from_regime,CUSTOM,EXTREME_RISK,HIGH_VOL,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9312406576980568,0.004484304932735426,0.0,0.04484304932735426,0.008968609865470852,0.01046337817638266
EXTREME_RISK,0.0012305168170631665,0.9893355209187858,0.0,0.004922067268252666,0.002461033634126333,0.002050861361771944
HIGH_VOL,0.0,0.0,0.7058823529411765,0.0,0.23529411764705882,0.058823529411764705
NORMAL,0.23148148148148148,0.12962962962962962,0.0,0.5555555555555556,0.0,0.08333333333333333
RISK_OFF,0.28125,0.21875,0.0,0.0,0.46875,0.03125
WATCH,0.09782608695652174,0.03260869565217391,0.05434782608695652,0.05434782608695652,0.010869565217391304,0.75
