ticker,returncode,result_dir,final_capital,cagr,mdd,sharpe,sortino,calmar,avg_stock_weight,turnover,offensive_activation_rate,tier3_rate,stale_hold_rate
QQQ,0,results_v8_6_40b_riskoff30_compare\qqq,795797462.4990495,0.16847807213140764,-0.25209700200712926,1.281349575643786,1.7548552011553245,0.6683065280032291,0.725236818588025,7.431635388739946,0.1966041108132261,0.11170688114387846,0.0
SPY,0,results_v8_6_40b_riskoff30_compare\spy,352116603.2232249,0.09910233108446276,-0.18207848146674832,1.0014454954545928,1.2726264816592752,0.5442835984029288,0.7131128984212094,7.01426273458445,0.14536788799523384,0.06940720881739648,0.0
AAPL,0,results_v8_6_40b_riskoff30_compare\aapl,1170666309.8197494,0.20282956635593075,-0.31500452469367657,0.9879556763335747,1.377325262506388,0.6438941362927108,0.7727554364015491,5.97833780160858,0.35686624962764374,0.22103068215668753,0.0
SOXX,0,results_v8_6_40b_riskoff30_compare\soxx,1259053847.3487155,0.20941973865366625,-0.35056128576576895,0.9943320691323623,1.3117177537059028,0.5973841013168584,0.7306940720881738,6.732010723860589,0.21328567173071195,0.1063449508489723,0.0
NVDA,0,results_v8_6_40b_riskoff30_compare\nvda,12305445368.46699,0.4351503035851578,-0.570971562295983,1.2194138713500737,1.717905715980571,0.7621225509644253,0.7473994638069705,5.606005361930295,0.25618111408996125,0.15281501340482573,0.0
