score_bin,count,avg_score,actual_up_rate,ann_return_strat,avg_stock_weight
"(-0.001, 0.1]",1317,0.059406625248564784,0.029612756264236904,0.11742210312263857,0.7647228549734244
"(0.1, 0.2]",615,0.14167388695801716,0.0959349593495935,0.12255144850444566,0.6897560975609756
"(0.2, 0.3]",330,0.24731673313963626,0.11515151515151516,0.08407474211502608,0.6698787878787879
"(0.3, 0.4]",168,0.3424951848031332,0.30952380952380953,5.779285189300154e-06,0.6405952380952381
"(0.4, 0.5]",173,0.45251113057410863,0.3352601156069364,0.2437505335162491,0.7373410404624278
"(0.5, 0.6]",207,0.5533955421607577,0.6231884057971014,0.7611311477995137,0.7862801932367149
"(0.6, 0.7]",243,0.6490499870444908,0.6049382716049383,0.4914386639272841,0.6565432098765431
"(0.7, 0.8]",219,0.7460241752533295,0.4657534246575342,-0.14994703943839105,0.7536073059360732
"(0.8, 0.9]",85,0.833405127013276,0.9176470588235294,1.0808677277587324,0.7023529411764704
