from_regime,CUSTOM,EXTREME_RISK,HIGH_VOL,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9075286415711947,0.0,0.0,0.04991816693944354,0.006546644844517185,0.03600654664484452
EXTREME_RISK,0.0,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0
HIGH_VOL,0.0,0.0,0.9028571428571428,0.011428571428571429,0.03428571428571429,0.05142857142857143
NORMAL,0.0612668743509865,0.0,0.0,0.897196261682243,0.0,0.04153686396677051
RISK_OFF,0.05056179775280899,0.016853932584269662,0.016853932584269662,0.0,0.898876404494382,0.016853932584269662
WATCH,0.058823529411764705,0.0,0.017902813299232736,0.04475703324808184,0.0012787723785166241,0.8772378516624041
