policy1_signal_regime,mid_trend_state,ph_rank_bin_756,count,start_date,end_date,avg_stock_weight,avg_signal_stock_weight,avg_base_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank,strategy_ann_return,strategy_mdd,bh_ann_return,bh_mdd,bh_gap_ann_return
EXTREME_RISK,BEAR,70_85,1,2022-10-20,2022-10-20,0.35,0.35,0.58,0.8826835870742797,0.8975501963843562,0.8425925925925926,1.2830115684231145,0.0,14.756625616637937,0.0,-13.473614048214822
EXTREME_RISK,BEAR,85_95,75,2020-03-27,2025-04-08,0.3576000000000001,0.3500000000000001,0.4799999999999999,0.8950081494649252,0.8733775219490203,0.9108906525573194,-0.004122417906413323,-0.059035158034714375,-0.01080267672716595,-0.1703366039084674,0.006680258820752627
EXTREME_RISK,BEAR,95_100,173,2015-01-30,2026-03-30,0.3726011560693642,0.35699421965317923,0.38000000000000006,0.8795326691486932,0.8549786067712418,0.9797712209814743,0.01962834260585855,-0.04251349166292717,0.037898182445039286,-0.11978785083934085,-0.018269839839180735
EXTREME_RISK,BULL,85_95,19,2019-05-24,2021-03-09,0.49894736842105264,0.5199999999999999,0.5199999999999999,0.8928647086808555,0.8499448721478026,0.9207741576162628,-0.01319790404215515,-0.07351086137668028,-0.037095484683404734,-0.15944855569343186,0.023897580641249583
EXTREME_RISK,BULL,95_100,47,2015-01-07,2021-03-10,0.4408510638297875,0.43191489361702157,0.42000000000000026,0.8695986281684105,0.8040698250804306,0.976675462332679,0.01580032541473053,-0.018290571566900282,0.031333932589244995,-0.03912304075255235,-0.015533607174514463
EXTREME_RISK,NEUTRAL,85_95,2,2019-09-03,2021-03-08,0.45000000000000007,0.4800000000000001,0.48,0.8927199229598046,0.868337341787941,0.9259259259259259,0.0019218061436028222,-0.0008305116177108607,0.010171410614953302,-0.0028546220234011432,-0.00824960447135048
EXTREME_RISK,NEUTRAL,95_100,14,2015-01-28,2020-03-10,0.602857142857143,0.5671428571428571,0.37999999999999995,0.8790144569107464,0.7974555576489626,0.9890138400687931,-0.007055182399830717,-0.06047854295123667,-0.01867976431839513,-0.1312526956289698,0.011624581918564414
HIGH_VOL,BEAR,70_85,127,2015-07-09,2026-03-19,0.5792125984251966,0.5768503937007872,0.5799999999999998,0.7905736353336356,0.7829617091399599,0.7856215944810737,0.00728199056132417,-0.15395563404428836,0.013707655780622385,-0.22527713567056207,-0.0064256652192982155
HIGH_VOL,BULL,70_85,211,2015-01-02,2026-01-20,0.685308056872038,0.657345971563981,0.6200000000000001,0.6752028090835182,0.6333272284220642,0.7684762730319057,0.004225584976740304,-0.11420750440556049,1.037771337930593e-05,-0.14906684518296687,0.004215207263360998
HIGH_VOL,NEUTRAL,70_85,36,2015-07-08,2026-02-25,0.8047222222222222,0.8083333333333332,0.5799999999999997,0.7144761263910268,0.6829667689081467,0.7649796647535541,0.00892651382961529,-0.044345869019731365,0.012168374276165128,-0.0464879976158048,-0.003241860446549838
NORMAL,BEAR,00_30,24,2022-07-29,2023-11-02,0.9266666666666667,0.9466666666666667,0.7200000000000001,0.35840745937700075,0.41121308572248627,0.19020061728395063,-0.0010183861686933193,-0.04414601298717691,-0.007385006506182568,-0.04780845645169096,0.006366620337489248
NORMAL,BEAR,30_50,17,2016-06-15,2026-03-17,0.8629411764705882,0.9035294117647058,0.72,0.4752859323778574,0.5111430886421097,0.3733271086212263,0.0036179406737855135,-0.02409966205352143,0.0053792905070366714,-0.024475891148042828,-0.001761349833251158
NORMAL,BEAR,raw_fallback,7,2014-05-07,2014-05-20,1.0,1.0,0.68,0.4950116387435369,0.5024173819538219,,1.6670000943810095,-0.003622879053114203,1.6670000943810095,-0.003622879053114203,0.0
NORMAL,BULL,00_30,768,2015-02-13,2026-05-07,0.8752864583333335,0.8921093750000001,0.8800000000000002,0.22845998083163668,0.26049867770576346,0.14711353919383002,0.0379416650092943,-0.13626506451039422,0.04160267574463039,-0.1532962216816096,-0.00366101073533609
NORMAL,BULL,30_50,565,2015-02-11,2026-04-24,0.8497345132743364,0.8462654867256639,0.8200000000000002,0.3910489923671811,0.40568838867107293,0.3984110847796154,0.01632600304244547,-0.23891240920497092,0.014572929578711147,-0.3047412890109088,0.0017530734637343226
NORMAL,BULL,raw_fallback,427,2013-01-02,2014-12-31,0.8197189695550352,0.8348946135831382,0.8323653395784543,0.23488982500425545,0.23377981019979918,,0.11530461771519973,-0.05928109927753422,0.1418323017412264,-0.07640704390517472,-0.026527684026026677
NORMAL,NEUTRAL,00_30,11,2016-06-07,2024-04-24,0.9563636363636365,0.9472727272727273,0.78,0.32195676477117974,0.3786398062529153,0.1827801827801828,0.004265162887325369,-0.014523162062315964,0.004333024106729422,-0.014505075446299864,-6.786121940405287e-05
NORMAL,NEUTRAL,30_50,11,2016-06-13,2024-09-13,0.9563636363636365,0.938181818181818,0.78,0.3755688764832236,0.425327687190538,0.38107263107263106,-0.0018154732366743032,-0.048307134180139766,-0.001731844612989475,-0.048307134180139766,-8.362862368482826e-05
NORMAL,NEUTRAL,raw_fallback,8,2013-02-25,2014-05-23,0.9475,0.9475,0.72,0.36053526550531384,0.42519904358941446,,0.017088808906065234,-0.013937058700109306,0.018092919694254306,-0.013937058700109195,-0.001004110788189072
RISK_OFF,BEAR,85_95,107,2015-09-16,2026-04-07,0.49626168224299066,0.5052336448598131,0.48000000000000004,0.7951645354522724,0.7827680920333064,0.8942229856497153,-0.00207380980530536,-0.0891638486102162,0.0027592431557421637,-0.16210209475232018,-0.004833052961047524
RISK_OFF,BEAR,raw_fallback,5,2014-04-11,2014-04-17,0.5,0.42000000000000004,0.42000000000000004,0.8213893842697144,0.7812306127427953,,0.9813212156488962,-0.001610299049707442,4.026894806484495,0.0,-3.0455735908355983
RISK_OFF,BULL,85_95,88,2015-01-06,2026-02-11,0.5601136363636363,0.5477272727272727,0.5199999999999999,0.7633528613570061,0.6778466358627955,0.8901108178660913,0.006191947022276656,-0.0747389750570644,0.008332751359316326,-0.11295407961522885,-0.00214080433703967
RISK_OFF,BULL,raw_fallback,1,2014-04-22,2014-04-22,0.42,0.6500000000000001,0.42,0.7219569742679597,0.7755162706488193,,1.6714865763306759,0.0,10.015485996770218,0.0,-8.343999420439543
RISK_OFF,NEUTRAL,85_95,24,2015-02-02,2026-02-18,0.6150000000000001,0.665,0.48,0.7751583923896154,0.6979995556492519,0.8915297579599558,0.005083298409320092,-0.009754349204243562,0.010831318580001525,-0.011990616740942373,-0.005748020170681434
RISK_OFF,NEUTRAL,raw_fallback,3,2014-04-21,2014-04-24,0.42,0.8000000000000002,0.42,0.7423947532971701,0.7709048897409159,,-0.49335956715225804,-0.006195312643866524,-0.8384925198419401,-0.015983470159917745,0.345132952689682
WATCH,BEAR,50_70,47,2016-06-22,2026-04-08,0.727872340425532,0.8965957446808512,0.68,0.6662959271923026,0.6991767966168251,0.6129967353371609,0.003288774910556569,-0.0924549975552178,-0.0013673487950179863,-0.14352337301670448,0.004656123705574555
WATCH,BEAR,raw_fallback,8,2014-04-10,2014-10-22,0.785,0.785,0.52,0.7012183267623187,0.7191140557841375,,0.11373994275311272,-0.004150529540342673,0.1513346658735255,-0.005161291542697621,-0.03759472312041279
WATCH,BULL,50_70,448,2015-03-06,2026-04-14,0.7776339285714285,0.7601339285714286,0.72,0.5340835518536291,0.521605317662089,0.6054724656142475,0.024568194768574747,-0.06597900108938337,0.03199823164672333,-0.08601081530302845,-0.007430036878148583
WATCH,BULL,raw_fallback,36,2014-02-04,2014-12-24,0.6250000000000002,0.6000000000000002,0.5800000000000003,0.6452743666039573,0.6193130259168149,,0.03773998409102175,-0.03869163367638062,0.02009338581519282,-0.08886615816294197,0.01764659827582893
WATCH,NEUTRAL,50_70,38,2016-03-23,2026-04-13,0.9052631578947368,0.9405263157894738,0.68,0.5938562701015095,0.6292256024005707,0.6075605680868839,0.008429593225178111,-0.042645083179005394,0.00878749037292148,-0.041639857457122176,-0.000357897147743369
WATCH,NEUTRAL,raw_fallback,9,2014-04-07,2014-10-21,0.7911111111111111,0.7822222222222223,0.5466666666666666,0.6235880489150684,0.6628689773854375,,0.01704943674881476,-0.020914258804004993,0.017984587068384128,-0.028296537217187945,-0.0009351503195693667
