from_regime,CUSTOM,EXTREME_RISK,HIGH_VOL,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9055982436882547,0.0,0.0,0.04939626783754116,0.015367727771679473,0.029637760702524697
EXTREME_RISK,0.0,0.9333333333333333,0.0,0.0,0.057971014492753624,0.008695652173913044
HIGH_VOL,0.0,0.0,0.7878787878787878,0.0,0.13131313131313133,0.08080808080808081
NORMAL,0.03678929765886288,0.0,0.0,0.9289297658862876,0.0,0.034280936454849496
RISK_OFF,0.07473309608540925,0.08185053380782918,0.010676156583629894,0.0,0.7900355871886121,0.042704626334519574
WATCH,0.04198473282442748,0.0,0.03435114503816794,0.07442748091603053,0.022900763358778626,0.8263358778625954
