start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-12-23,2023-12-14,-0.29315343465262167,521,277,0.6413026819923372,0.5998446948768975,0.48324275369163955,EXTREME_RISK
2025-02-14,2025-04-04,2025-08-05,-0.12497605469000761,117,34,0.5937288135593222,0.549331094261817,0.4179993442058174,EXTREME_RISK
2024-07-08,2024-09-04,2024-12-02,-0.11570251107129548,103,41,0.7801923076923077,0.4266370277815781,0.3955176732165385,CUSTOM
2020-02-14,2020-03-16,2020-04-27,-0.11248298712974203,49,20,0.5076,0.8204533432748005,0.5072365774265899,EXTREME_RISK
2025-10-27,2026-03-26,2026-04-13,-0.10335944759776794,114,103,0.733391304347826,0.5451514219910749,0.5287818029475272,CUSTOM
2015-07-16,2015-08-21,2015-10-21,-0.09370472098228422,68,26,0.5513043478260868,0.6951692477363136,0.3949794327923552,WATCH
2018-01-24,2018-04-23,2018-07-10,-0.09050520059234368,115,61,0.6222413793103445,0.6467378002410755,0.4386059655978261,RISK_OFF
2015-12-02,2016-02-05,2016-05-25,-0.07414835155419774,120,44,0.6290909090909091,0.6728162887678132,0.36741629900188394,RISK_OFF
2016-05-31,2016-06-23,2016-07-08,-0.0731392263986419,27,17,0.9542857142857144,0.3659480654925879,0.4355630372739091,NORMAL
2018-08-29,2018-12-20,2019-02-01,-0.07173794842464865,106,78,0.4979439252336448,0.7308336731151001,0.4087141030872905,EXTREME_RISK
