period,strategy_net,strategy_gross,stock_buy_hold,bond,cash,avg_stock_weight,turnover_sum,max_drawdown_inside_period
2013-12-31,0.061710698359196625,0.06826353701753729,0.02300360252613798,-0.04857433985549853,-0.0006547015945589374,0.8342063492063493,6.199999999999999,-0.214573740846411
2014-12-31,0.35573715774961845,0.3610113097906842,0.4037524676423554,0.09927249458256848,-0.0008737486464330813,0.8378571428571431,3.88,-0.10330871974174094
2015-12-31,-0.030138883086801127,-0.02340151119691236,-0.016847106185597593,0.007801013735143414,-0.0010932185671181927,0.84,6.959999999999999,-0.22213792006250477
2016-12-31,0.14794382450973664,0.1558886811518494,0.15472038264855903,0.006685908609668667,0.0013136710276806518,0.7553174603174602,6.880000000000001,-0.14996405252698564
2017-12-31,0.4431372232591686,0.4478035031015999,0.5083574020815556,0.02251470530209221,0.006781189747480099,0.8384063745019922,3.2399999999999998,-0.07117391013385155
2018-12-31,-0.07838116152128849,-0.07015104482547219,-0.1620232950123901,0.022377762503433152,0.017261954074335506,0.769800796812749,8.88,-0.2508728412445893
2019-12-31,0.6166881311908627,0.6291796022947069,1.1232073903628996,0.0816471702846775,0.020430802645820867,0.7102380952380953,7.68,-0.125194638260551
2020-12-31,0.47502794312692376,0.48382088053273486,0.7771101006841159,0.08546432909619317,0.0035469247921426916,0.5472727272727274,5.96,-0.140394675473705
2021-12-31,0.3725827542720461,0.3798538360061161,0.38010658513655415,-0.04077782708094857,-0.0008743963488113682,0.8166666666666668,5.280000000000001,-0.11250727207233768
2022-12-31,-0.2922138721981108,-0.28629893253429906,-0.2927469208851725,-0.12980257282038798,0.014045741067911344,0.8184860557768924,8.32,-0.29529687376790237
2023-12-31,0.38231011491593425,0.3864636183693986,0.4662856161111104,0.019191545512091013,0.04990836413101607,0.87072,3.0,-0.14400233054500144
2024-12-31,0.27901110297967535,0.28228353653465543,0.3272848516766016,-0.006076656951169546,0.05181518390595974,0.8334920634920636,2.56,-0.14534228399432814
2025-12-31,-0.025431655414256293,-0.01670028044887495,0.10317543550786024,0.08385131216410957,0.041585008510556465,0.7859200000000002,8.799999999999999,-0.27066432511269145
2026-12-31,0.11539694804192302,0.11790217213924037,0.09714785016844107,-0.005333563111081463,0.012215733166664133,0.8013793103448271,2.24,-0.08570712195664298
