start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-11-01,2023-12-07,-0.3100634689056124,516,240,0.7972920696324952,0.6682685765879104,0.5243027886739952,RISK_OFF
2020-02-14,2020-03-12,2020-06-08,-0.2280797923651111,78,18,0.7263291139240505,0.7605850057946656,0.5340225612905241,RISK_OFF
2025-02-14,2025-04-04,2025-07-01,-0.1921390841544529,93,34,0.7817021276595748,0.6702161063162019,0.47276683929037594,RISK_OFF
2018-08-27,2018-12-20,2019-04-01,-0.17160399555120542,148,80,0.8060402684563758,0.603031408181342,0.46701082298292607,RISK_OFF
2015-07-16,2016-02-05,2016-09-19,-0.16172402076763148,297,141,0.8944966442953021,0.44647199008823857,0.45974130913230365,RISK_OFF
2024-07-08,2024-08-05,2024-12-02,-0.12063077493173746,103,20,0.8975000000000003,0.5007463893856907,0.43716157379824205,WATCH
2020-08-31,2020-09-21,2020-12-23,-0.11090434098703161,80,14,0.7859259259259259,0.7039487541062939,0.4969731917823426,RISK_OFF
2025-10-27,2026-03-26,2026-04-20,-0.10766227923659621,119,103,0.8825000000000002,0.5330593895318879,0.48298299903525493,WATCH
2018-01-24,2018-02-06,2018-03-07,-0.1022637403435942,29,9,0.9239999999999998,0.5317759527365784,0.5049084263639696,CUSTOM
2019-05-01,2019-05-30,2019-07-01,-0.09933119184962835,42,20,0.9200000000000003,0.4883403932647518,0.49258980766286137,NORMAL
