model,prob_col,actual_col,positive_value,threshold,precision,recall,f1,pred_positive_ratio,support_positive,support_negative
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.1,0.44366626065773446,0.9877966101694915,0.6123135112418575,0.9782543938039917,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.15,0.4704132231404959,0.9647457627118644,0.6324444444444445,0.9011021745606196,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.2,0.4960029069767442,0.9254237288135593,0.6458481192334989,0.8197795650878761,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.25,0.5335529024289831,0.8786440677966102,0.6639344262295082,0.7235627047959488,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.3,0.5683186660490968,0.831864406779661,0.6752889378095762,0.6431337503723563,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.35,0.6051546391752577,0.7959322033898305,0.6875549048316252,0.5778969317843312,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.4,0.6379603399433428,0.7633898305084745,0.6950617283950618,0.5257670539171879,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.45,0.6579925650557621,0.72,0.6876011654257042,0.48078641644325293,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.5,0.6892539356605065,0.6827118644067797,0.6859673024523161,0.4352100089365505,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.55,0.7114654517843584,0.6352542372881356,0.6712034383954155,0.3923145665773012,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.6,0.7456445993031359,0.5803389830508474,0.6526877621044606,0.3419719988084599,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.65,0.7792472024415056,0.5193220338983051,0.6232709519934907,0.2928209711051534,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.7,0.8115429917550059,0.46711864406779663,0.5929432013769363,0.2529043789097408,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.75,0.8241758241758241,0.4067796610169492,0.5447117566954154,0.21686029192731607,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.8,0.855917667238422,0.3383050847457627,0.4849368318756074,0.17366696455168304,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.85,0.8948598130841121,0.25966101694915256,0.4025223331581713,0.12749478701221328,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.9,0.925764192139738,0.14372881355932204,0.24882629107981222,0.06821566875186179,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.1,0.44366626065773446,0.9877966101694915,0.6123135112418575,0.9782543938039917,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.15,0.4704132231404959,0.9647457627118644,0.6324444444444445,0.9011021745606196,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.2,0.4960029069767442,0.9254237288135593,0.6458481192334989,0.8197795650878761,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.25,0.5335529024289831,0.8786440677966102,0.6639344262295082,0.7235627047959488,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.3,0.5683186660490968,0.831864406779661,0.6752889378095762,0.6431337503723563,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.35,0.6051546391752577,0.7959322033898305,0.6875549048316252,0.5778969317843312,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.4,0.6379603399433428,0.7633898305084745,0.6950617283950618,0.5257670539171879,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.45,0.6579925650557621,0.72,0.6876011654257042,0.48078641644325293,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.5,0.6892539356605065,0.6827118644067797,0.6859673024523161,0.4352100089365505,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.55,0.7114654517843584,0.6352542372881356,0.6712034383954155,0.3923145665773012,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.6,0.7456445993031359,0.5803389830508474,0.6526877621044606,0.3419719988084599,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.65,0.7792472024415056,0.5193220338983051,0.6232709519934907,0.2928209711051534,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.7,0.8115429917550059,0.46711864406779663,0.5929432013769363,0.2529043789097408,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.75,0.8241758241758241,0.4067796610169492,0.5447117566954154,0.21686029192731607,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.8,0.855917667238422,0.3383050847457627,0.4849368318756074,0.17366696455168304,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.85,0.8948598130841121,0.25966101694915256,0.4025223331581713,0.12749478701221328,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.9,0.925764192139738,0.14372881355932204,0.24882629107981222,0.06821566875186179,1475,1882
down_strength_score,prob_down_strengthening_score,actual_direction_strength_20d,DOWN_STRENGTHENING,0.1,0.17267552182163187,0.9462738301559792,0.29205669965231346,0.9419124218051832,577,2780
down_strength_score,prob_down_strengthening_score,actual_direction_strength_20d,DOWN_STRENGTHENING,0.15,0.1819145178382197,0.8925476603119584,0.3022300469483568,0.8433124813821865,577,2780
down_strength_score,prob_down_strengthening_score,actual_direction_strength_20d,DOWN_STRENGTHENING,0.2,0.1961663947797716,0.8336221837088388,0.31759656652360513,0.7304140601727733,577,2780
down_strength_score,prob_down_strengthening_score,actual_direction_strength_20d,DOWN_STRENGTHENING,0.25,0.20132013201320131,0.7400346620450606,0.31653076352853965,0.6318141197497766,577,2780
down_strength_score,prob_down_strengthening_score,actual_direction_strength_20d,DOWN_STRENGTHENING,0.3,0.20319383259911894,0.6395147313691508,0.30839949853740073,0.5409591897527555,577,2780
down_strength_score,prob_down_strengthening_score,actual_direction_strength_20d,DOWN_STRENGTHENING,0.35,0.19182825484764543,0.4800693240901213,0.2741217219198417,0.430145963658028,577,2780
down_strength_score,prob_down_strengthening_score,actual_direction_strength_20d,DOWN_STRENGTHENING,0.4,0.17906574394463667,0.3587521663778163,0.23889209463358338,0.3443550789395293,577,2780
