model,prob_col,actual_col,positive_value,threshold,precision,recall,f1,pred_positive_ratio,support_positive,support_negative
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.1,0.4686631676443347,0.9844357976653697,0.6350135954821167,0.9648495680667263,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.15,0.49221789883268485,0.9844357976653697,0.6562905317769131,0.9186773905272565,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.2,0.5050369375419744,0.9753566796368353,0.6654867256637168,0.8871015787905868,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.25,0.5142655864741106,0.9468223086900129,0.6665144944076695,0.8456955615132559,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.3,0.521412471825695,0.9001297016861219,0.6603235014272122,0.7929699136133452,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.35,0.5417185554171855,0.8463035019455253,0.6605922551252847,0.7176050044682752,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.4,0.5515632291180588,0.7665369649805448,0.6415196743554953,0.6383675901102175,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.45,0.5660480349344978,0.6725032425421531,0.6147006520450504,0.5457253500148943,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.5,0.5900700190961171,0.6011673151750972,0.5955669771924189,0.46797736073875484,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.55,0.6222910216718266,0.5214007782101168,0.5673959068454482,0.38486744116770927,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.6,0.6517766497461929,0.4163424124513619,0.5081123862287297,0.29341674113792077,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.65,0.6756756756756757,0.324254215304799,0.43821209465381245,0.22043491212392016,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.7,0.6634050880626223,0.2198443579766537,0.3302484169508037,0.1522192433720584,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.75,0.6666666666666666,0.12840466926070038,0.21533442088091354,0.08847184986595175,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.8,0.7432432432432432,0.07133592736705577,0.1301775147928994,0.04408698242478403,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.85,0.8360655737704918,0.033073929961089495,0.06363069245165315,0.01817098599940423,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.9,1.0,0.007133592736705577,0.014166130070830651,0.0032767351802204347,1542,1815
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.1,0.4686631676443347,0.9844357976653697,0.6350135954821167,0.9648495680667263,1542,1815
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.15,0.49221789883268485,0.9844357976653697,0.6562905317769131,0.9186773905272565,1542,1815
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.2,0.5050369375419744,0.9753566796368353,0.6654867256637168,0.8871015787905868,1542,1815
