section,count,pct,rebalance_type,trade_day_ratio,avg_turnover,annual_turnover_est,total_turnover,avg_trade_size_on_trade,max_turnover,cost_sum,allocation_regime
by_rebalance_type,61,0.01818181818181818,emergency,0.13114754098360656,0.03934426229508197,9.914754098360657,2.4000000000000004,0.30000000000000004,0.30000000000000004,0.0024000000000000002,
by_rebalance_type,2973,0.886140089418778,no_rebalance,0.017490750084090144,0.005583585603767239,1.407063572149344,16.6,0.31923076923076926,0.43999999999999995,0.016600000000000004,
by_rebalance_type,321,0.09567809239940388,scheduled_or_initial,0.14641744548286603,0.05956386292834892,15.010093457943928,19.120000000000005,0.40680851063829804,0.9000000000000001,0.01912,
by_regime,311,0.09269746646795828,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime,290,0.08643815201192251,,0.04482758620689655,0.013448275862068967,3.3889655172413797,3.9000000000000004,0.29999999999999993,0.30000000000000004,0.0039000000000000003,EXTREME_RISK
by_regime,1778,0.5299552906110283,,0.015748031496062992,0.005039370078740158,1.2699212598425198,8.96,0.32,0.8,0.008960000000000003,NORMAL
by_regime,469,0.13979135618479882,,0.07889125799573561,0.026652452025586356,6.7164179104477615,12.500000000000002,0.33783783783783794,0.43999999999999995,0.012500000000000002,RISK_OFF
by_regime,507,0.1511177347242921,,0.05719921104536489,0.025167652859960556,6.3422485207100605,12.760000000000002,0.4400000000000001,0.9000000000000001,0.01276,WATCH
by_regime_rebalance_type,292,0.08703427719821162,no_rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,19,0.005663189269746647,scheduled_or_initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,25,0.007451564828614009,emergency,0.04,0.012000000000000002,3.0240000000000005,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.00030000000000000003,EXTREME_RISK
by_regime_rebalance_type,246,0.07332339791356185,no_rebalance,0.04878048780487805,0.014634146341463417,3.687804878048781,3.6000000000000005,0.3,0.30000000000000004,0.0036000000000000003,EXTREME_RISK
by_regime_rebalance_type,19,0.005663189269746647,scheduled_or_initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXTREME_RISK
by_regime_rebalance_type,1592,0.47451564828614007,no_rebalance,0.008165829145728644,0.002060301507537689,0.5191959798994976,3.280000000000001,0.25230769230769245,0.3600000000000001,0.0032800000000000012,NORMAL
by_regime_rebalance_type,186,0.055439642324888225,scheduled_or_initial,0.08064516129032258,0.03053763440860216,7.6954838709677444,5.6800000000000015,0.37866666666666676,0.8,0.005680000000000001,NORMAL
by_regime_rebalance_type,36,0.010730253353204173,emergency,0.19444444444444445,0.05833333333333335,14.700000000000003,2.1000000000000005,0.3000000000000001,0.30000000000000004,0.0021000000000000003,RISK_OFF
by_regime_rebalance_type,402,0.11982116244411327,no_rebalance,0.05721393034825871,0.020298507462686573,5.115223880597017,8.160000000000002,0.35478260869565226,0.43999999999999995,0.00816,RISK_OFF
by_regime_rebalance_type,31,0.009239940387481372,scheduled_or_initial,0.22580645161290322,0.07225806451612904,18.209032258064518,2.24,0.32,0.43999999999999995,0.0022400000000000002,RISK_OFF
by_regime_rebalance_type,441,0.1314456035767511,no_rebalance,0.009070294784580499,0.0035374149659863933,0.8914285714285711,1.5599999999999994,0.3899999999999999,0.4199999999999998,0.0015599999999999993,WATCH
by_regime_rebalance_type,66,0.019672131147540985,scheduled_or_initial,0.3787878787878788,0.1696969696969697,42.763636363636365,11.200000000000001,0.44800000000000006,0.9000000000000001,0.011200000000000002,WATCH
