from_regime,CUSTOM,EXTREME_RISK,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9292604501607717,0.0,0.05787781350482315,0.0,0.012861736334405145
EXTREME_RISK,0.0,0.9551724137931035,0.0,0.041379310344827586,0.0034482758620689655
NORMAL,0.0061902082160945416,0.0,0.9876195835678109,0.005627462014631401,0.0005627462014631402
RISK_OFF,0.0,0.02771855010660981,0.0042643923240938165,0.9211087420042644,0.046908315565031986
WATCH,0.021696252465483234,0.0,0.0039447731755424065,0.029585798816568046,0.9447731755424064
