start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-12-22,2022-10-12,2023-12-12,-0.35280970449505855,495,202,0.7052822580645162,0.602030300865262,0.4919870939768456,CUSTOM
2024-07-08,2025-04-04,2025-07-01,-0.27946983358929456,246,187,0.7523076923076921,0.6412519274928395,0.4695976975681394,RISK_OFF
2020-02-14,2020-03-16,2020-06-03,-0.2641787919802814,75,20,0.773421052631579,0.7084520796381311,0.4162786038659984,CUSTOM
2015-05-28,2016-01-13,2016-08-17,-0.18657890429449142,309,159,0.6501935483870968,0.5732341884064763,0.5196057979121723,WATCH
2018-01-19,2018-12-20,2019-04-03,-0.15559505526590445,302,232,0.6539273927392739,0.6146010806680898,0.46243114491239107,RISK_OFF
2024-03-05,2024-04-17,2024-05-23,-0.1342190863708994,56,30,0.756842105263158,0.3834844281778431,0.4922496553420202,NORMAL
2019-04-22,2019-05-23,2019-07-22,-0.1299611352309793,63,23,0.7040625,0.6172915476377155,0.5130966963024558,RISK_OFF
2014-09-16,2014-10-09,2014-11-14,-0.12672012133502697,43,17,0.8513636363636364,0.4628898962386211,0.38650571103875886,NORMAL
2021-02-11,2021-05-10,2021-06-24,-0.10923935674292917,92,60,0.6176344086021506,0.6384964463371547,0.40568467423250315,WATCH
2025-10-27,2025-11-18,2026-01-02,-0.09565369658486889,46,16,0.6497872340425535,0.5192702929040083,0.4898207792947521,WATCH
