prob_col,bin,count,avg_prob,actual_rate,ann_return_est,avg_stock_weight
prob_high_vol,"(-0.001, 0.1]",511,0.0740999055322882,0.15851272015655576,0.030242149663181506,0.8753629868442676
prob_high_vol,"(0.1, 0.2]",666,0.14839236366221323,0.08108108108108109,0.09187037381543739,0.8534313095350919
prob_high_vol,"(0.2, 0.3]",473,0.2505568979804181,0.1522198731501057,0.129633709646517,0.8183560472151855
prob_high_vol,"(0.3, 0.4]",436,0.3503616724251461,0.13990825688073394,0.1285104988203929,0.8066154165366337
prob_high_vol,"(0.4, 0.5]",359,0.44854642678851775,0.1977715877437326,0.17874296296085235,0.7747491929921121
prob_high_vol,"(0.5, 0.6]",337,0.5485937748690145,0.23738872403560832,0.1935531454801096,0.691836784545714
prob_high_vol,"(0.6, 0.7]",244,0.6462811478468383,0.3483606557377049,0.275821690271423,0.5935650850673835
prob_high_vol,"(0.7, 0.8]",222,0.7490796090454432,0.43243243243243246,-0.08437013649934244,0.452855635051473
prob_high_vol,"(0.8, 0.9]",109,0.8286548903145695,0.42201834862385323,0.1202910053585089,0.37090832174763405
