regime,count,pct,ann_return_est,ann_vol_est,win_rate,avg_stock_weight,avg_prob_high_vol,avg_prob_up_strength,avg_risk_score
NORMAL,1680,0.49777777777777776,0.09246115053076931,0.10223156826555442,0.5476190476190477,0.8052247683866288,0.31087839883380564,0.4404874487321117,0.2548830136482326
CUSTOM_UP,1060,0.31407407407407406,0.10609405045521281,0.10240710132616224,0.5669811320754717,0.8576499835483606,0.199533651945843,0.5914843807486687,0.16750610080073888
WATCH,317,0.09392592592592593,0.27601881816800966,0.1077809884357222,0.5583596214511041,0.6286611124740492,0.6389622246325009,0.4645143022003108,0.5707763252404566
HIGH_VOL,314,0.09303703703703704,0.07859085543647382,0.10800742183379597,0.5700636942675159,0.3345106544420659,0.7332244432272921,0.48263482451902595,0.7738063310803033
EXTREME_RISK,4,0.0011851851851851852,-0.3828884209863226,0.1672627364400253,0.25,0.17356077512891244,0.8767827045896182,0.4750490545604364,0.9137478932127326
