selection_date,row_index,validation_start,validation_end,has_validation,changed_count,param_up_trigger,param_strong_up_trigger,param_max_up_bonus,param_full_stock_up_trigger,param_full_stock_high_vol_max,param_no_trade_band,metric_score,metric_kept_previous,metric_reason,metric_sharpe,metric_calmar,metric_mdd,metric_annual_turnover,metric_custom_up_ratio,metric_changed_params,metric_mdd_penalty,metric_turnover_penalty,metric_custom_up_penalty,metric_change_penalty,metric_kept_previous_by_margin,metric_effective_score
2013-03-22 00:00:00,55,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-04-01 00:00:00,60,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-04-08 00:00:00,65,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-04-15 00:00:00,70,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-04-22 00:00:00,75,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-04-29 00:00:00,80,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-05-06 00:00:00,85,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-05-13 00:00:00,90,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-05-20 00:00:00,95,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-05-28 00:00:00,100,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-06-04 00:00:00,105,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-06-11 00:00:00,110,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-06-18 00:00:00,115,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-06-25 00:00:00,120,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-07-02 00:00:00,125,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-07-10 00:00:00,130,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-07-17 00:00:00,135,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-07-24 00:00:00,140,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-07-31 00:00:00,145,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-08-07 00:00:00,150,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-08-14 00:00:00,155,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-08-21 00:00:00,160,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-08-28 00:00:00,165,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-09-05 00:00:00,170,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-09-12 00:00:00,175,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-09-19 00:00:00,180,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-09-26 00:00:00,185,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-10-03 00:00:00,190,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-10-10 00:00:00,195,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-10-17 00:00:00,200,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-10-24 00:00:00,205,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-10-31 00:00:00,210,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-11-07 00:00:00,215,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-11-14 00:00:00,220,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-11-21 00:00:00,225,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-11-29 00:00:00,230,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-12-06 00:00:00,235,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-12-13 00:00:00,240,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-12-20 00:00:00,245,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2013-12-30 00:00:00,250,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2014-01-07 00:00:00,255,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2014-01-14 00:00:00,260,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2014-01-22 00:00:00,265,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2014-01-29 00:00:00,270,,,False,0,0.35,0.55,0.18,0.7,0.35,0.12,-1000000000.0,True,insufficient_validation_history,,,,,,,,,,,,
2014-02-05 00:00:00,275,2013-01-07 00:00:00,2014-01-06 00:00:00,True,5,0.55,0.75,0.06,0.85,0.15,0.12,5.408102438251274,False,,2.2341622476235496,4.289515170420489,-0.051508779977614716,1.3458993213583372,0.10317460317460317,5.0,0.0,0.10767194570866698,0.0,0.15,False,5.408102438251274
2014-02-12 00:00:00,280,2013-01-14 00:00:00,2014-01-13 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,5.448437967675501,False,,2.1802305933333304,4.2198491500635456,-0.05150877997761494,1.3458993213583372,0.10317460317460317,0.0,0.0,0.10767194570866698,0.0,0.0,False,5.448437967675501
2014-02-20 00:00:00,285,2013-01-22 00:00:00,2014-01-21 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,4.761286503684223,True,,1.9332773247065347,3.6482104042969756,-0.05186877165106485,1.13198930574865,0.10317460317460317,0.0,0.0,0.09055914445989201,0.0,0.0,True,5.448437967675501
2014-02-27 00:00:00,290,2013-01-29 00:00:00,2014-01-28 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,4.173463268338584,True,,1.684772950178986,3.230382919100459,-0.05225361970095266,1.1952002140096127,0.10317460317460317,0.0,0.0,0.09561601712076902,0.0,0.0,True,5.448437967675501
2014-03-06 00:00:00,295,2013-02-05 00:00:00,2014-02-04 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,3.786183047325581,True,,1.5181566386093313,2.974126836672442,-0.05159940032737498,1.3909382577713036,0.10714285714285714,0.0,0.0,0.1112750606217043,0.0,0.0,True,5.448437967675501
2014-03-13 00:00:00,300,2013-02-12 00:00:00,2014-02-11 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,4.296489337564263,True,,1.7096484725243177,3.4303199922529597,-0.05150877997761527,1.5926891095302795,0.16666666666666666,1.0,0.0,0.12741512876242236,0.0,0.03,True,5.448437967675501
2014-03-20 00:00:00,305,2013-02-20 00:00:00,2014-02-19 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,4.711225101775276,True,,1.8647484281343507,3.7496079953466497,-0.051633140547518774,1.5401215329549331,0.16666666666666666,1.0,0.0,0.12320972263639465,0.0,0.03,True,5.448437967675501
2014-03-27 00:00:00,310,2013-02-27 00:00:00,2014-02-26 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,4.762285042752628,True,,1.9296939473200336,3.724054292828819,-0.05230187679826637,1.4581542353807584,0.1746031746031746,1.0,0.0,0.11665233883046067,0.0,0.03,True,5.448437967675501
2014-04-03 00:00:00,315,2013-03-06 00:00:00,2014-03-05 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,4.469476308982533,True,,1.8179136363642623,3.4994341439310275,-0.052403352741233866,1.474808031581892,0.19444444444444445,1.0,0.0,0.11798464252655137,0.0,0.03,True,5.448437967675501
2014-04-10 00:00:00,320,2013-03-13 00:00:00,2014-03-12 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,3.7199163112314637,True,,1.5257326186766142,2.8921926368200026,-0.05240718582936166,1.494630211264408,0.15079365079365079,0.0,0.0,0.11957041690115265,0.0,0.0,True,5.448437967675501
2014-04-17 00:00:00,325,2013-03-20 00:00:00,2014-03-19 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,4.242143018290905,True,,1.7187546434117542,3.303577760727876,-0.05239982845395408,1.4934229212893744,0.17063492063492064,0.0,0.0,0.11947383370314996,0.0,0.0,True,5.448437967675501
2014-04-25 00:00:00,330,2013-03-27 00:00:00,2014-03-26 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,3.777793761096746,True,,1.5474960816013537,2.9374559963408355,-0.05241455230462411,1.4958389697159493,0.19047619047619047,0.0,0.0,0.11966711757727595,0.0,0.0,True,5.448437967675501
2014-05-02 00:00:00,335,2013-04-04 00:00:00,2014-04-02 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,4.202166023632672,True,,1.6906146836382174,3.301451689688076,-0.051508779977614605,1.6201251469500808,0.1984126984126984,0.0,0.0,0.12961001175600648,0.0,0.0,True,5.448437967675501
2014-05-09 00:00:00,340,2013-04-11 00:00:00,2014-04-09 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,2.996609902554161,True,,1.2248032620228804,2.372330555355952,-0.05166226255217943,1.5757225469185197,0.1984126984126984,0.0,0.0,0.12605780375348158,0.0,0.0,True,5.448437967675501
2014-05-16 00:00:00,345,2013-04-18 00:00:00,2014-04-16 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,4.184135575513202,True,,1.7055135901888943,3.2400332504942724,-0.051937798320201733,1.4175576883888854,0.20238095238095238,0.0,0.0,0.11340461507111084,0.0,0.0,True,5.448437967675501
2014-05-23 00:00:00,350,2013-04-25 00:00:00,2014-04-24 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,3.7224520395810075,True,,1.5367865740891373,2.8748376936667532,-0.051998671371878746,1.4275586180191602,0.21428571428571427,0.0,0.0,0.11420468944153282,0.0,0.0,True,5.448437967675501
2014-06-02 00:00:00,355,2013-05-02 00:00:00,2014-05-01 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,3.495116486704606,True,,1.4587628083433184,2.6871385766006757,-0.051934189805685094,1.4169647864906585,0.23412698412698413,0.0,0.0,0.11335718291925267,0.0,0.0,True,5.448437967675501
2014-06-09 00:00:00,360,2013-05-09 00:00:00,2014-05-08 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,3.4051903000439903,True,,1.414598111930343,2.6229427662006226,-0.05150877997761516,1.3470253105856362,0.25396825396825395,0.0,0.0,0.1077620248468509,0.0,0.0,True,5.448437967675501
2014-06-16 00:00:00,365,2013-05-16 00:00:00,2014-05-15 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,2.738370560374151,True,,1.1786682526497778,2.128466432541612,-0.05193811646941615,1.4133854788614624,0.27380952380952384,1.0,0.0,0.113070838308917,0.0,0.03,True,5.448437967675501
2014-06-23 00:00:00,370,2013-05-23 00:00:00,2014-05-22 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,3.612151885888458,True,,1.4162084874854646,2.937895009460188,-0.046210015653157854,1.5546576145644615,0.29365079365079366,1.0,0.0,0.12437260916515692,0.0,0.03,True,5.448437967675501
2014-06-30 00:00:00,375,2013-05-31 00:00:00,2014-05-30 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,4.089274476625564,True,,1.5627902502151592,3.34722433326886,-0.04452121494060779,1.5161905025585376,0.3134920634920635,1.0,0.0,0.121295240204683,0.0,0.03,True,5.448437967675501
2014-07-08 00:00:00,380,2013-06-07 00:00:00,2014-06-06 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,4.474186420724725,True,,1.7001017222140369,3.6190815068173228,-0.04452121494060801,1.5147563367896357,0.3333333333333333,0.0,0.0,0.12118050694317085,0.0,0.0,True,5.448437967675501
2014-07-15 00:00:00,385,2013-06-14 00:00:00,2014-06-13 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.12,4.463676055710299,True,,1.7307510741465084,3.5941918215581965,-0.044521214940608234,1.4053559460345808,0.3531746031746032,1.0,0.0,0.11242847568276647,0.0,0.03,True,5.448437967675501
2014-07-22 00:00:00,390,2013-06-21 00:00:00,2014-06-20 00:00:00,True,1,0.55,0.75,0.06,0.85,0.15,0.16,6.172060422468473,False,,2.369597875688047,4.828446701661402,-0.04460274792879082,0.37868518185870004,0.373015873015873,1.0,0.0,0.030294814548696005,0.0,0.03,False,6.172060422468473
2014-07-29 00:00:00,395,2013-06-28 00:00:00,2014-06-27 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,5.881592883509698,True,,2.265075410501419,4.5585153594462176,-0.04460274792879049,0.37868518185870004,0.39285714285714285,0.0,0.0,0.030294814548696005,0.0,0.0,True,6.172060422468473
2014-08-05 00:00:00,400,2013-07-08 00:00:00,2014-07-07 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,5.402867829591329,True,,2.091427999392649,4.177168305934218,-0.044602747928790265,0.37868518185870004,0.4126984126984127,0.0,0.0,0.030294814548696005,0.0,0.0,True,6.172060422468473
2014-08-12 00:00:00,405,2013-07-15 00:00:00,2014-07-14 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,5.148623180770136,True,,2.0078610806574777,3.9638211433266926,-0.04460274792879004,0.37868518185870004,0.43253968253968256,0.0,0.0,0.030294814548696005,0.0,0.0,True,6.172060422468473
2014-08-19 00:00:00,410,2013-07-22 00:00:00,2014-07-21 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,4.7136528297055005,True,,1.8590254325234497,3.703757792052489,-0.044521214940608234,0.9618783128921031,0.4523809523809524,1.0,0.0,0.07695026503136825,0.0014285714285714234,0.03,True,6.172060422468473
2014-08-26 00:00:00,415,2013-07-29 00:00:00,2014-07-28 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,4.542272190310129,True,,1.8152204307187405,3.5992117946794733,-0.044521214940608456,0.9873042852357116,0.4722222222222222,2.0,0.0,0.07898434281885693,0.013333333333333319,0.06,True,6.172060422468473
2014-09-03 00:00:00,420,2013-08-05 00:00:00,2014-08-04 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,3.5872898089145715,True,,1.4472456460527077,2.8826679270569477,-0.044521214940608234,1.0106510443199948,0.49206349206349204,2.0,0.0,0.08085208354559958,0.025238095238095216,0.06,True,6.172060422468473
2014-09-10 00:00:00,425,2013-08-12 00:00:00,2014-08-11 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,4.0201340784185104,True,,1.5999010724160245,3.2478287963085752,-0.044521214940608234,1.0110896737689703,0.5119047619047619,2.0,0.0,0.08088717390151763,0.03714285714285711,0.06,True,6.172060422468473
2014-09-17 00:00:00,430,2013-08-19 00:00:00,2014-08-18 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,5.596630183330596,True,,2.1381516787368353,4.443999661490164,-0.04324607652230783,0.3399676884320131,0.5158730158730159,1.0,0.0,0.027197415074561047,0.03952380952380955,0.03,True,6.172060422468473
2014-09-24 00:00:00,435,2013-08-26 00:00:00,2014-08-25 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,6.180292806509383,True,,2.3647328232864813,4.856139349393201,-0.044435800949538584,0.3728460845981194,0.5158730158730159,0.0,0.0,0.029827686767849554,0.03952380952380955,0.0,True,6.172060422468473
2014-10-01 00:00:00,440,2013-09-03 00:00:00,2014-09-02 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,5.730365248097797,True,,2.212179342343766,4.484421752557113,-0.044521214940608345,0.3728460845981194,0.5158730158730159,0.0,0.0,0.029827686767849554,0.03952380952380955,0.0,True,6.172060422468473
2014-10-08 00:00:00,445,2013-09-10 00:00:00,2014-09-09 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,5.199998610745152,True,,2.021724643375056,4.059531829577194,-0.044521214940608456,0.3728460845981194,0.5158730158730159,0.0,0.0,0.029827686767849554,0.03952380952380955,0.0,True,6.172060422468473
2014-10-15 00:00:00,450,2013-09-17 00:00:00,2014-09-16 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,4.787778913034415,True,,1.8858539121970084,3.7260042891177374,-0.04544927617923866,0.40264704737645896,0.5277777777777778,0.0,0.0,0.03221176379011672,0.04666666666666667,0.0,True,6.172060422468473
2014-10-22 00:00:00,455,2013-09-24 00:00:00,2014-09-23 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,4.536920144854548,True,,1.7759880269282655,3.5640651953880584,-0.04531350390654898,0.3968576226591917,0.5476190476190477,0.0,0.0,0.03174860981273534,0.058571428571428594,0.0,True,6.172060422468473
2014-10-29 00:00:00,460,2013-10-01 00:00:00,2014-09-30 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,4.2028564571692275,True,,1.6495706727437633,3.319388230892988,-0.045248206377109246,0.3968576226591917,0.5674603174603174,0.0,0.0,0.03174860981273534,0.07047619047619046,0.0,True,6.172060422468473
2014-11-05 00:00:00,465,2013-10-08 00:00:00,2014-10-07 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,4.338763730175304,True,,1.6618297596510296,3.4817837399138685,-0.043840748878819724,0.3561627675852437,0.5833333333333334,0.0,0.0,0.028493021406819495,0.08000000000000002,0.0,True,6.172060422468473
2014-11-12 00:00:00,470,2013-10-15 00:00:00,2014-10-14 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,2.0561189292510345,True,,1.0394442492634135,1.5459680044209592,-0.05905174957813575,0.9714846396024286,0.5873015873015873,2.0,0.0,0.07771877116819428,0.08238095238095239,0.06,True,6.172060422468473
2014-11-19 00:00:00,475,2013-10-22 00:00:00,2014-10-21 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,2.5692031802247395,True,,1.2460061578621033,1.9107519069807386,-0.05900269848063222,0.7877943855125289,0.5873015873015873,2.0,0.0,0.06302355084100231,0.08238095238095239,0.06,True,6.172060422468473
2014-11-26 00:00:00,480,2013-10-29 00:00:00,2014-10-28 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,2.830690019336169,True,,1.3601578077737944,2.11422941778679,-0.05900269848063233,0.9808796285763157,0.5873015873015873,2.0,0.0,0.07847037028610526,0.08238095238095239,0.06,True,6.172060422468473
2014-12-04 00:00:00,485,2013-11-05 00:00:00,2014-11-04 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,3.478592720033602,True,,1.5678730978646476,2.5530019380644444,-0.05756387757605497,0.2412621987706129,0.5873015873015873,1.0,0.0,0.01930097590164903,0.08238095238095239,0.03,True,6.172060422468473
2014-12-11 00:00:00,490,2013-11-12 00:00:00,2014-11-11 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,3.2370059642663427,True,,1.533323438649822,2.4424888479590248,-0.05796177753384979,0.6050473855742189,0.6865079365079365,2.0,0.0,0.04840379084593751,0.1419047619047619,0.06,True,6.172060422468473
2014-12-18 00:00:00,495,2013-11-19 00:00:00,2014-11-18 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,3.3877903733830883,True,,1.561626588287455,2.48372242834726,-0.057724996299109876,0.9804150650152783,0.5873015873015873,0.0,0.0,0.07843320520122227,0.08238095238095239,0.0,True,6.172060422468473
2014-12-26 00:00:00,500,2013-11-26 00:00:00,2014-11-25 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,3.229719022051027,True,,1.501620530090612,2.377232587780749,-0.05772499629911032,0.992523299730874,0.6071428571428571,0.0,0.0,0.07940186397846992,0.09428571428571425,0.0,True,6.172060422468473
2015-01-05 00:00:00,505,2013-12-04 00:00:00,2014-12-03 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,3.599815618776685,True,,1.6600177353885892,2.655571761780555,-0.057724996299109765,0.9808631230734015,0.626984126984127,0.0,0.0,0.07846904984587212,0.10619047619047618,0.0,True,6.172060422468473
2015-01-12 00:00:00,510,2013-12-11 00:00:00,2014-12-10 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,2.92508635815369,True,,1.412353798473731,2.2545075469995712,-0.05796177753385012,0.6061565692343189,0.753968253968254,2.0,0.0,0.048492525538745515,0.18238095238095237,0.06,True,6.172060422468473
2015-01-20 00:00:00,515,2013-12-18 00:00:00,2014-12-17 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,3.1782491400152297,True,,1.492371130700669,2.4771321252959013,-0.05796177753385001,0.638322327003195,0.7579365079365079,2.0,0.0,0.0510657861602556,0.18476190476190474,0.06,True,6.172060422468473
2015-01-27 00:00:00,520,2013-12-26 00:00:00,2014-12-24 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,3.0083347339739688,True,,1.4245015210516427,2.3550006024346186,-0.05796177753385012,0.6330432437694873,0.7658730158730159,2.0,0.0,0.050643459501558984,0.18952380952380954,0.06,True,6.172060422468473
2015-02-03 00:00:00,525,2014-01-03 00:00:00,2015-01-02 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,2.2180829321448843,True,,1.09637446633024,1.7949464738644287,-0.05796177753384957,0.6602517731040891,0.7857142857142857,2.0,0.0,0.05282014184832713,0.2014285714285714,0.06,True,6.172060422468473
2015-02-10 00:00:00,530,2014-01-10 00:00:00,2015-01-09 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,2.504744454600392,True,,1.2100985014892223,2.0276822236392853,-0.057961777533850456,0.6770811558365646,0.8055555555555556,2.0,0.0,0.05416649246692517,0.21333333333333335,0.06,True,6.172060422468473
2015-02-18 00:00:00,535,2014-01-17 00:00:00,2015-01-16 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,2.251156474011791,True,,1.1170268319706458,1.8646119341002276,-0.0579617775338499,0.9040226250117664,0.8253968253968254,2.0,0.0,0.07232181000094132,0.22523809523809518,0.06,True,6.172060422468473
2015-02-25 00:00:00,540,2014-01-27 00:00:00,2015-01-26 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,2.9833390296552085,True,,1.3550245769645854,2.2963161631768516,-0.056657516101402905,0.4306595445643057,0.6904761904761905,1.0,0.0,0.034452763565144456,0.14428571428571427,0.03,True,6.172060422468473
2015-03-04 00:00:00,545,2014-02-03 00:00:00,2015-02-02 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,3.2141537814622656,True,,1.5316082948086898,2.535831617791042,-0.058394691748578254,1.8324499756931014,0.6825396825396826,2.0,0.0,0.14659599805544812,0.13952380952380952,0.06,True,6.172060422468473
2015-03-11 00:00:00,550,2014-02-10 00:00:00,2015-02-09 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,2.381036428117681,True,,1.2253697475805458,1.876949233916086,-0.061386489968681346,2.3236588324466796,0.6666666666666666,1.0,0.0,0.18589270659573437,0.12999999999999998,0.03,True,6.172060422468473
2015-03-18 00:00:00,555,2014-02-18 00:00:00,2015-02-17 00:00:00,True,0,0.55,0.75,0.06,0.85,0.15,0.16,2.663021471283439,True,,1.2891215027430778,2.087011602433265,-0.05772499629911021,2.19041403662576,0.6507936507936508,0.0,0.0,0.1752331229300608,0.12047619047619047,0.0,True,6.172060422468473
