model,prob_col,actual_col,positive_value,threshold,precision,recall,f1,pred_positive_ratio,support_positive,support_negative
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.1,0.44393662400975015,0.9877966101694915,0.6125709480765188,0.9776586237712243,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.15,0.4704327717211761,0.9654237288135593,0.6326077298978232,0.9016979445933869,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.2,0.4959970887918486,0.9240677966101695,0.6455126687189202,0.8185880250223414,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.25,0.532702591526121,0.8779661016949153,0.6630824372759857,0.7241584748287161,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.3,0.5676552363299351,0.8305084745762712,0.674373795761079,0.6428358653559726,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.35,0.6050463439752832,0.7966101694915254,0.6877377816798361,0.5784927018170986,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.4,0.638116846284742,0.7627118644067796,0.6948733786287832,0.5251712838844206,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.45,0.6571782178217822,0.72,0.6871562601099968,0.48138218647602027,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.5,0.6892076502732241,0.6840677966101695,0.6866281047975502,0.4361036639857015,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.55,0.711787072243346,0.6345762711864407,0.6709677419354839,0.3917187965445338,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.6,0.7452173913043478,0.5810169491525424,0.652952380952381,0.3425677688412273,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.65,0.7777777777777778,0.5172881355932203,0.6213355048859935,0.29222520107238603,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.7,0.8113207547169812,0.46644067796610167,0.5923374946190271,0.25260649389335715,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.75,0.8254847645429363,0.4040677966101695,0.542558033682294,0.215072981829014,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.8,0.8578767123287672,0.3396610169491525,0.48664400194269064,0.17396484956806674,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.85,0.892271662763466,0.2583050847457627,0.40063091482649843,0.12719690199582961,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.9,0.9260869565217391,0.14440677966101695,0.2498533724340176,0.06851355376824546,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.1,0.44393662400975015,0.9877966101694915,0.6125709480765188,0.9776586237712243,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.15,0.4704327717211761,0.9654237288135593,0.6326077298978232,0.9016979445933869,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.2,0.4959970887918486,0.9240677966101695,0.6455126687189202,0.8185880250223414,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.25,0.532702591526121,0.8779661016949153,0.6630824372759857,0.7241584748287161,1475,1882
