start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-11-01,2023-12-11,-0.25495705976063643,518,240,0.5863583815028902,0.666109643993286,0.5238062178300972,EXTREME_RISK
2020-02-14,2020-03-12,2020-07-01,-0.17229777087757214,95,18,0.5352083333333333,0.7504592774920004,0.5379745436676149,EXTREME_RISK
2025-02-14,2025-04-04,2025-08-08,-0.1495756611378305,120,34,0.583801652892562,0.5666134045490657,0.4708953234027335,EXTREME_RISK
2015-07-16,2016-02-05,2016-07-25,-0.11474670999262981,258,141,0.7381467181467182,0.49335232991277295,0.4591139302262692,RISK_OFF
2018-08-27,2018-12-20,2019-03-19,-0.11308611468639107,139,80,0.5765714285714285,0.6246213760441234,0.46386516541461403,EXTREME_RISK
2024-07-08,2024-08-05,2024-11-27,-0.0991893968269002,101,20,0.7307843137254902,0.503462197446666,0.43673985283489464,RISK_OFF
2026-01-26,2026-03-26,2026-04-20,-0.08504380849152093,58,42,0.7342372881355932,0.6055479469069338,0.46273906923290353,WATCH
2020-08-31,2020-09-21,2020-12-23,-0.08206105921274498,80,14,0.5762962962962963,0.7049031300451369,0.4971403898285006,RISK_OFF
2018-01-24,2018-02-06,2018-03-07,-0.08187611937283612,29,9,0.7453333333333333,0.5301714103083647,0.5051760079724158,NORMAL
2021-02-10,2021-03-04,2021-06-22,-0.07415135825771291,91,15,0.6730434782608694,0.5638569276390681,0.5018023971368926,RISK_OFF
