from_regime,CUSTOM,EXTREME_RISK,HIGH_VOL,NORMAL,RISK_OFF,WATCH
CUSTOM,0.8862478777589134,0.0,0.0,0.05432937181663837,0.013582342954159592,0.04584040747028863
EXTREME_RISK,0.0,0.925,0.0,0.0,0.05,0.025
HIGH_VOL,0.0,0.0,0.9024390243902439,0.024390243902439025,0.032520325203252036,0.04065040650406504
NORMAL,0.06147934678194044,0.0,0.0,0.8866474543707973,0.0,0.05187319884726225
RISK_OFF,0.12666666666666668,0.02,0.006666666666666667,0.0,0.8266666666666667,0.02
WATCH,0.061893203883495146,0.0,0.013349514563106795,0.06067961165048544,0.0048543689320388345,0.8592233009708737
