section,count,pct,rebalance_type,trade_day_ratio,avg_turnover,annual_turnover_est,total_turnover,avg_trade_size_on_trade,max_turnover,cost_sum,allocation_regime
by_rebalance_type,60,0.017873100983020553,emergency,0.15,0.08800000000000002,22.176000000000005,5.280000000000001,0.5866666666666668,1.0,0.005280000000000001,
by_rebalance_type,2069,0.6163240988978255,no_rebalance,0.024649589173513776,0.010072498791686807,2.5382696955050754,20.840000000000003,0.40862745098039227,0.7600000000000002,0.020840000000000004,
by_rebalance_type,1228,0.365802800119154,scheduled_or_initial,0.23859934853420195,0.05680781758957655,14.31557003257329,69.76,0.2380887372013652,1.3199999999999998,0.06976,
by_regime,1178,0.35090854929997023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime,40,0.011915400655347037,,0.075,0.017999999999999985,4.535999999999996,0.7199999999999994,0.2399999999999998,0.2399999999999998,0.0007199999999999994,EXTREME_RISK
by_regime,123,0.03663985701519214,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIGH_VOL
by_regime,1041,0.3100983020554066,,0.17579250720461095,0.038001921229586934,9.576484149855908,39.559999999999995,0.21617486338797814,0.43999999999999995,0.03956,NORMAL
by_regime,150,0.044682752457551385,,0.26,0.16213333333333338,40.85760000000001,24.320000000000007,0.6235897435897437,1.0,0.02432000000000001,RISK_OFF
by_regime,825,0.2457551385165326,,0.15515151515151515,0.03791515151515151,9.554618181818181,31.279999999999998,0.24437499999999995,1.3199999999999998,0.031279999999999995,WATCH
by_regime_rebalance_type,27,0.00804289544235925,emergency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,987,0.2940125111706881,no_rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,164,0.04885314268692285,scheduled_or_initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,8,0.002383080131069407,emergency,0.25,0.05999999999999995,15.119999999999987,0.4799999999999996,0.2399999999999998,0.2399999999999998,0.0004799999999999996,EXTREME_RISK
by_regime_rebalance_type,30,0.008936550491510277,no_rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXTREME_RISK
by_regime_rebalance_type,2,0.0005957700327673518,scheduled_or_initial,0.5,0.1199999999999999,30.239999999999974,0.2399999999999998,0.2399999999999998,0.2399999999999998,0.0002399999999999998,EXTREME_RISK
by_regime_rebalance_type,106,0.031575811736669644,no_rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIGH_VOL
by_regime_rebalance_type,17,0.00506404527852249,scheduled_or_initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIGH_VOL
by_regime_rebalance_type,519,0.1546023235031278,no_rebalance,0.05973025048169557,0.016878612716763008,4.253410404624278,8.760000000000002,0.28258064516129033,0.40000000000000013,0.00876,NORMAL
by_regime_rebalance_type,522,0.1554959785522788,scheduled_or_initial,0.29118773946360155,0.05900383141762452,14.868965517241378,30.799999999999997,0.2026315789473684,0.43999999999999995,0.0308,NORMAL
by_regime_rebalance_type,25,0.0074471254095918975,emergency,0.28,0.19200000000000003,48.38400000000001,4.800000000000001,0.6857142857142858,1.0,0.004800000000000001,RISK_OFF
by_regime_rebalance_type,92,0.027405421507298182,no_rebalance,0.16304347826086957,0.11000000000000003,27.720000000000006,10.120000000000003,0.6746666666666667,0.7600000000000002,0.010120000000000004,RISK_OFF
by_regime_rebalance_type,33,0.009830205540661306,scheduled_or_initial,0.5151515151515151,0.2848484848484849,71.7818181818182,9.400000000000002,0.5529411764705883,0.7600000000000002,0.009400000000000002,RISK_OFF
by_regime_rebalance_type,335,0.09979148048853143,no_rebalance,0.014925373134328358,0.005850746268656715,1.4743880597014922,1.9599999999999995,0.3919999999999999,0.56,0.00196,WATCH
by_regime_rebalance_type,490,0.14596365802800118,scheduled_or_initial,0.2510204081632653,0.05983673469387754,15.07885714285714,29.319999999999997,0.23837398373983734,1.3199999999999998,0.02932,WATCH
