start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-11-01,2023-12-14,-0.2686948102621334,521,240,0.5947892720306514,0.6635709607810996,0.5235363807337617,EXTREME_RISK
2020-02-14,2020-03-12,2020-06-30,-0.16410189124757768,94,18,0.5391578947368421,0.7483908371714151,0.5374876416709324,EXTREME_RISK
2025-02-14,2025-04-04,2025-08-08,-0.14957552458423995,120,34,0.583801652892562,0.5656866563425998,0.4707738082254631,EXTREME_RISK
2015-07-16,2016-02-05,2016-07-25,-0.11393634765726868,258,141,0.7568339768339768,0.49338341184113677,0.4595842879176392,RISK_OFF
2018-08-27,2018-12-20,2019-03-19,-0.1130857962463907,139,80,0.560142857142857,0.6243347084080445,0.46428979456999725,EXTREME_RISK
2026-01-26,2026-03-26,2026-04-28,-0.10667630685773255,64,42,0.8083076923076923,0.5817140029884427,0.45740581871018576,WATCH
2024-07-08,2024-08-05,2024-12-04,-0.10098562620988538,105,20,0.7571698113207547,0.49521571168953776,0.436687947363178,RISK_OFF
2020-08-31,2020-09-21,2020-12-15,-0.07994213236371661,74,14,0.5776,0.7229349067130688,0.49969399402945563,RISK_OFF
2021-02-10,2021-03-04,2021-06-10,-0.07415156414957391,83,15,0.6935714285714288,0.5975920338844392,0.5061312317817367,RISK_OFF
2018-01-24,2018-02-06,2018-03-07,-0.07255700667260978,29,9,0.6586666666666666,0.5310078605857022,0.505859129253899,WATCH
