from_regime,CUSTOM,EXTREME_RISK,HIGH_VOL,NORMAL,RISK_OFF,WATCH
CUSTOM,0.8933177022274326,0.0,0.0,0.07737397420867527,0.0023446658851113715,0.026963657678780773
EXTREME_RISK,0.0,0.9636363636363636,0.0,0.0,0.03636363636363636,0.0
HIGH_VOL,0.0,0.0,0.8512396694214877,0.008264462809917356,0.06611570247933884,0.0743801652892562
NORMAL,0.05152979066022544,0.0,0.0,0.9202898550724637,0.0,0.02818035426731079
RISK_OFF,0.01951219512195122,0.01951219512195122,0.00975609756097561,0.0,0.9219512195121952,0.02926829268292683
WATCH,0.034074074074074076,0.0,0.023703703703703703,0.04888888888888889,0.0014814814814814814,0.8918518518518519
