start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2022-03-31,2022-12-22,2024-12-04,-0.6691389826316805,673,184,0.8181305637982196,0.4164662341600422,0.5158961432823475,CUSTOM
2018-06-14,2019-05-30,2019-12-20,-0.46566955922402853,383,240,0.7524479166666667,0.6321494921624796,0.497908934511337,CUSTOM
2015-07-16,2016-02-08,2016-04-04,-0.4556607616207773,180,142,0.9185635359116021,0.40125311440868017,0.49060723156900654,NORMAL
2024-12-13,2025-04-04,2025-09-10,-0.4202560962551799,183,75,0.806521739130435,0.5160893450308095,0.4745390631436219,WATCH
2020-02-14,2020-03-16,2020-04-13,-0.38209129541501785,39,20,0.5825,0.6886346147109439,0.3746784763842422,HIGH_VOL
2014-09-02,2015-03-25,2015-07-16,-0.302940908909329,219,141,0.8891818181818181,0.34490689237865696,0.4934260454009199,CUSTOM
2017-06-21,2018-03-28,2018-06-14,-0.2859169369991139,247,193,0.7833064516129035,0.4737987980233385,0.4726465411736917,CUSTOM
2016-04-04,2016-11-10,2017-01-20,-0.27564746456185774,202,155,0.9288669950738916,0.23283215063523804,0.5292312239174491,NORMAL
2021-12-30,2022-03-10,2022-03-24,-0.26800043521201866,58,48,0.7799999999999999,0.44829850143706174,0.409384894954353,NORMAL
2025-12-12,2026-04-06,not_recovered,-0.2548192904839618,99,76,0.8733999999999998,0.37047207271552307,0.48064082586446644,NORMAL
