feature,stage1_importance,downrisk_importance,mean_importance,max_importance,importance_gap_stage1_minus_downrisk,is_low_importance_candidate,used_more_by,stage1_rank,downrisk_rank,mean_rank
ma_gap_50_200,0.023199348229390432,0.04060399505965993,0.031901671644525176,0.04060399505965993,-0.017404646830269495,False,downrisk,1,1,1
ma_gap_60_120,0.022023882064317577,0.03642581232207692,0.029224847193197248,0.03642581232207692,-0.014401930257759345,False,downrisk,3,2,2
trend_slope_60,0.01786222553997075,0.03638914429861388,0.027125684919292316,0.03638914429861388,-0.01852691875864313,False,downrisk,13,3,3
ma200_slope_60,0.019378516190602418,0.03406248107077012,0.02672049863068627,0.03406248107077012,-0.0146839648801677,False,downrisk,7,4,4
return_120d,0.01832774718643714,0.03340896907262799,0.025868358129532566,0.03340896907262799,-0.015081221886190852,False,downrisk,10,6,5
drawdown_60,0.016728867377915204,0.03370055787167606,0.025214712624795632,0.03370055787167606,-0.016971690493760853,False,downrisk,17,5,6
price_ma_200_gap,0.019482260067391885,0.029514637371439043,0.024498448719415464,0.029514637371439043,-0.010032377304047158,False,downrisk,5,10,7
ma_gap_20_60,0.016057104366883544,0.03258368581629869,0.024320395091591118,0.03258368581629869,-0.016526581449415146,False,downrisk,19,7,8
drawdown_120,0.015473997092291936,0.030143632431505345,0.02280881476189864,0.030143632431505345,-0.01466963533921341,False,downrisk,22,8,9
price_ma_120_gap,0.01489812940703541,0.029767885913581826,0.02233300766030862,0.029767885913581826,-0.014869756506546416,False,downrisk,24,9,10
close_to_60d_high,0.012934232387218362,0.028587973824558015,0.02076110310588819,0.028587973824558015,-0.015653741437339653,False,downrisk,37,12,11
price_ma_60_gap,0.012716523302462545,0.02706430887158344,0.019890416087022994,0.02706430887158344,-0.014347785569120895,False,downrisk,38,13,12
positive_return_ratio_60,0.012564698105568175,0.026910815194541277,0.019737756650054727,0.026910815194541277,-0.014346117088973102,False,downrisk,39,14,13
trend_slope_20,0.010452676044992332,0.028849810975124818,0.019651243510058574,0.028849810975124818,-0.018397134930132487,False,downrisk,49,11,14
return_60d,0.014070188976616037,0.024853092921925193,0.019461640949270616,0.024853092921925193,-0.010782903945309156,False,downrisk,30,15,15
price_position_60,0.01234056280133378,0.022400248522833233,0.017370405662083505,0.022400248522833233,-0.010059685721499453,False,downrisk,41,18,16
realized_vol_60,0.022157537828832,0.011229317301825591,0.016693427565328794,0.022157537828832,0.01092822052700641,False,stage1,2,28,17
large_down_day_ratio_20,0.00936271073937794,0.023896551000163017,0.016629630869770477,0.023896551000163017,-0.014533840260785077,False,downrisk,56,16,18
parkinson_vol_60,0.01927319215646777,0.01142235022080642,0.015347771188637095,0.01927319215646777,0.007850841935661351,False,stage1,8,26,19
return_20d,0.00681351362322057,0.022726523291256087,0.014770018457238328,0.022726523291256087,-0.015913009668035518,False,downrisk,69,17,20
yang_zhang_vol_60,0.01715504675819182,0.012170789582428378,0.014662918170310098,0.01715504675819182,0.004984257175763441,False,stage1,16,24,21
atr_pct_60,0.018465238168716813,0.010356917471715108,0.01441107782021596,0.018465238168716813,0.008108320697001705,False,stage1,9,33,22
downside_vol_60,0.016166434625711285,0.01191932405849287,0.014042879342102077,0.016166434625711285,0.004247110567218415,False,stage1,18,25,23
drawdown_20,0.009482018840447703,0.018035145430119956,0.01375858213528383,0.018035145430119956,-0.008553126589672253,False,downrisk,54,20,24
ulcer_index_60,0.01779065647993553,0.009367461079118415,0.013579058779526972,0.01779065647993553,0.008423195400817115,False,stage1,14,38,25
ma_gap_5_20,0.008166186041652401,0.018631403626006023,0.013398794833829213,0.018631403626006023,-0.010465217584353622,False,downrisk,61,19,26
large_up_day_ratio_20,0.010692685648247477,0.015793507517702587,0.013243096582975032,0.015793507517702587,-0.0051008218694551105,False,downrisk,47,22,27
ewma_vol_60,0.01575477430563204,0.009821178228642568,0.012787976267137305,0.01575477430563204,0.005933596076989471,False,stage1,21,36,28
rogers_satchell_vol_20,0.019532612835134026,0.005801318130163039,0.012666965482648533,0.019532612835134026,0.013731294704970986,False,stage1,4,55,29
downside_vol_20,0.015946774053441335,0.00922751817760669,0.012587146115524013,0.015946774053441335,0.006719255875834645,False,stage1,20,39,30
trend_consistency_60,0.008855295546861909,0.01598111234378427,0.01241820394532309,0.01598111234378427,-0.0071258167969223615,False,downrisk,58,21,31
parkinson_vol_20,0.019429799485527456,0.005240116003402219,0.012334957744464838,0.019429799485527456,0.014189683482125237,False,stage1,6,59,32
bb_width_rank_252,0.014244201664444575,0.010222065158480575,0.012233133411462576,0.014244201664444575,0.004022136505964001,False,stage1,29,34,33
positive_return_ratio_20,0.0106810473791736,0.0134282795252794,0.0120546634522265,0.0134282795252794,-0.0027472321461058,False,downrisk,48,23,34
atr_rank_252,0.017972524876573255,0.005931633489246283,0.011952079182909768,0.017972524876573255,0.012040891387326972,False,stage1,12,54,35
realized_vol_20,0.01467439298593684,0.008802309206596718,0.01173835109626678,0.01467439298593684,0.005872083779340122,False,stage1,26,41,36
ulcer_index_20,0.013971883512025421,0.00909818955380037,0.011535036532912896,0.013971883512025421,0.0048736939582250515,False,stage1,31,40,37
bb_width_20,0.014361199089031914,0.008610212426576511,0.011485705757804212,0.014361199089031914,0.005750986662455403,False,stage1,28,42,38
garman_klass_vol_20,0.018286329534744284,0.004291915294362589,0.011289122414553437,0.018286329534744284,0.013994414240381694,False,stage1,11,65,39
vol_of_vol_20,0.01436557938338992,0.007827508840760273,0.011096544112075096,0.01436557938338992,0.006538070542629648,False,stage1,27,43,40
ulcer_rank_252,0.014855135772288074,0.006703479710328114,0.010779307741308093,0.014855135772288074,0.00815165606195996,False,stage1,25,47,41
semi_vol_20,0.013716521706512486,0.00756062764591084,0.010638574676211663,0.013716521706512486,0.006155894060601646,False,stage1,32,44,42
atr_ratio_20_60,0.01539437785460498,0.005475524689705795,0.010434951272155386,0.01539437785460498,0.009918853164899185,False,stage1,23,58,43
keltner_width_20,0.017552652882410147,0.0031669178189937313,0.01035978535070194,0.017552652882410147,0.014385735063416415,False,stage1,15,75,44
yang_zhang_vol_20,0.01370939582609909,0.006843115019796051,0.01027625542294757,0.01370939582609909,0.006866280806303038,False,stage1,33,46,45
price_position_20,0.009387473323055607,0.010843561585577581,0.010115517454316594,0.010843561585577581,-0.0014560882625219741,False,downrisk,55,30,46
price_position_10_minus_20,0.008731185065879579,0.010633473098666699,0.00968232908227314,0.010633473098666699,-0.0019022880327871205,False,downrisk,59,31,47
return_10d,0.008072830838108856,0.01127354140371583,0.009673186120912343,0.01127354140371583,-0.0032007105656069734,False,downrisk,62,27,48
price_ma_20_gap,0.009018501733613151,0.010174635375197874,0.009596568554405513,0.010174635375197874,-0.001156133641584723,False,downrisk,57,35,49
down_volume_ratio_20,0.012337420361336345,0.00658113380520154,0.009459277083268942,0.012337420361336345,0.005756286556134804,False,stage1,42,51,50
high_volume_down_ratio_20,0.01212031929633208,0.006634902697160333,0.009377610996746206,0.01212031929633208,0.005485416599171747,False,stage1,43,49,51
drawdown_10,0.007886173159058069,0.010615815468703889,0.009250994313880979,0.010615815468703889,-0.0027296423096458203,False,downrisk,63,32,52
large_up_day_ratio_10,0.006409085523693844,0.010999646704868495,0.00870436611428117,0.010999646704868495,-0.004590561181174652,False,downrisk,72,29,53
atr_pct_20,0.013488884162870064,0.003702335728106961,0.008595609945488513,0.013488884162870064,0.009786548434763103,False,stage1,35,70,54
atr_pct_14,0.013674047508269286,0.00323663235066822,0.008455339929468753,0.013674047508269286,0.010437415157601066,False,stage1,34,73,55
ewma_vol_20,0.012489993873825508,0.0044144394066819356,0.008452216640253722,0.012489993873825508,0.008075554467143573,False,stage1,40,64,56
trend_slope_10,0.006703269361738199,0.009694885804745257,0.008199077583241728,0.009694885804745257,-0.002991616443007058,False,downrisk,71,37,57
atr_pct_10,0.01321469172117094,0.0031772892211164535,0.008195990471143697,0.01321469172117094,0.010037402500054486,False,stage1,36,74,58
atr_ratio_14_60,0.011385999418523715,0.004829319838695783,0.008107659628609749,0.011385999418523715,0.0065566795798279315,False,stage1,44,61,59
downside_vol_10,0.010960070586555558,0.004756853774985387,0.007858462180770472,0.010960070586555558,0.006203216811570171,False,stage1,46,62,60
realized_vol_ratio_10_20,0.010036165867192795,0.00510011290775088,0.007568139387471837,0.010036165867192795,0.004936052959441915,False,stage1,51,60,61
price_position_10,0.007505390325698972,0.00667395242464165,0.007089671375170311,0.007505390325698972,0.0008314379010573216,False,stage1,65,48,62
atr_pct_5,0.011124437388089797,0.0030488754659434786,0.0070866564270166375,0.011124437388089797,0.00807556192214632,False,stage1,45,76,63
semi_vol_10,0.010428667224846746,0.0037210058227647633,0.007074836523805755,0.010428667224846746,0.0067076614020819825,False,stage1,50,68,64
return_5d,0.007407367619840145,0.006584600298915679,0.006995983959377912,0.007407367619840145,0.0008227673209244661,False,stage1,67,50,65
realized_vol_10,0.009721875526302631,0.0038803055849624237,0.006801090555632527,0.009721875526302631,0.005841569941340208,False,stage1,52,67,66
large_down_day_ratio_10,0.005593263735998553,0.007270049139203203,0.006431656437600878,0.007270049139203203,-0.0016767854032046494,False,downrisk,76,45,67
trend_consistency_20,0.006787135753015709,0.005531681298974782,0.0061594085259952455,0.006787135753015709,0.0012554544540409277,False,stage1,70,56,68
trend_slope_5,0.0059625569047659635,0.006157921611570876,0.006060239258168419,0.006157921611570876,-0.0001953647068049123,False,downrisk,73,53,69
drawdown_5,0.0048414029984172125,0.006217636534522543,0.005529519766469877,0.006217636534522543,-0.0013762335361053304,False,downrisk,80,52,70
price_position_5_minus_20,0.007031178537560266,0.003921429715019679,0.005476304126289973,0.007031178537560266,0.0031097488225405876,False,stage1,68,66,71
positive_return_ratio_10,0.007519886856797435,0.0032982473343258255,0.00540906709556163,0.007519886856797435,0.0042216395224716095,False,stage1,64,71,72
close_to_20d_high,0.0049346628390517355,0.005523800792995707,0.005229231816023722,0.005523800792995707,-0.0005891379539439716,False,downrisk,79,57,73
volume_shock_rank_252,0.005373828798329663,0.004574965039697804,0.004974396919013734,0.005373828798329663,0.0007988637586318591,False,stage1,77,63,74
down_volume_ratio_10,0.009694905035255219,0.0,0.0048474525176276095,0.009694905035255219,0.009694905035255219,False,stage1,53,80,75
volume_zscore_20,0.005693873981971729,0.0037179799561684124,0.004705926969070071,0.005693873981971729,0.0019758940258033167,False,stage1,74,69,76
