prob_col,actual_col,positive_value,prob_bin,count,actual_rate,avg_prob,avg_strategy_return_net,ann_return_est,avg_stock_weight,avg_turnover
prob_high_vol,actual_risk,고변동,"(-0.001, 0.1]",75,0.06666666666666667,0.08624578991957212,0.0009877707369862212,0.2735122662858842,0.8917333333333333,0.0037333333333333337
prob_high_vol,actual_risk,고변동,"(0.1, 0.2]",218,0.21559633027522937,0.14405912410094565,0.0001315781920174813,0.02212317826831156,0.876697247706422,0.005504587155963304
prob_high_vol,actual_risk,고변동,"(0.2, 0.3]",471,0.3036093418259023,0.25954289447711487,0.001281390529349926,0.35376643953511167,0.8545647558386412,0.007728237791932059
prob_high_vol,actual_risk,고변동,"(0.3, 0.4]",689,0.3599419448476052,0.34577280809727184,0.0011311263316238318,0.30190858465039994,0.8161683599419449,0.020493468795355584
prob_high_vol,actual_risk,고변동,"(0.4, 0.5]",481,0.4698544698544699,0.45029568299453765,0.00023144740385761737,0.03412070480430729,0.8266528066528067,0.018877338877338883
prob_high_vol,actual_risk,고변동,"(0.5, 0.6]",397,0.5062972292191436,0.5474243087682283,0.0013929003590033855,0.3896502618886617,0.7886146095717882,0.0402015113350126
prob_high_vol,actual_risk,고변동,"(0.6, 0.7]",293,0.5290102389078498,0.6521237978269357,0.0010517129326137891,0.26480038440337794,0.7693515358361774,0.050102389078498295
prob_high_vol,actual_risk,고변동,"(0.7, 0.8]",346,0.7225433526011561,0.7495668902914968,0.0011826936093907274,0.2961882285097748,0.6432369942196531,0.055722543352601156
prob_high_vol,actual_risk,고변동,"(0.8, 0.9]",383,0.8877284595300261,0.8522248767116886,0.00027985928374681964,0.048230863556136816,0.39671018276762404,0.03383812010443864
prob_high_vol,actual_risk,고변동,"(0.9, 1.0]",4,1.0,0.9022412320743417,0.0009334598111823968,0.26001538734844387,0.3000000000000001,0.0
prob_overall_risk,actual_risk,고변동,"(-0.001, 0.1]",75,0.06666666666666667,0.08624578991957212,0.0009877707369862212,0.2735122662858842,0.8917333333333333,0.0037333333333333337
prob_overall_risk,actual_risk,고변동,"(0.1, 0.2]",218,0.21559633027522937,0.14405912410094565,0.0001315781920174813,0.02212317826831156,0.876697247706422,0.005504587155963304
prob_overall_risk,actual_risk,고변동,"(0.2, 0.3]",471,0.3036093418259023,0.25954289447711487,0.001281390529349926,0.35376643953511167,0.8545647558386412,0.007728237791932059
prob_overall_risk,actual_risk,고변동,"(0.3, 0.4]",689,0.3599419448476052,0.34577280809727184,0.0011311263316238318,0.30190858465039994,0.8161683599419449,0.020493468795355584
prob_overall_risk,actual_risk,고변동,"(0.4, 0.5]",481,0.4698544698544699,0.45029568299453765,0.00023144740385761737,0.03412070480430729,0.8266528066528067,0.018877338877338883
prob_overall_risk,actual_risk,고변동,"(0.5, 0.6]",397,0.5062972292191436,0.5474243087682283,0.0013929003590033855,0.3896502618886617,0.7886146095717882,0.0402015113350126
prob_overall_risk,actual_risk,고변동,"(0.6, 0.7]",293,0.5290102389078498,0.6521237978269357,0.0010517129326137891,0.26480038440337794,0.7693515358361774,0.050102389078498295
prob_overall_risk,actual_risk,고변동,"(0.7, 0.8]",346,0.7225433526011561,0.7495668902914968,0.0011826936093907274,0.2961882285097748,0.6432369942196531,0.055722543352601156
prob_overall_risk,actual_risk,고변동,"(0.8, 0.9]",383,0.8877284595300261,0.8522248767116886,0.00027985928374681964,0.048230863556136816,0.39671018276762404,0.03383812010443864
prob_overall_risk,actual_risk,고변동,"(0.9, 1.0]",4,1.0,0.9022412320743417,0.0009334598111823968,0.26001538734844387,0.3000000000000001,0.0
