hold_reason,count,pct,ann_return_strat,ann_return_bh,bh_gap,win_rate,ann_vol,sharpe,avg_stock_weight
not_rebalance_day,1993,0.5936848376526661,0.1817743261481206,0.22767534301370196,-0.045901016865581346,0.5198193677872553,0.19367976377857676,0.9385302966185617,0.7185549422980431
strong_offensive_override,740,0.22043491212392016,0.39268600139573606,0.399879684655422,-0.007193683259685946,0.5513513513513514,0.2512656222737402,1.5628321846906936,0.9884324324324325
no_trade_band,405,0.12064343163538874,0.016638993371404176,-0.0016739158833665169,0.018312909254770693,0.5358024691358024,0.19974958164398374,0.08329926518224239,0.6950617283950618
scheduled,163,0.04855525767053917,-0.013142840140365597,0.07632555727226764,-0.08946839741263324,0.4723926380368098,0.17737731399372123,-0.07409538370183476,0.721717791411043
stale_offensive_decay,27,0.00804289544235925,0.25626155775460924,0.7216473148525433,-0.46538575709793406,0.48148148148148145,0.23079970052477047,1.110320148474829,0.5725925925925925
no_trade_override_prob_high_vol_cross_0.70,20,0.005957700327673518,1.1967470196718115,2.274348568676419,-1.0776015490046076,0.7,0.3123136115942164,3.831875958152999,0.6740000000000002
emergency,8,0.002383080131069407,10.900455503239368,25.858766036560617,-14.95831053332125,0.5,0.31934146481680287,34.13416892007009,0.5475
initial,1,0.0002978850163836759,-0.9965151662057711,-0.9991904152827651,0.002675249076994013,0.0,,,0.8
