policy1_hold_reason,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_signal_stock_weight,avg_base_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank,strategy_ann_return,strategy_mdd,bh_ann_return,bh_mdd,bh_gap_ann_return
emergency,85_95,BEAR,4,2016-02-17,2022-07-07,0.39999999999999997,0.39999999999999997,0.52,0.8701577298343183,0.8676065450808655,0.9285714285714286,-0.0006368413380777316,-0.0077275062639443615,-0.0010358448361926786,-0.023037279811779943,0.00039900349811494706
emergency,85_95,BULL,1,2018-04-10,2018-04-10,0.6000000000000001,0.6000000000000001,0.6,0.8810308873653412,0.8605048738770176,0.9378306878306878,11.957813202856558,0.0,109.7205775206205,0.0,-97.76276431776394
emergency,95_100,BEAR,17,2015-05-12,2024-09-10,0.35,0.35,0.42,0.8581994552822674,0.8133404313589752,0.9738060646751007,-0.0011250446938260161,-0.05681854128752406,-0.006027060112617999,-0.15964920489089207,0.004902015418791983
emergency,95_100,BULL,3,2015-01-05,2021-03-10,0.5,0.5,0.5,0.702852583428224,0.570444157627174,0.9608299718860774,0.001823258030984709,-0.008047484269375849,0.004413348712757115,-0.010553475839618631,-0.0025900906817724056
initial,raw_fallback,BULL,1,2013-01-02,2013-01-02,0.86,0.86,0.86,0.1974312096834183,0.1974312096834183,,-0.1015715902594736,0.0,-0.13082694423662822,0.0,0.02925535397715462
no_trade_band,00_30,BULL,113,2016-12-13,2026-05-06,0.9095575221238938,0.9205309734513274,0.92,0.2830928337554225,0.3050867402576078,0.15978367748279254,0.03776566360487754,-0.08638449615136501,0.04119374683016064,-0.09335340885364418,-0.003428083225283096
no_trade_band,30_50,BULL,72,2016-06-16,2026-02-02,0.9091666666666666,0.9022222222222224,0.9000000000000001,0.38036059108045367,0.36292531663650673,0.3908730158730159,0.0035285697845373054,-0.11048676059970186,0.0035595252541611444,-0.1230431532361621,-3.0955469623838994e-05
no_trade_band,30_50,NEUTRAL,1,2025-02-10,2025-02-10,0.9600000000000001,0.9800000000000001,0.78,0.4686510041356087,0.6059167455618741,0.40476190476190477,0.24507623379870092,0.0,0.31640528220241193,0.0,-0.07132904840371102
no_trade_band,50_70,BEAR,2,2020-04-24,2023-10-02,1.0,0.9600000000000001,0.68,0.6657386437058449,0.6816214534808829,0.6541005291005291,0.0023297509539599304,0.0,0.0023297509539599304,0.0,0.0
no_trade_band,50_70,BULL,23,2015-12-02,2025-11-11,0.8078260869565218,0.8086956521739131,0.8,0.49661343648381856,0.48708015528497745,0.5967135280799877,0.003619318632976487,-0.03113153802933666,0.004096139314446301,-0.03701434350470567,-0.00047682068146981393
no_trade_band,50_70,NEUTRAL,1,2016-05-18,2016-05-18,0.7,0.72,0.72,0.4899460583925247,0.5411195525585533,0.6693121693121693,203.98866322710518,0.0,1841.216436134413,0.0,-1637.2277729073078
no_trade_band,70_85,BEAR,9,2020-03-19,2025-04-30,0.55,0.55,0.62,0.7720500323507521,0.7769371968870106,0.7654320987654321,0.0283932198875545,-0.003522940912858763,0.04897812423522896,-0.005018153422288951,-0.02058490434767446
no_trade_band,70_85,BULL,33,2015-03-11,2026-03-17,0.7048484848484848,0.7048484848484848,0.7,0.6178496372744893,0.6050518266200146,0.7671943439801758,-0.0015352719240016022,-0.04953048444530639,-0.002180282734498218,-0.07198824559640682,0.0006450108104966157
no_trade_band,70_85,NEUTRAL,2,2020-02-27,2021-05-13,0.8999999999999999,0.9099999999999999,0.62,0.7820805832743645,0.7020385322406304,0.7896825396825398,0.019575135727205817,-0.007909592105937002,0.02180643461129317,-0.008723079621454244,-0.0022312988840873516
no_trade_band,85_95,BEAR,24,2016-02-08,2025-03-18,0.44583333333333336,0.44583333333333336,0.52,0.8466693336764971,0.8298520604824128,0.9157297178130511,0.003772689436726928,-0.06267610330991114,0.008080278307084798,-0.14213547665601922,-0.00430758887035787
no_trade_band,85_95,BULL,10,2015-04-23,2026-03-24,0.7380000000000001,0.736,0.5999999999999999,0.7447330971062185,0.6932740998605963,0.9037305627892515,-0.005207485368141862,-0.06674026881212614,-0.005782497941460352,-0.09081064675510042,0.0005750125733184897
no_trade_band,85_95,NEUTRAL,2,2018-04-02,2019-06-05,0.7000000000000001,0.7100000000000002,0.52,0.8764168307185174,0.8285420276146145,0.9384920634920635,0.01569020696100676,0.0,0.02065808339501518,0.0,-0.0049678764340084225
no_trade_band,95_100,BEAR,40,2015-07-27,2022-10-17,0.35,0.35,0.42000000000000004,0.8883185751736165,0.8706167023425812,0.9827511491846644,0.003015637272890892,-0.03718156936603878,0.00387382638263567,-0.11064381095316111,-0.000858189109744778
no_trade_band,95_100,BULL,6,2015-01-12,2019-05-21,0.61,0.61,0.5,0.7212025629977387,0.6517822305585167,0.9728478198535891,-0.0008405985731136933,-0.013220845127197789,-0.00015360766115379842,-0.015573826546803948,-0.0006869909119598949
no_trade_band,raw_fallback,BULL,83,2013-01-09,2014-12-26,0.8407228915662649,0.8484337349397589,0.8484337349397589,0.18165606762540623,0.17946529822148263,,-0.03647825605571253,-0.10033628749453549,-0.04917042891953782,-0.12695260327425573,0.01269217286382529
no_trade_band,raw_fallback,NEUTRAL,1,2013-08-28,2013-08-28,0.82,0.86,0.86,0.1308405842632055,0.1530373437148744,,-0.8403888796351815,0.0,-0.8859482915390368,0.0,0.04555941190385526
no_trade_override_high_vol_cross_up,70_85,BEAR,2,2022-08-30,2024-08-28,0.55,0.55,0.62,0.7821906879544258,0.71228673883506,0.7777777777777778,-0.0003923610875560257,0.0,0.0035546675818363127,0.0,-0.003947028669392338
no_trade_override_high_vol_cross_up,70_85,BULL,11,2020-03-02,2024-10-24,0.729090909090909,0.729090909090909,0.7000000000000001,0.7579053071412175,0.7085402884941084,0.740860990860991,0.0010575157536694135,-0.05490173266902321,0.002207547344425631,-0.06747518372851424,-0.0011500315907562175
no_trade_override_high_vol_cross_up,70_85,NEUTRAL,3,2021-05-12,2024-10-31,0.7133333333333334,0.7133333333333334,0.62,0.786820387840271,0.711988683612493,0.7830687830687831,0.00405363892820465,-0.013403710951883419,0.001990595068165568,-0.023305002123163665,0.002063043860039082
no_trade_override_high_vol_cross_up,85_95,BEAR,3,2018-10-15,2025-03-10,0.45,0.45,0.52,0.8303852270046871,0.7235734644838782,0.8884479717813051,0.0001445799031452033,-0.00257574216714751,0.0017261450497334518,-0.005368728174587001,-0.0015815651465882485
no_trade_override_high_vol_cross_up,85_95,BULL,7,2016-07-07,2026-03-06,0.7771428571428572,0.7771428571428572,0.6,0.8254438515220371,0.7177624324620552,0.8886999244142101,-0.005816509657736391,-0.07276046686530258,-0.007212204850142068,-0.09168792710758289,0.001395695192405677
no_trade_override_high_vol_cross_up,95_100,BULL,1,2015-02-02,2015-02-02,0.78,0.78,0.5,0.8300961583852768,0.7163775330260616,1.0,0.9237231951493685,0.0,1.5815553894978662,0.0,-0.6578321943484977
no_trade_override_high_vol_cross_up,raw_fallback,BEAR,1,2014-10-17,2014-10-17,0.8,0.8,0.52,0.7562652558088303,0.7113635279342738,,1214.6866993410126,0.0,9233.40103231568,0.0,-8018.714332974667
