Date,Open,High,Low,Close,Volume,daily_return,return_5d,return_20d,log_return,ma_5,ma_20,ma_60,ma_gap_5_20,ma_gap_20_60,volatility_5d,volatility_20d,volatility_60d,volume_change,volume_ma_20,volume_ratio,cummax_close,drawdown,future_return_20d,future_volatility_20d,label
2000-04-12,82.35265136801678,83.30165759376858,76.1313883325328,77.60762023925781,34824400,-0.058824084558464995,-0.08114882840488113,-0.10571075705141031,-0.060625211659977855,84.18741760253906,90.6749210357666,87.05166982014974,-0.07154683300654385,0.04162184623342169,0.04651893218280951,0.035238090167601696,0.030953694392479747,0.009487754043093544,31038770.0,1.1219645623843986,99.32933044433594,-0.2186837473675608,-0.08016349681376256,0.051113179523135197,고변동
2000-04-13,78.29302132129669,80.98187255859375,74.23338317871094,74.23338317871094,46330500,-0.04347816683650885,-0.14146348091932825,-0.19080456825858017,-0.044451664263552466,81.7410888671875,89.79972648620605,86.93919537862142,-0.0897401131868305,0.03290266369647177,0.0416611442522635,0.03301898582542032,0.03131386854942668,0.3304033953205223,30591185.0,1.5145049137521152,99.32933044433594,-0.25265394575158995,-0.038352841205856025,0.05021505863252664,고변동
2000-04-14,72.59900204315898,74.65518292891294,65.79778834412664,67.8012466430664,60851300,-0.08664749281545847,-0.24618978637628197,-0.27467554080341594,-0.09063337522074019,77.31239471435546,88.51593246459962,86.73269894917806,-0.12657086061568423,0.020560106361575015,0.023251539165132694,0.036412704828220316,0.03319650875946792,0.3134177269833047,32062630.0,1.89788860115343,99.32933044433594,-0.3174096076177403,0.09875608272677194,0.04682134667523877,고변동
2000-04-17,65.81095354992642,75.92050719959467,65.79777290631537,75.60417175292969,55398500,0.1150852749204021,-0.10486906339234514,-0.16773056266009356,0.10893088173689472,75.54091339111328,87.75409202575683,86.63955561319987,-0.13917503278432697,0.012864059662687666,0.07867834129810651,0.046450389492579326,0.03645116139331977,-0.08960860326730902,33774195.0,1.6402611520422619,99.32933044433594,-0.23885350465240285,0.013249488626673855,0.03962294309697845,고변동
2000-04-18,75.4855368733406,78.45118132881497,73.70615020005599,77.60762023925781,36260900,0.026499179078044666,-0.058824084558464995,-0.17673418234777816,0.026154157747398123,74.57080841064453,86.92107315063477,86.64482752482097,-0.1420859671001432,0.0031882529367914803,0.08117349440973845,0.04593214565579558,0.03607269338989796,-0.34545339675261966,33915485.0,1.069154694382227,99.32933044433594,-0.2186837473675608,-0.03328812508933676,0.0394534969398899,고변동
2000-04-19,78.02941945857239,78.97842591144693,75.12967751923355,75.23512268066406,28082500,-0.030570420163374967,-0.030570420163374967,-0.21765318120762134,-0.031047442485095725,74.09630889892578,85.87453193664551,86.5912264506022,-0.13715618323729772,-0.008276756703123334,0.07779213607215596,0.045656383312573545,0.03624591360012098,-0.22554321597092186,34101100.0,0.8235071595930923,99.32933044433594,-0.24256891349100806,-0.03854209490146143,0.0396786166832901,고변동
2000-04-20,76.23681281016003,76.73767707136095,72.59895659722709,73.6006851196289,21255600,-0.02172439550570726,-0.008523093411475835,-0.2478451639905247,-0.021963844460267938,73.96976928710937,84.66191101074219,86.56310704549153,-0.1262922321972647,-0.021963121468713154,0.07559715399568638,0.04519641652509599,0.03597421164605558,-0.24310157571441293,34202510.0,0.6214631616217641,99.32933044433594,-0.25902364598264693,-0.06375377851057984,0.04077590269212329,고변동
2000-04-24,70.38463955431914,71.91359427122943,67.3794526969437,71.49181365966797,31190900,-0.028652878115648317,0.05443214099041893,-0.2791065747446755,-0.029071385507500512,74.70788269042968,83.27794532775879,86.48138694763183,-0.10290915083939356,-0.03704197785140595,0.0621267877626784,0.04486938606730831,0.03611425442023364,0.46742035040177643,34658905.0,0.8999389911481623,99.32933044433594,-0.2802547511408837,-0.03687340424680452,0.040308600339141167,고변동
2000-04-25,72.96806404495898,76.34230978114205,72.5462833279361,76.31594848632812,28663200,0.06747814301683719,0.00941451664498727,-0.2316876783026791,0.06529899098534897,74.85023803710938,82.1272762298584,86.54421513875326,-0.08860683717772389,-0.051036789712788355,0.04315390888261095,0.04844970268287049,0.0365558968263106,-0.08103966220917003,35504435.0,0.8073132272066856,99.32933044433594,-0.2316876783026791,-0.17305744023423641,0.0409176714717813,고변동
2000-04-26,76.4477354603605,77.96350952552282,73.4952711943052,73.70616149902344,25688300,-0.034197137545531886,-0.050271593539481074,-0.2385619333537733,-0.034795541730077775,74.0699462890625,80.97265281677247,86.51170336405436,-0.08524738028936307,-0.06402660370669999,0.043289169372138545,0.0486163663807989,0.03643116577312795,-0.10378813251835106,35872035.0,0.7161093592822375,99.32933044433594,-0.2579617604456893,-0.09012863719351183,0.04339178058272199,고변동
2000-04-27,70.85912049175941,78.01620799678645,69.38288881484776,76.97493743896484,37010400,0.04434874742438888,0.023125033844703546,-0.17045479024777843,0.04339348293549365,74.41790924072265,80.1818130493164,86.4998405456543,-0.0718854262505716,-0.07304091494831433,0.04699455462737131,0.0496962900779401,0.03671718544949573,0.4407492905330441,36363080.0,1.0178015723640572,99.32933044433594,-0.22505329398045704,-0.14794535455973523,0.04203143657388661,고변동
2000-04-28,78.92570020529713,79.92742919921875,77.71308089686572,79.92742919921875,24828400,0.038356533418361094,0.08596039655482146,-0.1165502830454952,0.03763920690277881,75.68325805664062,79.65458641052246,86.52620188395183,-0.04985686992854954,-0.07941658507841964,0.04597918453521968,0.05057666535318691,0.03702842035049454,-0.32915072520156496,35488065.0,0.6996267618423264,99.32933044433594,-0.1953290247535696,-0.1794199602758545,0.04070090525783986,고변동
2000-05-01,80.77097247753268,81.71997868157679,79.50563087214053,80.66552734375,23205700,0.009234603839084476,0.12831837960850856,-0.1267120108286801,0.009192225582866245,77.51800079345703,79.06936759948731,86.51389973958334,-0.019620326469391602,-0.08605012792747657,0.03908325311821788,0.05032705634271525,0.036708192947408604,-0.06535660775563468,35080855.0,0.6614918593061657,99.32933044433594,-0.18789820707635918,-0.10522858619395536,0.04741778845401976,고변동
2000-05-02,80.03289510274561,80.6655662102772,75.70964253461311,76.0259780883789,20307900,-0.05751588575873323,-0.0037996041941503744,-0.12446893091548472,-0.05923621471844476,77.46000671386719,78.52896003723144,86.41504503885905,-0.013612218000307763,-0.09125824094729562,0.04472366264002112,0.05019248188313209,0.03745281084055431,-0.12487449204290324,34518685.0,0.588316153990223,99.32933044433594,-0.2346069610226177,-0.07767050210454174,0.046135989776487946,고변동
2000-05-03,75.49873140182602,76.13140233536087,72.1376670674221,75.1823959350586,26589700,-0.011095972383803665,0.020028643549083958,-0.12568960481407598,-0.011157991889937019,77.75525360107422,77.98855438232422,86.28323885599772,-0.0029914746221130217,-0.09613320714022922,0.041369286056690296,0.05019961895394704,0.03742866183881317,0.3093278970252955,32537520.0,0.8172011880438337,99.32933044433594,-0.24309974104586618,-0.019635373649308896,0.047637107346515245,고변동
2000-05-04,75.0769176229553,76.55314914924936,73.91702142372425,75.34053039550781,17750700,0.002103344253431505,-0.021232976574394602,-0.10799049875399125,0.002101135321794089,77.42837219238281,77.53250198364258,86.09607315063477,-0.0013430469621854568,-0.09946529328938447,0.035073315750781625,0.05014068232740499,0.037006557423938075,-0.3324219528614464,31543480.0,0.5627375292770487,99.32933044433594,-0.2415077192357742,0.04828570716819813,0.050250200153401356,고변동
2000-05-05,74.33880684071018,77.87121822959499,74.25972300364559,77.13310241699219,20571200,0.02379293073826383,-0.03496079894252213,-0.1079271559595466,0.02351429009297442,76.8695068359375,77.06590576171875,85.98974850972493,-0.0025484541294888974,-0.10377798403488703,0.031075746333949997,0.05014283953365151,0.0368814224870766,0.15889514216340772,31047045.0,0.6625815757989206,99.32933044433594,-0.22346096493404333,0.026487068731027463,0.05002384305987216,고변동
2000-05-08,76.34226180140358,76.55315202737431,74.02246931572557,74.12791442871094,13903000,-0.038961067221629286,-0.08104593288257478,-0.1758502715273953,-0.03974035805580446,75.56198425292969,76.27506561279297,85.78764495849609,-0.009348813457378147,-0.11088519040597611,0.03234762372939086,0.049546213647144434,0.03694109086776998,-0.3241522128023645,30709920.0,0.45272016338694465,99.32933044433594,-0.25371575447946715,0.038406894787143875,0.04959759568902033,고변동
2000-05-09,74.65515983936399,75.18238554444424,71.12274761532629,72.54625701904297,19825800,-0.0213368664403617,-0.0457701585277972,-0.14107386553944756,-0.021567788045342443,74.8660400390625,75.67929954528809,85.59257125854492,-0.01074612887687898,-0.1158193002908201,0.023732193090512957,0.048108233800242456,0.036923355288781615,0.42600877508451407,30351800.0,0.6532001396951745,99.32933044433594,-0.2696391217526849,0.08938956751878768,0.04951804402209825,고변동
2000-05-10,71.17548048683095,71.68952562368028,67.06311939203627,67.27400970458984,34847500,-0.07267428439580548,-0.10518933497809635,-0.1841435483533701,-0.07545040986178396,73.28436279296875,74.9200927734375,85.31138407389322,-0.021832994593523725,-0.12180427516514336,0.03718956283169328,0.05022956472877754,0.03803906161340455,0.757684431397472,30369320.0,1.1474573681597084,99.32933044433594,-0.3227175759300005,0.16927876862764935,0.04608729956057941,고변동
2000-05-11,69.80464575808368,71.91354744261794,68.222969494683,71.38632202148438,24709700,0.06112780158269593,-0.05248447752179897,-0.08016349681376256,0.05933230627295329,72.49352111816407,74.60902786254883,85.08863004048665,-0.028354567871895164,-0.12316101661234224,0.05266806637833391,0.051113179523135197,0.03891156159620521,-0.2909190042327283,29863585.0,0.827419079122617,99.32933044433594,-0.2813167902960022,0.10782913037734909,0.044414468029720745,고변동
2000-05-12,72.01899252684466,73.86428150081213,70.85909660035081,71.38632202148438,17832000,0.0,-0.07450472255660001,-0.038352841205856025,0.0,71.3441650390625,74.4666748046875,84.87246691385904,-0.04193163953962986,-0.12260503891954566,0.049897550870730306,0.05021505863252664,0.038911039235917315,-0.2783400850678074,28438660.0,0.627033763194187,99.32933044433594,-0.2813167902960022,0.07237888633957001,0.04521345380987657,고변동
2000-05-15,71.54456663030474,74.76064515974365,69.69927567079061,74.49703216552734,17950800,0.043575716691311994,0.004979470145101583,0.09875608272677194,0.0426530052202466,71.41798858642578,74.80146408081055,84.67827288309734,-0.045232744251228585,-0.11663923301697743,0.05326677986593995,0.04682134667523877,0.03924283483489043,0.0066621803499327115,26293635.0,0.682705148983775,99.32933044433594,-0.24999965435913807,0.06723218606223069,0.04499876160699031,고변동
2000-05-16,75.92049500897927,77.18583659246227,74.28609546364707,76.60588836669922,23758800,0.02830792234093482,0.05595921160468165,0.013249488626673855,0.027914657532320232,72.22991485595703,74.85154991149902,84.57107073465983,-0.03502445919478869,-0.11492725276774163,0.05241714129718262,0.03962294309697845,0.03916564298780716,0.3235510395079886,24711650.0,0.9614412635335965,99.32933044433594,-0.22876870281906225,0.014452906401595689,0.045002175862873334,고변동
2000-05-17,75.28782088707973,76.34227216000801,74.02247935956578,75.02420806884766,20339400,-0.020646980690052552,0.11520345521680775,-0.03328812508933676,-0.02086310971279016,73.77995452880859,74.72237930297851,84.43311233520508,-0.012612349646263898,-0.11501095676390938,0.03293149373900416,0.0394534969398899,0.039247472933957944,-0.14392141017223092,23915575.0,0.850466693775918,99.32933044433594,-0.2446923005195213,0.054111054039055695,0.04481695827312875,고변동
2000-05-18,75.07697849996583,75.38013343421781,72.01906785881555,72.33540344238281,19063000,-0.03583916039470092,0.013295003776953251,-0.03854209490146143,-0.03649715222525964,73.96977081298829,74.57739334106445,84.17301495869954,-0.008147543120705869,-0.11399878716882472,0.03302842788124261,0.0396786166832901,0.03878304117119215,-0.06275504685487276,23464600.0,0.8124152979381707,99.32933044433594,-0.2717618943085547,0.09912472606159639,0.04384601564329586,고변동
2000-05-19,70.64820725222808,71.70265810673895,68.59202808593189,68.90836334228516,28178100,-0.04737707867804164,-0.034711953341053925,-0.06375377851057984,-0.0485361290510289,73.47417907714843,74.34277725219727,83.82416636149088,-0.011683692850244731,-0.11311044918007562,0.04015897673360032,0.04077590269212329,0.039077519422734054,0.4781566385143996,23810725.0,1.1834204964359547,99.32933044433594,-0.30626368833824624,0.19969503840640512,0.04261358647360981,고변동
2000-05-22,68.85566711425781,69.38289274300404,63.75475915613802,68.85566711425781,43879800,-0.0007647290614869462,-0.07572603749817575,-0.03687340424680452,-0.0007650216159151119,72.34590606689453,74.21096992492676,83.50870971679687,-0.02513191594071551,-0.11133856364685246,0.029967919525686004,0.040308600339141167,0.03899734245507668,0.5572306152650464,24445170.0,1.7950294475350346,99.32933044433594,-0.30679420865678275,0.19601830460773062,0.04265977134818307,고변동
2000-05-23,68.64477472137986,69.69922594597864,62.63440274116688,63.10890579223633,31898500,-0.08346097805552322,-0.1761872730964904,-0.17305744023423641,-0.08715063547348585,69.64650955200196,73.55061779022216,83.09835211435954,-0.0530805635019318,-0.11489679495687033,0.0310087149001717,0.0409176714717813,0.0403442215272517,-0.2730481907392468,24606935.0,1.2963215451253884,99.32933044433594,-0.36464984199604067,0.3216378687592034,0.036574860594952914,고변동
2000-05-24,63.26709963240713,67.3794611085136,60.94730597921887,67.06312561035156,49476000,0.06265708093772226,-0.10611351540279412,-0.09012863719351183,0.06077245177161069,68.05429306030274,73.21846599578858,82.71523494720459,-0.07053101789626226,-0.11481281480343497,0.055284014110870035,0.04339178058272199,0.041081817770582556,0.5510447199711586,25796320.0,1.9179479863794526,99.32933044433594,-0.324840655722192,0.19811326335610824,0.03645716131602851,고변동
2000-05-25,67.69575505394644,69.38287667522859,64.5324020140424,65.58685302734375,29632700,-0.022013178920189502,-0.09329526198626203,-0.14794535455973523,-0.02225908441663032,66.70458297729492,72.64906177520751,82.2952112197876,-0.08182457767047491,-0.1172139824614814,0.05469619132715156,0.04203143657388661,0.04111401580041916,-0.40106920527124257,25427435.0,1.1653829810203034,99.32933044433594,-0.33970305916741717,0.1768495684340321,0.03744482741693952,고변동
2000-05-26,65.58685302734375,66.85219424330536,63.89973140606159,65.58685302734375,18203200,0.0,-0.048201845956529654,-0.1794199602758545,0.0,66.04028091430663,71.93203296661378,81.9102263768514,-0.08190720892097836,-0.12181865258594327,0.052433135418323035,0.04070090525783986,0.04104526792222864,-0.385705656251371,25096175.0,0.7253376261521925,99.32933044433594,-0.33970305916741717,0.2090036758718563,0.03760400533808943,고변동
2000-05-30,67.48489859158144,72.49354340892539,67.48489859158144,72.17720794677734,31590400,0.10048286531884698,0.048239178730311805,-0.10522858619395536,0.09574905195753051,66.70458908081055,71.50761699676514,81.55171311696371,-0.06716806009871457,-0.12316229465091744,0.07212482628714229,0.04741778845401976,0.042516345106225435,0.7354311329876067,25515410.0,1.2380910202893076,99.32933044433594,-0.2733545305912901,0.0854638344993679,0.03126556838475412,고변동
2000-05-31,71.25453719519135,73.1130073662091,69.80466684900728,70.12100219726562,29675400,-0.028488297178632105,0.11111104394860116,-0.07767050210454174,-0.02890196410094534,68.10700836181641,71.21236820220948,81.1466277440389,-0.0436070294920583,-0.1224235660558205,0.05652741402349969,0.046135989776487946,0.04261115340127075,-0.060619681928687164,25983785.0,1.14207379717774,99.32933044433594,-0.2940554226673121,0.13082734008638974,0.03030977885321541,고변동
2000-06-01,71.86087133273887,74.54972271789637,70.85914238532725,73.70616149902344,28993500,0.05112818113568851,0.09905646103149257,-0.019635373649308896,0.049864045576799465,69.43561553955078,71.13855648040771,80.8250202814738,-0.023938367955581685,-0.11984486694012442,0.05468644989331509,0.047637107346515245,0.04317453831714679,-0.02297862876321799,26103975.0,1.1106929117117221,99.32933044433594,-0.2579617604456893,0.04881969573164335,0.029187450725813226,고변동
2000-06-02,78.13484015674871,79.24201400512369,69.59378475499885,78.97840118408203,31677200,0.07153051492348372,0.20418037363608876,0.04828570716819813,0.06908801422265597,72.11392517089844,71.32045001983643,80.57722365061441,0.011125492770184708,-0.11488077165472554,0.05258592044832634,0.050250200153401356,0.04421005294740365,0.09256212599375724,26800300.0,1.1819718435987656,99.32933044433594,-0.20488338307745413,-0.0020027324566017635,0.024718048653593856,고변동
2000-06-05,77.81852580680612,80.40193215134101,77.50219033604675,79.17613220214844,23784300,0.0025036087728027567,0.20719517018356104,0.026487068731027463,0.0025004799654773638,74.83178100585937,71.42260150909424,80.28000049591064,0.04773250238345139,-0.11033132700675041,0.05213251460254656,0.05002384305987216,0.04396674864659107,-0.24916659300695765,26960955.0,0.8821757241165975,99.32933044433594,-0.2028927221399256,0.014816183123664173,0.025087198110153086,고변동
2000-06-06,78.6093367955456,80.13829103234696,76.65860207962663,76.97493743896484,23200500,-0.02780124138374951,0.06647153067662703,0.038406894787143875,-0.028195011252639637,75.79132690429688,71.56495265960693,79.95312074025472,0.059056480688143065,-0.10491357939483803,0.045751431781530405,0.04959759568902033,0.04408811677030755,-0.02454560361246705,27425830.0,0.8459361120520327,99.32933044433594,-0.22505329398045704,0.003424731191854713,0.025854359647032844,고변동
2000-06-07,77.23856810810885,79.29474841951927,75.55144580131058,79.03113555908203,22524400,0.026712566304423424,0.1270679694045196,0.08938956751878768,0.02636201475739909,77.57335357666015,71.88919658660889,79.70268828074137,0.07906830594779635,-0.0980329755830891,0.03919371961614516,0.04951804402209825,0.0441418428811257,-0.029141613327299032,27560760.0,0.8172633846091327,99.32933044433594,-0.20435247871351547,0.0033355314709690997,0.025849495064813693,고변동
2000-06-08,79.82196772066581,80.03285799205463,77.29128446400006,78.66207122802734,19313800,-0.004669859903237539,0.06723874406442354,0.16927876862764935,-0.004680797764466541,78.56453552246094,72.45859966278076,79.50409984588623,0.08426792524416626,-0.08861807374415587,0.037745361409802704,0.04608729956057941,0.04390342709595862,-0.14253875796913573,26784075.0,0.7210926642043827,99.32933044433594,-0.20806804117028155,0.028820525304801503,0.026199930441596058,고변동
2000-06-09,79.9274080810547,79.9274080810547,78.45117626953125,79.08384704589844,17014600,0.005361870229026122,0.001335122770726116,0.10782913037734909,0.0053475465810648055,78.58562469482422,72.84347591400146,79.3758082707723,0.07882859389634156,-0.08229626253993272,0.019636749216594553,0.044414468029720745,0.043587294396184514,-0.11904441383880959,26399320.0,0.6445090252324681,99.32933044433594,-0.2038218047768181,0.007833640983252677,0.02645121359873684,고변동
2000-06-12,79.55837150447624,79.55837150447624,75.92051356291968,76.55318450927734,16484700,-0.03199973991088667,-0.03312800991811926,0.07237888633957001,-0.03252292301849558,78.06103515625,73.10181903839111,79.12274010976155,0.0678398456166247,-0.07609596258949103,0.024244099345215347,0.04521345380987657,0.04310240659675191,-0.03114384117169955,26331955.0,0.6260340335535284,99.32933044433594,-0.2292992999466792,0.04683226863440715,0.025313930177510487,고변동
2000-06-13,76.34227649476232,79.82196589300425,75.38008965358178,79.50563049316406,25187900,0.03856725233329672,0.03287684457302564,0.06723218606223069,0.03784212134490157,78.56717376708984,73.35224895477295,78.88988183339437,0.07109427299948612,-0.07019446283765785,0.027589464395044564,0.04499876160699031,0.04333845120628361,0.5279562260763011,26693810.0,0.9435857976062615,99.32933044433594,-0.19957549157427434,0.03183017076542449,0.024403192615744435,고변동
2000-06-14,80.03285911901673,80.03285911901673,77.18584041517819,77.71306610107422,20274500,-0.022546382953896216,-0.016677850427980423,0.014452906401595689,-0.022804438840652374,78.30355987548828,73.4076078414917,78.67108325958252,0.06669543086826035,-0.06690482957662469,0.027493523401373097,0.045002175862873334,0.04328613395921101,-0.19506985497004514,26519595.0,0.7645101669161991,99.32933044433594,-0.21762216906692478,0.06919944194030103,0.023817148016963215,고변동
2000-06-15,77.50217010498046,79.18929217529298,76.65860906982422,79.08384704589844,18807800,0.017639002211563337,0.005361870229026122,0.054111054039055695,0.017485240514246367,78.3879150390625,73.61058979034424,78.41801408131917,0.06489997244044532,-0.061305101223166125,0.028938633521723555,0.04481695827312875,0.043053228637843034,-0.07234210461417045,26443015.0,0.71125777450113,99.32933044433594,-0.2038218047768181,0.07333345681777881,0.02395487377779549,고변동
2000-06-16,79.9274110262843,80.40191412604456,78.50390172700351,79.50563049316406,21203400,0.00533337037866688,0.00533337037866688,0.09912472606159639,0.005319198326405847,78.47227172851562,73.9691011428833,78.14034214019776,0.06087907675035442,-0.053381401758268554,0.02893766194604694,0.04384601564329586,0.04296647223540454,0.12737268580057215,26550035.0,0.7986204161312782,99.32933044433594,-0.19957549157427434,0.07957566681463768,0.024009939372885977,고변동
2000-06-19,79.30795647416795,82.87991196768624,78.1876014300755,82.66902160644531,20042500,0.03978826522925627,0.07989004162755364,0.19969503840640512,0.0390171013000796,79.69543914794922,74.65713405609131,77.88727410634358,0.06748591618950361,-0.04147198739863456,0.025870603250153907,0.04261358647360981,0.043235414407564975,-0.054750653197128796,26143255.0,0.7666413382725296,99.32933044433594,-0.16772798893703456,0.015305759887275228,0.02314298233756665,고변동
2000-06-20,82.87986384158556,84.09248271458586,81.98358032675925,82.3526382446289,20988300,-0.003827109062964129,0.03580888213583355,0.19601830460773062,-0.0038344511835714935,80.26484069824218,75.33198261260986,77.60696595509847,0.06548159114567897,-0.029314164192488334,0.023349874521721093,0.04265977134818307,0.04318887897952666,0.04718972184108772,24998680.0,0.8395763296302045,99.32933044433594,-0.17091318469342498,-0.003841163595937558,0.023723855423944996,고변동
2000-06-21,81.6672746487122,84.11887456553926,81.5618294909992,83.40711975097656,20880600,0.012804465392053599,0.07327022257102311,0.3216378687592034,0.012723181355454158,81.40365142822266,76.34689331054688,77.34159577687582,0.0662339736223061,-0.012861157781106303,0.016370846232198307,0.036574860594952914,0.04322972076216329,-0.005131430368348067,24447785.0,0.8540896445219884,99.32933044433594,-0.16029717125982412,0.015170496923896826,0.024645458881384818,고변동
2000-06-22,83.19623989195335,83.51257540485052,79.71654925008458,80.3492202758789,21526700,-0.036662331515911806,0.016000400552670158,0.19811326335610824,-0.03735128639740164,81.65672607421875,77.01119804382324,77.06743895212809,0.060322760175110846,-0.000729762258478317,0.02771944765936128,0.03645716131602851,0.04335662101422331,0.030942597434939545,23050320.0,0.9339002668943425,99.32933044433594,-0.1910826347419453,0.018372443973731167,0.02440902510611759,고변동
2000-06-23,80.13832425810601,80.56010491209604,77.08041451667827,77.18585968017578,24888100,-0.039370146777301995,-0.029177440624003848,0.1768495684340321,-0.0401661125508893,81.1927719116211,77.59114837646484,76.80734106699626,0.04641796919516539,0.010204848893088148,0.03356764015357176,0.03744482741693952,0.04332637188514411,0.15615026920057407,22813090.0,1.090956990043874,99.32933044433594,-0.22292983014286338,0.038251619442902784,0.023093511074463852,고변동
2000-06-26,78.50390783776628,79.65062375144755,77.60762413511884,79.29474639892578,22169200,0.027322189938523644,-0.040816682500285584,0.2090036758718563,0.02695560125845237,80.51791687011719,78.27654304504395,76.62105414072673,0.02863404204990827,0.02160618804952308,0.029595172717740707,0.03760400533808943,0.04338514510012515,-0.10924498053286513,23011390.0,0.9634011678564398,99.32933044433594,-0.20169857136646585,0.018617340886517342,0.022375649027762883,고변동
2000-06-27,79.09704561862458,80.19103908410463,77.92396828817006,78.34574890136719,14786000,-0.01196797443281128,-0.04865526385881214,0.0854638344993679,-0.012040167217920153,79.71653900146484,78.58497009277343,76.38731822967529,0.014399304438947214,0.02876985230048823,0.02953575681726448,0.03126556838475412,0.04330713029635273,-0.3330386301715894,22171170.0,0.6669021075567956,99.32933044433594,-0.21125262245402865,0.029609499876033896,0.022172460483094722,고변동
