from_regime,CUSTOM,EXTREME_RISK,HIGH_VOL,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9270833333333334,0.0,0.0,0.044444444444444446,0.010416666666666666,0.018055555555555554
EXTREME_RISK,0.0,0.94,0.0,0.0,0.06,0.0
HIGH_VOL,0.0,0.0,0.8598130841121495,0.028037383177570093,0.04672897196261682,0.06542056074766354
NORMAL,0.07061503416856492,0.0,0.0,0.876993166287016,0.0,0.05239179954441914
RISK_OFF,0.05660377358490566,0.033962264150943396,0.0037735849056603774,0.0037735849056603774,0.879245283018868,0.022641509433962263
WATCH,0.0562015503875969,0.0,0.027131782945736434,0.0755813953488372,0.005813953488372093,0.8352713178294574
