start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-12-22,2022-10-12,2023-12-11,-0.35422442075017835,494,202,0.7106666666666666,0.6024351319423794,0.5021632131364078,CUSTOM
2024-07-08,2025-04-04,2025-07-08,-0.2874525325075603,250,187,0.7792828685258965,0.6358577817771385,0.4951907579732652,RISK_OFF
2020-02-14,2020-03-16,2020-06-01,-0.2639858869947548,73,20,0.8094594594594593,0.7133690213952918,0.4319311891691802,CUSTOM
2015-05-28,2016-01-13,2016-08-11,-0.18833495684839707,305,159,0.6574509803921569,0.577689137840591,0.5327993019002986,CUSTOM
2018-03-08,2018-12-20,2019-04-01,-0.15745957791423915,267,199,0.6576119402985074,0.6204746863678268,0.4738682240576862,RISK_OFF
2024-03-05,2024-04-17,2024-05-23,-0.134218953492919,56,30,0.7557894736842106,0.3834885378735627,0.4860959165776087,NORMAL
2014-09-16,2014-10-09,2014-11-03,-0.12672007614850134,34,17,0.8314285714285715,0.44714981721495844,0.3698506551943411,NORMAL
2019-04-22,2019-05-23,2019-07-19,-0.12546821194252766,62,23,0.6952380952380954,0.6225181728598819,0.48920464152449405,RISK_OFF
2021-02-11,2021-05-10,2021-06-24,-0.10923944432711552,92,60,0.6176344086021506,0.6384964347818379,0.393052869547617,CUSTOM
2018-01-19,2018-02-06,2018-03-07,-0.10350589793560883,32,12,0.6745454545454546,0.5778739339213448,0.37955025413287413,CUSTOM
