model,prob_col,actual_col,positive_value,threshold,precision,recall,f1,pred_positive_ratio,support_positive,support_negative
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.1,0.4412470023980815,0.9979661016949153,0.6119309914778632,0.9937444146559428,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.15,0.46504065040650405,0.9694915254237289,0.6285714285714286,0.9159964253798034,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.2,0.49194414607948445,0.9315254237288135,0.6438612933458294,0.8319928507596068,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.25,0.5287958115183246,0.8901694915254237,0.663466397170288,0.7396484956806673,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.3,0.5626403233048944,0.8494915254237289,0.6769313884386818,0.6633899314864462,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.35,0.5966050923614579,0.8101694915254237,0.6871765382403681,0.5966636878165028,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.4,0.6199242014076881,0.7762711864406779,0.6893437688139675,0.5501936252606494,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.45,0.6503965832824893,0.7227118644067797,0.6846499678869621,0.4882335418528448,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.5,0.6833220796758946,0.6861016949152542,0.6847090663058186,0.441167709264224,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.55,0.7110778443113772,0.6440677966101694,0.6759160441124155,0.397974381888591,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.6,0.7324301439458086,0.5864406779661017,0.651355421686747,0.35180220434912124,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.65,0.7636544190665343,0.5213559322033898,0.6196615632554392,0.2999702114983616,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.7,0.8052256532066508,0.45966101694915257,0.5852395338800173,0.25081918379505513,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.75,0.8415697674418605,0.3925423728813559,0.5353675450762829,0.20494489127196902,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.8,0.8740740740740741,0.32,0.4684863523573201,0.16085790884718498,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.85,0.9107142857142857,0.24203389830508473,0.3824317086234601,0.11677092642240096,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.9,0.9295774647887324,0.1342372881355932,0.23459715639810427,0.06344950848972297,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.1,0.4412470023980815,0.9979661016949153,0.6119309914778632,0.9937444146559428,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.15,0.46504065040650405,0.9694915254237289,0.6285714285714286,0.9159964253798034,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.2,0.49194414607948445,0.9315254237288135,0.6438612933458294,0.8319928507596068,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.25,0.5287958115183246,0.8901694915254237,0.663466397170288,0.7396484956806673,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.3,0.5626403233048944,0.8494915254237289,0.6769313884386818,0.6633899314864462,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.35,0.5966050923614579,0.8101694915254237,0.6871765382403681,0.5966636878165028,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.4,0.6199242014076881,0.7762711864406779,0.6893437688139675,0.5501936252606494,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.45,0.6503965832824893,0.7227118644067797,0.6846499678869621,0.4882335418528448,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.5,0.6833220796758946,0.6861016949152542,0.6847090663058186,0.441167709264224,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.55,0.7110778443113772,0.6440677966101694,0.6759160441124155,0.397974381888591,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.6,0.7324301439458086,0.5864406779661017,0.651355421686747,0.35180220434912124,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.65,0.7636544190665343,0.5213559322033898,0.6196615632554392,0.2999702114983616,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.7,0.8052256532066508,0.45966101694915257,0.5852395338800173,0.25081918379505513,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.75,0.8415697674418605,0.3925423728813559,0.5353675450762829,0.20494489127196902,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.8,0.8740740740740741,0.32,0.4684863523573201,0.16085790884718498,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.85,0.9107142857142857,0.24203389830508473,0.3824317086234601,0.11677092642240096,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.9,0.9295774647887324,0.1342372881355932,0.23459715639810427,0.06344950848972297,1475,1882
overall_risk_down,prob_overall_risk,actual_direction,하락,0.1,0.2988609112709832,0.9881070366699702,0.4589182968929804,0.9937444146559428,1009,2348
