ticker,hold_reason,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
SPY,emergency,50_70,BULL,1,2023-01-04 00:00:00,2023-01-04 00:00:00,0.42,0.42,0.42,0.8118383884429932,0.8504556289053193,0.628968253968254,0.6177248677248677,0.633368905055987,0.0630682872438295,0.8222601881370928,0.0,0.0,1.0,34.110338626470345,0.0,36.267459379528205,301.9791809590679,0.0,-267.8688423325975
SPY,emergency,70_85,BEAR,7,2018-12-24 00:00:00,2025-05-07 00:00:00,0.5828571428571429,0.42,0.5828571428571429,0.8025749836649215,0.8300837097717167,0.8041383219954649,0.7821239606953894,1.1877179026455456,0.641116437937258,0.15633656860803316,0.42857142857142855,0.0,1.0,0.9524468815571747,-0.020378212479087332,1.1933430446969275,3.8027505894775224,-0.02350516312732165,-2.8503037079203475
SPY,emergency,70_85,BULL,3,2021-02-19 00:00:00,2025-01-14 00:00:00,0.42,0.42,0.42,0.858344578742981,0.7899116441764384,0.8716931216931217,0.812610229276896,1.0962591382165736,0.17218689081570396,0.5647418197447761,0.0,0.0,1.0,0.8065050609953561,-0.00010763687709935965,0.899652815649828,2.277102131196929,-0.0019230696913772327,-1.470597070201573
SPY,emergency,70_85,NEUTRAL,1,2020-05-18 00:00:00,2020-05-18 00:00:00,0.42,0.42,0.42,0.7746634602546691,0.8528051421918834,0.6845238095238095,0.7129629629629629,1.0551810265562134,0.7321628349659381,0.1250667636966628,0.0,0.0,1.0,4.782596319416043,0.0,5.14049841732161,68.75867992051982,0.0,-63.97608360110378
SPY,emergency,85_95,BEAR,6,2015-10-12 00:00:00,2025-04-01 00:00:00,0.4433333333333334,0.37999999999999995,0.4433333333333334,0.8075936461488405,0.8447801738822175,0.9070767195767194,0.8850710765946818,1.4947382958752569,0.7308793446383968,0.1217838385049023,0.16666666666666666,0.0,1.0,-0.6715617663454381,-0.02381332077528442,-0.6396333296765042,-0.973108616474661,-0.08227138875173956,0.3015468501292229
SPY,emergency,85_95,BULL,3,2018-02-12 00:00:00,2019-08-14 00:00:00,0.5466666666666666,0.42,0.5466666666666666,0.8641614099343619,0.789552349314202,0.9292328042328042,0.9250440917107584,1.781771860297976,0.32482100023704114,0.37991984777528254,0.3333333333333333,0.0,1.0,3.0836382177643014,0.0,3.4240190079660335,12.271110354050494,0.0,-9.187472136286193
SPY,emergency,95_100,BEAR,8,2015-09-04 00:00:00,2022-03-09 00:00:00,0.31500000000000006,0.31499999999999995,0.31500000000000006,0.8962376218289138,0.8623072693662777,0.9751984126984128,0.978920858650087,1.8501365557237675,0.6542139179132187,0.12257298701882977,0.0,0.0,1.0,-0.17313297698823216,-0.007266815915578206,-0.12265341248238681,-0.37447664549763615,-0.02718834707979223,0.201343668509404
SPY,initial,raw_fallback,BULL,1,2013-01-02 00:00:00,2013-01-02 00:00:00,0.86,0.86,0.86,0.1113498028367757,0.1113498028367757,,,,0.1644483141273304,0.5684177106916071,0.0,0.0,0.0,1.6207444901276067,0.0,1.6207444901276067,2.0172357615906216,0.0,-0.3964912714630149
SPY,no_trade_band,00_30,BULL,121,2016-06-09 00:00:00,2026-05-06 00:00:00,0.8322314049586776,0.8454545454545455,0.8454545454545455,0.20885616755805722,0.22228734731500036,0.13446149809786173,0.1279570597752416,-1.2120191242457614,0.08109052903819855,0.3489197867705104,0.01652892561983471,0.0,1.0,0.1552753224976524,-0.04533518794927982,0.1552753224976524,0.2043105444470421,-0.05237431926760472,-0.049035221949389696
SPY,no_trade_band,30_50,BULL,63,2015-06-19 00:00:00,2025-12-10 00:00:00,0.768888888888889,0.77015873015873,0.77015873015873,0.3577930750946204,0.3525732326923993,0.3943373645754598,0.38992582297753825,-0.4861671673384017,0.09358333042213336,0.4094698994048146,0.0,0.0,1.0,0.0064377654573950505,-0.02865135367003946,0.0064377654573950505,-0.04415608730977272,-0.04940921438333956,0.05059385276716777
SPY,no_trade_band,30_50,NEUTRAL,1,2021-10-12 00:00:00,2021-10-12 00:00:00,0.52,0.52,0.52,0.6197872757911682,0.6663745303598075,0.4662698412698413,0.47619047619047616,0.10111913883511905,0.2895831452721721,0.4329742808615245,0.0,0.0,1.0,9.730881067573922,0.0,9.730881067573922,65.9245388291518,0.0,-56.19365776157788
SPY,no_trade_band,50_70,BEAR,1,2023-03-13 00:00:00,2023-03-13 00:00:00,0.6,0.6,0.6,0.7800199210643768,0.6253931591533736,0.5892857142857143,0.5568783068783069,0.5210297226468225,0.1503743523137847,0.642979798594697,0.0,0.0,1.0,0.020585782169318723,0.0,0.020585782169318723,-0.7942390240744852,0.0,0.8148248062438039
SPY,no_trade_band,50_70,BULL,59,2015-03-04 00:00:00,2026-01-16 00:00:00,0.6511864406779662,0.6528813559322034,0.6528813559322034,0.5424199142951077,0.5183446484987332,0.5590529997309659,0.5846113535294085,0.21433675464011867,0.12828495795781733,0.4617488947727748,0.01694915254237288,0.0,1.0,0.14955716385905538,-0.022447594875887322,0.14955716385905538,0.2430146726956659,-0.03557059839660759,-0.09345750883661053
SPY,no_trade_band,50_70,NEUTRAL,5,2022-03-28 00:00:00,2022-11-21 00:00:00,0.7,0.41600000000000004,0.7,0.7548590534925461,0.7889981450993998,0.5908730158730159,0.598941798941799,0.5633638736508131,0.6301179052752361,0.2073156859655209,0.8,0.0,1.0,-0.5012894773136809,-0.015007078139700591,-0.5012894773136809,-0.6724871669780756,-0.021990149703461137,0.17119768966439475
SPY,no_trade_band,70_85,BEAR,23,2016-03-08 00:00:00,2026-03-17 00:00:00,0.46086956521739153,0.3869565217391305,0.46086956521739153,0.8099347757904426,0.8289183604014542,0.797015182884748,0.7991718426501034,1.116195995880276,0.6680150941384554,0.1537582068776927,0.21739130434782608,0.0,1.0,-0.1632836987681342,-0.04714212279287988,-0.1632836987681342,-0.45162099581701565,-0.11013880001335552,0.28833729704888145
SPY,no_trade_band,70_85,BULL,43,2015-05-14 00:00:00,2026-02-24 00:00:00,0.5386046511627908,0.5120930232558141,0.5386046511627908,0.7164216910164025,0.6931445578878402,0.7410022148394241,0.7688585015186524,0.9608758304260452,0.22111844015353654,0.5032929528167664,0.06976744186046512,0.0,1.0,-0.004309366596293218,-0.04787430043966179,-0.004309366596293218,-0.08792684597065459,-0.10215317108003241,0.08361747937436137
SPY,no_trade_band,70_85,NEUTRAL,4,2020-05-22 00:00:00,2022-09-19 00:00:00,0.42,0.42,0.42,0.8514973953366279,0.834424666615927,0.8154761904761905,0.822420634920635,1.1250609719446667,0.48456288968030237,0.33910002637170905,0.0,0.0,1.0,1.1681683038401522,-0.006671684471424522,1.1681683038401522,2.456387167839496,-0.01744384859234005,-1.2882188639993437
SPY,no_trade_band,85_95,BEAR,49,2015-10-13 00:00:00,2026-04-07 00:00:00,0.4032653061224491,0.3489795918367347,0.4032653061224491,0.8649780114694519,0.8587931351714548,0.9137917071590541,0.9148310117697874,1.5148111596645126,0.6663516501773592,0.12458979675949726,0.14285714285714285,0.0,1.0,0.006247116686082244,-0.05931734043046988,0.006247116686082244,0.028903151885603995,-0.12775165982165115,-0.02265603519952175
SPY,no_trade_band,85_95,BULL,20,2015-01-05 00:00:00,2021-02-26 00:00:00,0.6559999999999999,0.509,0.6559999999999999,0.7701329598575831,0.7202842724764202,0.8973214285714286,0.8927282479245815,1.5571342787855031,0.3347397786279104,0.3460913811284849,0.4,0.0,1.0,-0.22693497983735045,-0.059410511554010115,-0.22693497983735045,-0.27684589813490823,-0.08700278160829955,0.04991091829755778
SPY,no_trade_band,85_95,NEUTRAL,6,2018-10-18 00:00:00,2026-03-03 00:00:00,0.5766666666666667,0.45,0.5766666666666667,0.8398206934332849,0.7687781226871531,0.890542328042328,0.8908730158730158,1.276444976164996,0.4728873051707549,0.32814326431597546,0.3333333333333333,0.0,1.0,0.2864967114567163,-0.0041357293854193955,0.2864967114567163,1.1821242455860568,-0.00557554684639372,-0.8956275341293405
SPY,no_trade_band,95_100,BEAR,47,2015-08-28 00:00:00,2026-03-31 00:00:00,0.3578723404255321,0.32553191489361705,0.3578723404255321,0.8970996335465858,0.878372037362198,0.9710401891252954,0.9760665628736777,1.7968805918966415,0.7192112592212404,0.10027479222735726,0.0851063829787234,0.0,1.0,0.18714322964146035,-0.02525090798163998,0.18714322964146035,1.5850950761877107,-0.04739778102373038,-1.3979518465462504
SPY,no_trade_band,95_100,BULL,3,2015-01-20 00:00:00,2020-06-24 00:00:00,0.6733333333333333,0.42,0.6733333333333333,0.8605473339557648,0.7899041793473156,0.9669312169312169,0.9731237478810294,1.8369275661095656,0.6351930433650677,0.15203072586548386,0.6666666666666666,0.0,1.0,-0.05289033154053968,-0.012066184867004282,-0.05289033154053968,-0.6766036210428015,-0.027806615321206096,0.6237132895022618
SPY,no_trade_band,95_100,NEUTRAL,2,2015-12-18 00:00:00,2020-02-28 00:00:00,0.61,0.42,0.61,0.9010745257139207,0.7968153292042703,0.9801587301587302,0.9867724867724867,2.0364940811962677,0.41062486601620257,0.2767752778141886,0.5,0.0,1.0,-0.09136596589147983,-0.007600773963949314,-0.09136596589147983,-0.9197165335432168,-0.02863268376863992,0.828350567651737
SPY,no_trade_band,raw_fallback,BEAR,3,2014-10-15 00:00:00,2014-10-22 00:00:00,0.8000000000000002,0.42,0.8000000000000002,0.8565609604120255,0.7893619766542451,,,,0.7116881859135744,0.10535769201678284,1.0,0.0,0.0,12.110888182109798,0.0,12.110888182109798,25.52344150159783,0.0,-13.412553319488032
SPY,no_trade_band,raw_fallback,BULL,76,2013-01-09 00:00:00,2014-12-11 00:00:00,0.8294736842105264,0.8376315789473685,0.8394736842105264,0.2205120105786543,0.21311028070123292,,,,0.0956033922374429,0.40120051314348965,0.013157894736842105,0.0,0.0,-0.16529237561986354,-0.07426047484328124,-0.16529237561986354,-0.19664950350456123,-0.08826737289520925,0.03135712788469769
SPY,no_trade_override_prob_high_vol_cross_0.70,50_70,BULL,3,2021-03-23 00:00:00,2022-11-28 00:00:00,0.52,0.52,0.52,0.7850166648626328,0.7123663980043046,0.6587301587301587,0.6538800705467372,0.7230323817220796,0.17609672489387054,0.38531766859721106,0.0,0.0,1.0,3.7886516768911678,-0.002159092256485584,4.08260229796112,15.26588793644245,-0.0034153827159710826,-11.477236259551283
SPY,no_trade_override_prob_high_vol_cross_0.70,70_85,BEAR,1,2025-03-07 00:00:00,2025-03-07 00:00:00,0.8,0.52,0.8,0.8223451763391495,0.7226594695472688,0.9861111111111112,0.798941798941799,1.2852584893337808,0.4127902229111843,0.3752995298191853,1.0,0.0,1.0,-0.8359681164492816,0.0,-0.8342943230822888,-0.8779862272209066,0.0,0.042018110771624984
SPY,no_trade_override_prob_high_vol_cross_0.70,70_85,BULL,4,2020-09-04 00:00:00,2024-08-08 00:00:00,0.52,0.52,0.52,0.8293926842510699,0.7198804568225334,0.8075396825396826,0.7784391534391534,1.0742564733958462,0.1494752459682884,0.589122982494262,0.0,0.0,1.0,1.635676833118465,-0.0016284473170660174,1.7644125450281742,6.649732353937971,-0.0018237657480466574,-5.014055520819506
SPY,no_trade_override_prob_high_vol_cross_0.70,70_85,NEUTRAL,1,2022-08-30 00:00:00,2022-08-30 00:00:00,0.52,0.52,0.52,0.8148487210273743,0.7022503438824941,0.7023809523809523,0.7076719576719577,0.8173360849513239,0.3439673995684599,0.4285736542513957,0.0,0.0,1.0,-0.21768404400496744,0.0,-0.1854671474991163,1.202301128570788,0.0,-1.4199851725757555
SPY,no_trade_override_prob_high_vol_cross_0.70,85_95,BEAR,2,2016-01-05 00:00:00,2026-03-12 00:00:00,0.8,0.52,0.8,0.8271309778094291,0.7244844172585189,0.9037698412698413,0.9358465608465608,2.041156803165987,0.6088520096204333,0.23361712737281745,1.0,0.0,1.0,-0.7408188574420937,0.0,-0.7299436785660046,-0.8320291933394063,0.0,0.09121033589731253
SPY,no_trade_override_prob_high_vol_cross_0.70,85_95,BULL,4,2016-06-29 00:00:00,2019-08-09 00:00:00,0.5900000000000001,0.52,0.5900000000000001,0.8211908757686615,0.7176004830420633,0.8373015873015872,0.8763227513227513,1.6015399973455613,0.3231421484768528,0.3854608429256994,0.25,0.0,1.0,-0.3261157849953853,-0.01479893394970222,-0.2982873952872417,-0.19799692931734314,-0.02081290960044757,-0.12811885567804215
SPY,no_trade_override_prob_high_vol_cross_0.70,85_95,NEUTRAL,2,2019-10-08 00:00:00,2020-02-26 00:00:00,0.52,0.52,0.52,0.8722064569592476,0.7105080741821984,0.9077380952380952,0.9378306878306879,1.642610567145818,0.30260037618772834,0.3837921988188203,0.0,0.0,1.0,0.31504465269190396,0.0,0.439755283299772,0.3755584213848251,-0.004201089737624897,-0.06051376869292113
SPY,no_trade_override_prob_high_vol_cross_0.70,95_100,BEAR,1,2015-08-26 00:00:00,2015-08-26 00:00:00,0.8,0.52,0.8,0.900471293926239,0.7090598923364202,0.998015873015873,0.9985007496251874,2.919728526360981,0.6918073387488033,0.124553301483847,1.0,0.0,1.0,-0.05871029126661509,0.0,0.020346366176859032,0.012730700412381113,0.0,-0.0714409916789962
SPY,no_trade_override_prob_high_vol_cross_0.70,95_100,BULL,3,2015-01-14 00:00:00,2020-06-12 00:00:00,0.8000000000000002,0.52,0.8000000000000002,0.8586568882067999,0.7120835491646353,0.9834656084656085,0.9865343024094724,2.4184615362064603,0.5522023660797971,0.17104228963879362,1.0,0.0,1.0,2.4057021933818894,-0.009240896365693474,2.6902396446578942,4.1187600564027145,-0.012574650327371928,-1.713057863020825
