ticker,hold_reason,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
NVDA,emergency,70_85,BEAR,1,2019-02-06 00:00:00,2019-02-06 00:00:00,0.8,0.42,0.8,0.7684053391218186,0.7965718226366273,0.753968253968254,0.8082010582010583,0.9416578317269525,0.4229448199238914,0.0891448786804228,1.0,0.0,1.0,1.4117284372058538,0.0,1.9186569329077137,2.5923373004307164,0.0,-1.1806088632248626
NVDA,emergency,85_95,BEAR,4,2022-03-16 00:00:00,2022-06-30 00:00:00,0.61,0.42,0.61,0.7793679513037206,0.8185351531044822,0.8993055555555556,0.9209656084656084,1.6113778768215359,0.5745406847330222,0.11337785636535606,0.5,0.0,1.0,67.59062066077757,-0.00926613128611542,76.53110615958754,98.00435661658133,-0.022612746340752943,-30.41373595580376
NVDA,emergency,95_100,BEAR,2,2019-05-23 00:00:00,2022-06-13 00:00:00,0.36000000000000004,0.36,0.36000000000000004,0.8859929978847505,0.8306528880871855,0.9801587301587302,0.9841269841269842,1.9584624127406909,0.4376362956037757,0.22885247353421173,0.0,0.0,1.0,5.826407687405073,0.0,6.212084524985333,43.32446512498548,0.0,-37.49805743758041
NVDA,emergency,95_100,BULL,1,2017-06-21 00:00:00,2017-06-21 00:00:00,0.42,0.42,0.42,0.8199925482273103,0.7859165614509563,0.9325396825396826,0.955026455026455,1.4624434652815073,0.0155113719975895,0.0395659752648401,0.0,0.0,1.0,-0.9544124907583784,0.0,-0.9520264403441452,-0.9993441874052474,0.0,0.044931696646869024
NVDA,emergency,95_100,NEUTRAL,1,2017-03-15 00:00:00,2017-03-15 00:00:00,0.3000000000000001,0.3,0.3000000000000001,0.8852301120758057,0.8694306658637185,0.998015873015873,0.9986772486772487,1.8891547102151816,0.3562350452304083,0.1023460357529902,0.0,0.0,1.0,5.590595838234145,0.0,5.998289385774661,226.52625599495664,0.0,-220.9356601567225
NVDA,initial,raw_fallback,BEAR,1,2013-01-02 00:00:00,2013-01-02 00:00:00,1.0,0.86,1.0,0.1073774419724941,0.1073774419724941,,,,0.6315342708617868,0.2337618574691649,1.0,1.0,0.0,3568.0160278105805,0.0,3568.0160278105805,3568.0160278105805,0.0,0.0
NVDA,no_trade_band,00_30,BULL,87,2018-01-03 00:00:00,2026-05-06 00:00:00,0.7618390804597701,0.7645977011494254,0.7655172413793104,0.34495330499592186,0.35937054039749644,0.1519795657726692,0.13882807273611872,-1.2314512835728741,0.11477776363403855,0.32676785409842246,0.022988505747126436,0.0,1.0,-0.0882142874421058,-0.18912811970017163,-0.0882142874421058,-0.08247212903743573,-0.22760753196366157,-0.0057421584046700724
NVDA,no_trade_band,00_30,NEUTRAL,3,2018-10-11 00:00:00,2026-01-09 00:00:00,0.7599999999999999,0.7599999999999999,0.7599999999999999,0.36924847289919854,0.3807657620566258,0.12499999999999999,0.13095238095238096,-1.2853594625737619,0.3884441799922101,0.36129754386848173,0.6666666666666666,0.0,1.0,-0.9703585308731038,-0.008264202018959277,-0.9703585308731038,-0.9916205806201129,-0.015181833323815952,0.021262049747009182
NVDA,no_trade_band,30_50,BULL,62,2017-10-20 00:00:00,2026-03-10 00:00:00,0.6848387096774194,0.6812903225806453,0.6841935483870968,0.5028444845589899,0.49150861446277855,0.380952380952381,0.40928486089776406,-0.27066775335706506,0.10441238401781688,0.3281605002060771,0.04838709677419355,0.0,1.0,0.6851702542292419,-0.11954181571746458,0.6851702542292419,0.8905470703397922,-0.18874968522292446,-0.20537681611055025
NVDA,no_trade_band,50_70,BEAR,1,2022-10-17 00:00:00,2022-10-17 00:00:00,0.52,0.52,0.52,0.6256135523319245,0.6757334793279579,0.6111111111111112,0.6917989417989417,0.5233424647207884,0.3213808944563655,0.0647092280820015,0.0,0.0,1.0,0.10205507897350108,0.0,0.10205507897350108,4.8282252806847605,0.0,-4.726170201711259
