ticker,allocation_regime,mid_trend_state,ph_rank_bin_756,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
NVDA,CUSTOM,BEAR,00_30,4,2026-01-08 00:00:00,2026-02-04 00:00:00,0.86,0.86,0.9299999999999999,0.20098714306950566,0.21005213606399498,0.03472222222222222,0.023148148148148147,-1.677760718605664,0.41910099029221004,0.327843354186923,0.75,0.0,1.0,23.458719416522005,-0.014925097080223049,23.458719416522005,38.76987378971893,-0.01758719892894056,-15.311154373196924
NVDA,CUSTOM,BEAR,30_50,3,2019-06-28 00:00:00,2019-08-12 00:00:00,0.9066666666666666,0.5733333333333334,0.8000000000000002,0.5825174435973168,0.599203315152927,0.44642857142857145,0.38932980599647266,-0.25617844672639184,0.5262126320245305,0.2702309999709198,1.0,0.0,1.0,-0.8992483465779085,-0.03661645064854335,-0.8992483465779085,-0.9382472639324451,-0.03832119304947612,0.03899891735453653
NVDA,CUSTOM,BEAR,50_70,8,2017-04-19 00:00:00,2025-05-08 00:00:00,0.8,0.5075000000000001,0.8,0.6458324532955886,0.7190074611302856,0.5939980158730158,0.6436838624338623,0.5099639614157806,0.5771619487645421,0.18391348404982713,1.0,0.0,1.0,27.719516964736624,-0.005140867500691426,27.719516964736624,63.17471262499279,-0.006873942294450486,-35.455195660256166
NVDA,CUSTOM,BEAR,70_85,61,2016-02-04 00:00:00,2025-04-28 00:00:00,0.8186885245901636,0.5032786885245901,0.7999999999999997,0.6987847243908977,0.7139550945119447,0.8053603955243299,0.7907667620782376,0.9248913725505501,0.5912768797386805,0.1596803483382545,1.0,0.0,1.0,6.619701038612135,-0.16215667377372323,6.619701038612135,8.947997283171546,-0.19668077060354427,-2.328296244559411
NVDA,CUSTOM,BEAR,85_95,67,2016-02-05 00:00:00,2025-05-07 00:00:00,0.8098507462686566,0.4585074626865673,0.7999999999999998,0.7732673204656858,0.7572170029689179,0.9217602463871121,0.9074074074074074,1.4675500419225267,0.5936109176446585,0.15919711503899364,1.0,0.0,1.0,1.5099958240682754,-0.1400235191655681,1.5099958240682754,2.0266868583025723,-0.17094497057502023,-0.516691034234297
NVDA,CUSTOM,BEAR,95_100,21,2015-01-28 00:00:00,2022-04-20 00:00:00,0.8104761904761906,0.4685714285714286,0.8000000000000002,0.7919651540971938,0.7360113764434777,0.981103552532124,0.9755110663569204,2.2060367232125744,0.6230190509236258,0.16316324080481112,1.0,0.0,1.0,-0.3889765048103099,-0.10220746841872075,-0.3889765048103099,-0.42769887614680124,-0.12263048475873706,0.03872237133649137
NVDA,CUSTOM,BEAR,raw_fallback,28,2013-02-04 00:00:00,2014-10-27 00:00:00,0.8592857142857143,0.8314285714285715,0.8314285714285715,0.2637542390530663,0.26106103904044714,,,,0.352332496985957,0.3939462118442466,0.8571428571428571,0.0,0.0,3.0321966246083116,-0.028424071552536345,3.0321966246083116,3.9390423570832684,-0.034291963411434034,-0.9068457324749568
NVDA,CUSTOM,BULL,00_30,288,2018-08-27 00:00:00,2026-05-07 00:00:00,0.8347916666666667,0.8149305555555556,0.8234722222222223,0.29495919208663207,0.29815428135851413,0.09640239197530864,0.08730618018812462,-1.478316248240765,0.14084226522485407,0.3252347778632174,0.13194444444444445,0.0,1.0,-0.04259778918728219,-0.3336741539904866,-0.04259778918728219,-0.0604786335985229,-0.38787254974857366,0.017880844411240715
NVDA,CUSTOM,BULL,30_50,27,2020-01-27 00:00:00,2026-03-10 00:00:00,0.8185185185185185,0.7318518518518518,0.7622222222222221,0.45087947155590413,0.4094366917680138,0.4423868312757201,0.39388594944150507,-0.3784541577617069,0.23784268464138109,0.35239724679564866,0.2222222222222222,0.0,1.0,4.305157119165466,-0.03780561957385964,4.305157119165466,6.209662809342888,-0.04686024223529528,-1.9045056901774213
NVDA,CUSTOM,BULL,50_70,60,2015-02-25 00:00:00,2026-03-11 00:00:00,0.8256666666666668,0.7363333333333334,0.7823333333333333,0.4299819038932523,0.39963253577556984,0.5868386243386242,0.595175077119112,0.17207147859674354,0.1990923946164259,0.2895090189206509,0.23333333333333334,0.0,1.0,-0.19585884247465768,-0.15863333446999972,-0.19585884247465768,-0.25315575879391405,-0.19482964762013566,0.057296916319256375
