section,count,pct,rebalance_type,trade_day_ratio,avg_turnover,annual_turnover_est,total_turnover,avg_trade_size_on_trade,max_turnover,cost_sum,allocation_regime
by_rebalance_type,100,0.02978850163836759,emergency,0.15,0.05,12.600000000000001,5.0,0.3333333333333333,0.7600000000000002,0.004999999999999999,
by_rebalance_type,2335,0.6955615132558832,no_rebalance,0.024411134903640257,0.009524625267665954,2.4002055674518203,22.240000000000002,0.3901754385964913,0.8,0.022240000000000003,
by_rebalance_type,922,0.2746499851057492,scheduled_or_initial,0.24837310195227766,0.06399132321041213,16.12581344902386,58.99999999999999,0.2576419213973799,1.0,0.059,
by_regime,1359,0.40482573726541554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime,150,0.044682752457551385,,0.06,0.01439999999999999,3.6287999999999974,2.1599999999999984,0.23999999999999982,0.2399999999999998,0.0021599999999999983,EXTREME_RISK
by_regime,130,0.03872505212987787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIGH_VOL
by_regime,893,0.2660113196306226,,0.18477043673012317,0.04161254199328107,10.48636058230683,37.16,0.2252121212121212,0.72,0.03716,NORMAL
by_regime,276,0.08221626452189455,,0.13405797101449277,0.07768115942028987,19.57565217391305,21.440000000000005,0.5794594594594596,1.0,0.021440000000000004,RISK_OFF
by_regime,549,0.16353887399463807,,0.16393442622950818,0.04641165755919854,11.69573770491803,25.479999999999997,0.2831111111111111,0.8799999999999999,0.025479999999999996,WATCH
by_regime_rebalance_type,24,0.0071492403932082215,emergency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,1112,0.3312481382186476,no_rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,223,0.06642835865355973,scheduled_or_initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,29,0.008638665475126601,emergency,0.13793103448275862,0.03310344827586204,8.342068965517235,0.9599999999999992,0.2399999999999998,0.2399999999999998,0.0009599999999999992,EXTREME_RISK
by_regime_rebalance_type,98,0.02919273160560024,no_rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXTREME_RISK
by_regime_rebalance_type,23,0.0068513553768245455,scheduled_or_initial,0.21739130434782608,0.05217391304347822,13.147826086956512,1.199999999999999,0.23999999999999982,0.2399999999999998,0.001199999999999999,EXTREME_RISK
by_regime_rebalance_type,112,0.0333631218349717,no_rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIGH_VOL
by_regime_rebalance_type,18,0.005361930294906166,scheduled_or_initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIGH_VOL
by_regime_rebalance_type,504,0.15013404825737264,no_rebalance,0.0496031746031746,0.014206349206349207,3.58,7.16,0.28640000000000004,0.43999999999999995,0.0071600000000000006,NORMAL
by_regime_rebalance_type,389,0.11587727137324992,scheduled_or_initial,0.35989717223650386,0.07712082262210795,19.434447300771204,29.999999999999993,0.21428571428571427,0.72,0.029999999999999995,NORMAL
by_regime_rebalance_type,47,0.014000595770032768,emergency,0.23404255319148937,0.08595744680851065,21.661276595744685,4.040000000000001,0.36727272727272736,0.7600000000000002,0.00404,RISK_OFF
by_regime_rebalance_type,191,0.056896038129282095,no_rebalance,0.05759162303664921,0.04397905759162305,11.082722513089008,8.400000000000002,0.7636363636363638,0.8,0.008400000000000003,RISK_OFF
by_regime_rebalance_type,38,0.011319630622579685,scheduled_or_initial,0.39473684210526316,0.23684210526315794,59.6842105263158,9.000000000000002,0.6000000000000001,1.0,0.009000000000000001,RISK_OFF
by_regime_rebalance_type,318,0.09472743521000894,no_rebalance,0.0660377358490566,0.021006289308176093,5.293584905660375,6.679999999999998,0.3180952380952381,0.56,0.0066799999999999984,WATCH
by_regime_rebalance_type,231,0.06881143878462913,scheduled_or_initial,0.2987012987012987,0.08138528138528137,20.509090909090904,18.799999999999997,0.27246376811594203,0.8799999999999999,0.018799999999999997,WATCH
