start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-12-22,2022-10-12,2023-12-12,-0.35280974388117226,495,202,0.7055241935483871,0.6016608102060484,0.5021374340545113,CUSTOM
2024-07-08,2025-04-04,2025-07-01,-0.2794698550146453,246,187,0.7523076923076921,0.6411815934893473,0.49374075683787383,RISK_OFF
2020-02-14,2020-03-16,2020-06-03,-0.2641788741193084,75,20,0.773421052631579,0.7087017044304488,0.43168575337895965,CUSTOM
2015-05-28,2016-01-13,2016-08-17,-0.1857395181632222,309,159,0.6524516129032257,0.5729516158349286,0.533012910043643,WATCH
2018-01-19,2018-12-20,2019-04-03,-0.15559529358931679,302,232,0.6539273927392739,0.6145991860549544,0.4642384990928582,RISK_OFF
2024-03-05,2024-04-17,2024-05-23,-0.13421900726150593,56,30,0.756842105263158,0.3834888449315418,0.4860959891515326,NORMAL
2019-04-22,2019-05-23,2019-07-22,-0.12996167552604176,63,23,0.7034375,0.6187647832842437,0.4896780829992008,RISK_OFF
2014-09-16,2014-10-09,2014-11-14,-0.12672032445426407,43,17,0.8513636363636364,0.46259344026545024,0.371172844032276,NORMAL
2021-02-11,2021-05-10,2021-06-24,-0.10923949325418647,92,60,0.6176344086021506,0.6384243657762046,0.393052869547617,WATCH
2025-10-27,2025-11-18,2026-01-02,-0.09565368443213573,46,16,0.6497872340425535,0.5192689798012325,0.4794554095678775,WATCH
