score_bin,count,avg_score,actual_up_rate,ann_return_strat,avg_stock_weight
"(-0.001, 0.1]",1346,0.06051495200013396,0.019316493313521546,0.07784152244244114,0.7734918276374444
"(0.1, 0.2]",582,0.140352040280705,0.11855670103092783,0.2767886756104696,0.6841924398625431
"(0.2, 0.3]",259,0.2426421191653532,0.3590733590733591,0.5706803112780754,0.7045559845559847
"(0.3, 0.4]",170,0.34582204845352027,0.28823529411764703,0.4097755342992133,0.6785882352941176
"(0.4, 0.5]",148,0.45309303684465657,0.42567567567567566,0.5948723923878052,0.8091891891891891
"(0.5, 0.6]",342,0.5571087958157531,0.564327485380117,0.39547959431402036,0.7639181286549708
"(0.6, 0.7]",224,0.6412058246948545,0.4375,0.3050364105402894,0.8058035714285714
"(0.7, 0.8]",216,0.7543405133934898,0.33796296296296297,0.048605566710843595,0.5433333333333333
"(0.8, 0.9]",70,0.8229804772790389,0.4857142857142857,-0.28973679160157273,0.5499999999999998
