asset_class,allocation_regime,mid_trend_state,ph_rank_bin_756,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
high_vol_growth,HIGH_VOL,BEAR,85_95,3,2019-05-21 00:00:00,2020-03-20 00:00:00,0.52,0.4533333333333333,0.4533333333333333,0.8197613259156545,0.7505188275659004,0.9226190476190476,0.9052028218694885,1.355190060325053,0.2827080782662587,0.3342572532460482,0.0,0.0,1.0,165.36135917956742,-0.007746627447081655,165.36135917956742,11120.512251499538,-0.014729823738974357,-10955.15089231997
high_vol_growth,HIGH_VOL,BULL,00_30,1,2018-03-27 00:00:00,2018-03-27 00:00:00,0.52,0.6,0.6,0.50479104667902,0.6399935747920988,0.18055555555555555,0.2328042328042328,-0.6565687383983321,0.0886729530437816,0.1588452899561627,0.0,0.0,1.0,470.5285282343081,0.0,470.5285282343081,88995.43919399954,0.0,-88524.91066576523
high_vol_growth,HIGH_VOL,BULL,30_50,12,2018-03-23 00:00:00,2023-01-19 00:00:00,0.5199999999999999,0.58,0.58,0.5420348708828291,0.6218242377373209,0.3189484126984127,0.3865740740740741,-0.26314886530813786,0.1353532349609654,0.44595758208530195,0.0,0.0,1.0,0.7410579529173913,-0.03278917484256194,0.7410579529173913,1.8499194904856933,-0.06316091458834294,-1.108861537568302
high_vol_growth,HIGH_VOL,BULL,50_70,26,2016-07-11 00:00:00,2023-01-11 00:00:00,0.52,0.5707692307692308,0.5707692307692308,0.5745179022733982,0.6361800248690805,0.5166361416361416,0.594017094017094,0.3033650487878346,0.16328578982710434,0.3274362549679602,0.0,0.0,1.0,7.349464511429995,-0.01351083892146332,7.349464511429995,56.417120180356314,-0.025958483807586807,-49.06765566892632
high_vol_growth,HIGH_VOL,BULL,70_85,50,2016-05-04 00:00:00,2024-08-08 00:00:00,0.52,0.5307999999999999,0.5367999999999999,0.6660088207423689,0.6813477179918331,0.7117857142857144,0.764973544973545,0.8798161888177425,0.09886026398203089,0.3006051495176347,0.02,0.0,1.0,1.4301202928464463,-0.05970355357588608,1.4301202928464463,4.226743505747462,-0.11121282419199441,-2.7966232129010153
high_vol_growth,HIGH_VOL,BULL,85_95,55,2015-09-16 00:00:00,2018-03-21 00:00:00,0.5199999999999999,0.5225454545454545,0.5225454545454545,0.7010936188426886,0.711123185105743,0.8824675324675324,0.9200480708622071,1.590349493668171,0.06385712548220518,0.2952991425258726,0.0,0.0,1.0,0.2697057723656544,-0.05241744472325127,0.2697057723656544,0.47091357468220707,-0.10790895537365441,-0.20120780231655266
high_vol_growth,HIGH_VOL,BULL,95_100,41,2015-09-09 00:00:00,2017-06-20 00:00:00,0.52,0.4931707317073171,0.4931707317073171,0.7626829775368296,0.7397700158120942,0.9662698412698413,0.9770752330670739,2.0536191908399726,0.1192351798478941,0.3116837317550691,0.0,0.0,1.0,1.147455078579033,-0.04366615018680542,1.147455078579033,3.008157778303522,-0.08453716183125848,-1.8607026997244889
high_vol_growth,HIGH_VOL,NEUTRAL,50_70,2,2020-03-24 00:00:00,2020-03-25 00:00:00,0.52,0.52,0.52,0.61270931661129,0.7078721531230987,0.6755952380952381,0.5648148148148149,0.16102583473796897,0.20028827319660125,0.21213431875861388,0.0,0.0,1.0,8.875616929981566,-0.006841103820137029,8.875616929981566,35.4357952171159,-0.017532175049439158,-26.560178287134335
high_vol_growth,HIGH_VOL,NEUTRAL,70_85,5,2020-03-17 00:00:00,2024-08-07 00:00:00,0.52,0.52,0.58,0.7162963056564332,0.7042689760485926,0.834126984126984,0.785978835978836,0.8879866589638796,0.23787253609082865,0.363749595781922,0.2,0.0,1.0,0.5569860878267747,-0.04247565756896721,0.5569860878267747,0.3321851753675451,-0.0785809054357931,0.22480091245922962
high_vol_growth,HIGH_VOL,NEUTRAL,85_95,8,2016-03-03 00:00:00,2023-01-06 00:00:00,0.52,0.52,0.595,0.7252313047647476,0.7261254514610451,0.8484623015873016,0.8880621693121693,1.4121633259625637,0.2230769400379594,0.4748487743038499,0.25,0.0,1.0,0.465907104611085,-0.018758643320688217,0.465907104611085,0.16234285496668122,-0.055435083580003264,0.30356424964440376
