asset_class,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
high_vol_growth,70_85,BULL,256,2015-01-16 00:00:00,2025-12-04 00:00:00,0.6361718749999999,0.6014062499999998,0.6310937499999999,0.5980519444448873,0.5867571552891504,0.7403893849206349,0.7698501104125248,0.8332984112002201,0.12558540447950325,0.3472947081515141,0.109375,0.0390625,1.0,0.7357704229958377,-0.1492060704120638,0.7498109414205094,1.3359180575201322,-0.20984678208932261,-0.6001476345242944
high_vol_growth,70_85,NEUTRAL,32,2015-06-02 00:00:00,2024-09-30 00:00:00,0.8175,0.5587500000000001,0.82125,0.6432649939553812,0.6409105148246198,0.8203125,0.7919491802506312,0.8842763251645387,0.5549078696803148,0.22010449593057896,0.84375,0.375,1.0,-0.7251741782468802,-0.1763744674251959,-0.7221958288238057,-0.9014822039774909,-0.28186022591317095,0.17630802573061066
high_vol_growth,85_95,BEAR,139,2015-05-22 00:00:00,2025-05-07 00:00:00,0.7683453237410071,0.49712230215827335,0.773093525179856,0.7264760922024148,0.7148597438928465,0.913968824940048,0.9122271445922948,1.503720423612481,0.5877733421370948,0.1547831216288873,0.8201438848920863,0.2302158273381295,1.0,2.829924961113257,-0.1359369580306995,2.874274896853898,4.329139613922183,-0.20835272458750131,-1.4992146528089259
high_vol_growth,85_95,BULL,196,2015-01-09 00:00:00,2025-12-03 00:00:00,0.6006122448979591,0.5674489795918367,0.5999999999999999,0.6493401779394065,0.6376307252661264,0.8685414642047296,0.9049536832282343,1.4770470659336976,0.13781906218925769,0.3000106551694633,0.14285714285714285,0.05102040816326531,1.0,0.11118506699943298,-0.17633515249559806,0.11650266528856923,0.37184599467300705,-0.2084735829147517,-0.26066092767357407
high_vol_growth,85_95,NEUTRAL,33,2015-06-09 00:00:00,2024-08-29 00:00:00,0.703030303030303,0.5363636363636364,0.7266666666666667,0.7011078704035644,0.6843516523422337,0.8773448773448773,0.8947684680286283,1.3994435375104417,0.38974222871279657,0.3370962910719914,0.6363636363636364,0.18181818181818182,1.0,-0.5104555249172928,-0.13760274747933132,-0.506120526574686,-0.6487648811747497,-0.16122582035188548,0.13830935625745688
high_vol_growth,95_100,BEAR,133,2015-01-28 00:00:00,2022-06-16 00:00:00,0.615639097744361,0.4593984962406015,0.6141353383458649,0.786789013109261,0.7494137648343081,0.9708199069101325,0.9763797233341338,2.2398929233993954,0.5815342622482508,0.131121136480607,0.45864661654135336,0.2631578947368421,1.0,0.4424229264664874,-0.17845198491416547,0.4549660380245979,0.26709888728551623,-0.28937803445667554,0.17532403918097117
high_vol_growth,95_100,BULL,147,2015-01-02 00:00:00,2017-09-13 00:00:00,0.5734693877551021,0.525578231292517,0.5651700680272109,0.7291642251316789,0.6894685104765692,0.9684024403412159,0.9778438878843928,2.2459870211238133,0.1518641635022458,0.2855720483388939,0.14965986394557823,0.04081632653061224,1.0,0.8905617467467448,-0.07806006177790681,0.9051208773069057,2.0751151666202254,-0.14208804056250246,-1.1845534198734806
high_vol_growth,95_100,NEUTRAL,15,2015-01-29 00:00:00,2017-03-27 00:00:00,0.6186666666666666,0.49199999999999994,0.6226666666666667,0.7477878509958586,0.7246133667026478,0.9742063492063493,0.981159277504105,2.001608709384954,0.4036554354004889,0.19848200518199982,0.4666666666666667,0.13333333333333333,1.0,0.41531281075273263,-0.051591149444850104,0.4477257114548343,1.5047168389474583,-0.06375377838572682,-1.0894040281947257
high_vol_growth,raw_fallback,BEAR,40,2013-01-02 00:00:00,2014-10-27 00:00:00,0.8949999999999999,0.837,0.8755,0.22915648235939443,0.2283651517598086,,,,0.4003876566441413,0.37407599778949524,0.9,0.275,0.0,1.4891702610172564,-0.07589226158660733,1.4969067538673544,1.8263425737454937,-0.08163552886641501,-0.33717231272823733
high_vol_growth,raw_fallback,BULL,436,2013-01-04 00:00:00,2014-12-31 00:00:00,0.8454587155963302,0.850183486238532,0.8529816513761468,0.16548982264576564,0.16409662006118722,,,,0.1487444462192536,0.43188958343536166,0.08027522935779817,0.011467889908256881,0.0,0.15474628936382873,-0.08107413257780549,0.15560684922017431,0.1747785256430101,-0.09539198166445828,-0.02003223627918138
high_vol_growth,raw_fallback,NEUTRAL,28,2013-01-03 00:00:00,2014-10-30 00:00:00,0.8907142857142857,0.852857142857143,0.8878571428571428,0.16291665313765405,0.15633774770018,,,,0.32336845803934844,0.4549164738814112,0.75,0.21428571428571427,0.0,0.3283940042553426,-0.032440496491786264,0.33082170811638445,0.39458209922103493,-0.0385623852847371,-0.06618809496569233
mega_cap,00_30,BEAR,59,2015-07-07 00:00:00,2024-05-09 00:00:00,0.9840677966101695,0.8067796610169492,0.9840677966101695,0.2819178334484666,0.31382263534184685,0.15556900726392256,0.1565723426906913,-1.091008848173781,0.6818504319546737,0.17352370610445614,1.0,0.9322033898305084,1.0,0.4686372533888692,-0.07884186353918976,0.47088705773079975,0.46497332299616345,-0.07884186353918965,0.0036639303927057387
mega_cap,00_30,BULL,795,2015-03-02 00:00:00,2026-02-06 00:00:00,0.8269182389937108,0.8023899371069183,0.8324528301886793,0.2904528478565831,0.3104405369278983,0.14961814914645102,0.14643572034502295,-1.1455635536386353,0.20216436899979723,0.32724566952992085,0.2389937106918239,0.1421383647798742,1.0,0.24686730691788328,-0.14907566559842444,0.25071889951301096,0.3082978076726439,-0.15769131320254148,-0.06143050075476064
mega_cap,00_30,NEUTRAL,41,2015-06-29 00:00:00,2026-02-03 00:00:00,0.9512195121951221,0.7902439024390243,0.9600000000000002,0.29546750304175584,0.3329619280325521,0.158052651955091,0.1665237624134711,-1.0954185621542365,0.5923691383559232,0.21197776301608978,0.975609756097561,0.7804878048780488,1.0,1.8326276231244858,-0.02605570048007322,1.8643169041986951,2.1094189697542056,-0.02605570048007322,-0.2767913466297198
mega_cap,30_50,BEAR,102,2015-07-08 00:00:00,2026-01-30 00:00:00,0.977254901960784,0.7043137254901957,0.9811764705882349,0.4257714142621148,0.45259841661713435,0.40978057889822594,0.41276042316667116,-0.3802365528906182,0.7094479722502527,0.14011219181503795,1.0,0.9411764705882353,1.0,0.8963147920629668,-0.15466001153323594,0.9083762995917257,0.9123305686672685,-0.15466001153323616,-0.016015776604301646
mega_cap,30_50,BULL,377,2015-02-02 00:00:00,2026-05-07 00:00:00,0.7656233421750662,0.7312466843501326,0.7630238726790451,0.418579789974408,0.4224836399825702,0.3938465748810577,0.40144625405152307,-0.3842912659218353,0.1707412708501035,0.4047549769254189,0.16976127320954906,0.08488063660477453,1.0,-0.09713040729371514,-0.25260855281781225,-0.09211086126668311,-0.12113961429792708,-0.3043829432931713,0.02400920700421194
mega_cap,30_50,NEUTRAL,35,2015-07-13 00:00:00,2025-02-27 00:00:00,0.9365714285714286,0.6868571428571428,0.9422857142857144,0.4429737232412611,0.4845650148215802,0.3757369614512472,0.4046814981460651,-0.348842676428831,0.5494788110915861,0.25254585349148456,1.0,0.7142857142857143,1.0,0.9250666870743274,-0.04176726317017965,0.9422185625620645,0.9437368568900704,-0.04168916058193939,-0.018670169815742987
mega_cap,50_70,BEAR,133,2015-07-22 00:00:00,2026-01-21 00:00:00,0.884360902255639,0.6227067669172934,0.8980451127819549,0.5483573135520731,0.5650848304080225,0.617734813223535,0.6053578518141833,0.24332131515968147,0.6499909655967108,0.13197523740443978,0.8947368421052632,0.6240601503759399,1.0,0.7239833385794991,-0.11572858698599153,0.7369739253504273,0.9459737850455769,-0.13838728906948483,-0.2219904464660778
