start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2024-12-23,2025-04-04,2025-11-21,-0.3150044075509678,229,69,0.8242608695652173,0.5133788255769345,0.44594830219744963,WATCH
2022-03-25,2022-12-29,2023-05-30,-0.2677105676628696,295,192,0.8216216216216216,0.563810159703418,0.48475814690330293,CUSTOM
2018-10-01,2018-12-31,2019-04-18,-0.24719282950412713,137,62,0.7379710144927536,0.5653858924519646,0.4423923893685514,RISK_OFF
2015-07-16,2016-06-23,2017-01-30,-0.23824293072631741,388,237,0.7492030848329048,0.5763351597222901,0.503151964108656,WATCH
2013-01-02,2013-06-25,2013-10-16,-0.21857347583006803,199,120,0.8039000000000001,0.638657269450725,0.5162252750771112,WATCH
2023-12-12,2024-04-17,2024-06-07,-0.1595401592321415,122,86,0.9269918699186991,0.3035896571455135,0.4232997275507848,NORMAL
2021-12-08,2022-03-10,2022-03-25,-0.14651856439755984,74,63,0.7448,0.5484458619038152,0.5159185122238118,WATCH
2020-02-10,2020-03-19,2020-05-01,-0.14039480268400806,57,27,0.5820689655172413,0.6797338972285927,0.49241524055050234,RISK_OFF
2023-07-27,2023-10-24,2023-12-01,-0.13521365790109874,89,62,0.9508888888888887,0.3361234773317096,0.4742090681078238,NORMAL
2019-05-01,2019-05-30,2019-09-09,-0.12519470228454688,90,20,0.6749450549450549,0.5327676479673635,0.575464305089833,WATCH
