hold_reason,count,pct,ann_return_strat,ann_return_bh,bh_gap,win_rate,ann_vol,sharpe,avg_stock_weight
not_rebalance_day,1993,0.5936848376526661,0.18461214233324874,0.23252029384279815,-0.04790815150954941,0.5203211239337682,0.1930677262448309,0.9562040529712379,0.7173908680381336
strong_offensive_override,737,0.21954125707476915,0.3932421737637972,0.4007748514587157,-0.007532677694918499,0.5508819538670285,0.25114621199780046,1.565789786896094,0.9886024423337855
no_trade_band,414,0.12332439678284182,0.034753450835256716,0.01370616143857939,0.021047289396677327,0.5362318840579711,0.19994677155127807,0.1738135132946815,0.6966183574879227
scheduled,156,0.04647006255585344,-0.09904200555372933,-0.03787448282564476,-0.06116752272808457,0.46153846153846156,0.1752593999442171,-0.5651166532879445,0.7108974358974359
stale_offensive_decay,28,0.008340780458742925,0.32090877770757653,0.8773889325651572,-0.5564801548575806,0.5,0.2270836271523742,1.4131744403230146,0.5735714285714285
no_trade_override_prob_high_vol_cross_0.70,21,0.006255585344057194,0.9291562534575759,1.5696517022628402,-0.6404954488052643,0.6666666666666666,0.30253031564099886,3.0712831257551394,0.6666666666666669
emergency,7,0.002085195114685731,21.87567508696264,90.91638689142859,-69.04071180446594,0.5714285714285714,0.32067049406313664,68.21854673868295,0.5657142857142857
initial,1,0.0002978850163836759,-0.9965150948358783,-0.9991903921956783,0.0026752973597999885,0.0,,,0.8
