start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-11-01,2023-07-14,-0.2616669423429955,414,240,0.5531084337349397,0.6806876675390923,0.5359619210399356,EXTREME_RISK
2025-02-14,2025-04-04,2025-08-06,-0.14037256566406675,118,34,0.6438655462184872,0.5478379931858139,0.43802093500500267,EXTREME_RISK
2020-02-14,2020-03-16,2020-04-27,-0.11838755308534687,49,20,0.5072000000000001,0.8237787307976749,0.49664216047942894,EXTREME_RISK
2025-10-27,2026-03-26,2026-04-15,-0.11557500210259575,116,103,0.7929914529914531,0.5142269857711689,0.5139772388381308,CUSTOM
2024-07-08,2024-09-04,2024-11-29,-0.11350438583345901,102,41,0.8128155339805824,0.43900186211800335,0.3775576592822449,CUSTOM
2015-07-16,2015-08-21,2015-10-29,-0.10972029470018696,74,26,0.6421333333333333,0.6395360481706511,0.3467347168536922,WATCH
2023-07-17,2023-10-24,2023-11-10,-0.10643097223151421,83,70,0.8733333333333335,0.35294297798889007,0.4167694905157101,NORMAL
2018-01-24,2018-04-23,2018-08-27,-0.09729350153272343,149,61,0.6336000000000002,0.5891137075704085,0.4330272353244007,RISK_OFF
2015-11-02,2016-06-23,2016-07-18,-0.08665677410692296,177,161,0.6855056179775282,0.6177708776779791,0.36303956227017214,NORMAL
2018-08-27,2018-12-20,2019-03-01,-0.08570513262822366,127,80,0.55546875,0.6832991327189424,0.40845531613917985,EXTREME_RISK
