from_regime,CUSTOM,EXTREME_RISK,HIGH_VOL,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9333333333333333,0.0,0.0,0.03680555555555556,0.006944444444444444,0.022916666666666665
EXTREME_RISK,0.0,0.9445910290237467,0.0,0.0,0.052770448548812667,0.002638522427440633
HIGH_VOL,0.0,0.0,0.7432432432432432,0.02702702702702703,0.17567567567567569,0.05405405405405406
NORMAL,0.09003215434083602,0.0,0.0,0.8456591639871383,0.0,0.06430868167202572
RISK_OFF,0.06020066889632107,0.07023411371237458,0.006688963210702341,0.0,0.8327759197324415,0.030100334448160536
WATCH,0.042435424354243544,0.0,0.03136531365313653,0.07380073800738007,0.012915129151291513,0.8394833948339483
