start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-12-23,2023-12-13,-0.29558370172264803,520,277,0.6499424184261037,0.6008021081973073,0.48360959816905197,EXTREME_RISK
2025-02-14,2025-04-04,2025-08-05,-0.13218697037899985,117,34,0.6325423728813557,0.5491769828149206,0.41801353804009406,EXTREME_RISK
2024-07-08,2024-09-04,2024-12-02,-0.11525204008670842,103,41,0.8088461538461539,0.42671464480794624,0.3955177283883962,CUSTOM
2020-02-14,2020-03-16,2020-04-27,-0.11248248727594212,49,20,0.504,0.8184553064183783,0.5069749609923216,EXTREME_RISK
2025-10-27,2026-03-26,2026-04-15,-0.1091447231847158,116,103,0.7697435897435898,0.5443489345114702,0.5285056209862569,CUSTOM
2018-01-24,2018-04-23,2018-07-23,-0.09276933456049086,124,61,0.6422399999999997,0.6272535431393319,0.44713417360328594,RISK_OFF
2015-07-16,2015-08-21,2015-10-21,-0.09261248451696313,68,26,0.5533333333333332,0.695878075365767,0.39491248952095703,WATCH
2018-08-27,2018-12-20,2019-02-13,-0.08198463455951766,116,80,0.5492307692307692,0.7090268998783186,0.40874460663673357,EXTREME_RISK
2016-05-31,2016-06-23,2016-07-08,-0.07313923181486814,27,17,0.9542857142857144,0.3625637517995507,0.4350355541711444,NORMAL
2015-12-02,2016-02-05,2016-04-14,-0.07264539127035008,91,44,0.5697826086956522,0.7109546088552279,0.3332822097986977,RISK_OFF
