ticker,allocation_regime,mid_trend_state,ph_rank_bin_756,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
SOXX,CUSTOM,BEAR,30_50,2,2024-12-02 00:00:00,2025-05-22 00:00:00,0.8,0.63,0.8,0.5115693405270577,0.5837352848383114,0.5912698412698413,0.45899470899470896,-0.18877053186416215,0.545852600113149,0.16951986689382595,1.0,0.0,1.0,115.94666479654823,0.0,115.94666479654823,321.2773187302265,0.0,-205.33065393367826
SOXX,CUSTOM,BEAR,50_70,35,2020-04-06 00:00:00,2025-05-08 00:00:00,0.8274285714285715,0.5142857142857142,0.8000000000000002,0.6790458022270884,0.7087458267649354,0.6759637188208617,0.6575207860922146,0.5827523609100401,0.5957386136640783,0.16314243751566332,1.0,0.0,1.0,0.5321425282955488,-0.137807551373323,0.5321425282955488,0.8076129973284005,-0.1569796003664773,-0.2754704690328518
SOXX,CUSTOM,BEAR,70_85,78,2020-03-06 00:00:00,2025-05-06 00:00:00,0.8041025641025639,0.4469230769230771,0.7999999999999997,0.7768025252681513,0.7697794134678269,0.7869607244607244,0.7728937728937729,1.0632574447949454,0.6272827530240244,0.13448532240574787,1.0,0.0,1.0,0.49265875924320723,-0.17162278876444415,0.49265875924320723,0.5567593116131253,-0.21494941722765404,-0.06410055236991807
SOXX,CUSTOM,BEAR,85_95,38,2018-10-16 00:00:00,2025-03-13 00:00:00,0.8042105263157896,0.4278947368421053,0.8000000000000002,0.833045251902781,0.7891299122968634,0.9248120300751882,0.9068156502367029,1.4967942132656071,0.6817763120155913,0.1369559575695922,1.0,0.0,1.0,0.04398903940970089,-0.08985157155776835,0.04398903940970089,0.06812567904476396,-0.10939638460702306,-0.024136639635063073
SOXX,CUSTOM,BEAR,95_100,15,2015-05-13 00:00:00,2022-10-10 00:00:00,0.8106666666666669,0.44,0.8000000000000003,0.8531339855988821,0.7705473337617075,0.9800264550264549,0.9811273381989909,2.4115321125427216,0.6623725835559428,0.10003533432657548,1.0,0.0,1.0,-0.5676717804091722,-0.05170713400228788,-0.5676717804091722,-0.6090425427094838,-0.06119955385615439,0.04137076230031156
SOXX,CUSTOM,BEAR,raw_fallback,9,2013-08-27 00:00:00,2014-10-27 00:00:00,0.8066666666666666,0.6333333333333333,0.82,0.5248858163340224,0.533944463251528,,,,0.3825277631170858,0.20284954559349144,0.6666666666666666,0.0,0.0,4.015092519412875,-0.011486347181700052,4.015092519412875,6.8332715766284275,-0.01433095093998804,-2.818179057215553
SOXX,CUSTOM,BULL,00_30,396,2016-10-10 00:00:00,2026-05-07 00:00:00,0.8274242424242425,0.8293939393939394,0.8308585858585859,0.2704794475206672,0.2784510831446875,0.1305816097482764,0.1521431243653466,-1.159633777571602,0.08922554168236159,0.33938936558446714,0.022727272727272728,0.0,1.0,0.3747579233246101,-0.13874830460535903,0.3747579233246101,0.45826015558362854,-0.1611171281581648,-0.08350223225901843
SOXX,CUSTOM,BULL,30_50,202,2015-02-27 00:00:00,2026-05-04 00:00:00,0.8272277227722772,0.7999999999999999,0.8046534653465347,0.340819672897163,0.3243413630843941,0.30254007543611505,0.38588407689828896,-0.5274211722286033,0.0983945308495634,0.344418348136562,0.04950495049504951,0.0,1.0,0.31229449489145433,-0.1446579870609429,0.31229449489145433,0.40948213499739383,-0.17067946607182194,-0.0971876401059395
SOXX,CUSTOM,BULL,50_70,83,2015-03-02 00:00:00,2025-10-27 00:00:00,0.8433734939759032,0.7301204819277108,0.7833734939759036,0.4554919618978558,0.41701511842062533,0.5174029451137885,0.5821938179507946,0.08040908605170743,0.19150241806731566,0.3603343012369259,0.26506024096385544,0.0,1.0,0.3423962768487925,-0.09478201841886247,0.3423962768487925,0.46817944940583156,-0.10186282479069464,-0.12578317255703908
SOXX,CUSTOM,BULL,70_85,32,2015-03-03 00:00:00,2020-05-19 00:00:00,0.8175,0.6487499999999999,0.784375,0.5532171630766243,0.5256649848158614,0.7511780753968254,0.7674972359920269,0.7653733020565627,0.3612472848537917,0.25382052452699555,0.4375,0.0,1.0,-0.28375536758672815,-0.07353292469602457,-0.28375536758672815,-0.37622588531973555,-0.09511303076170885,0.0924705177330074
SOXX,CUSTOM,BULL,85_95,16,2015-02-10 00:00:00,2022-01-24 00:00:00,0.8062500000000001,0.50125,0.78125,0.7853055010549725,0.7034651941085168,0.9161706349206349,0.8985870587338344,1.6883595350557348,0.4746405991469467,0.16691940784106332,0.8125,0.0,1.0,-0.2953911327955777,-0.08173088782246196,-0.2953911327955777,-0.3474024111295889,-0.09903572439620578,0.0520112783340112
SOXX,CUSTOM,BULL,95_100,8,2015-02-03 00:00:00,2019-05-21 00:00:00,0.805,0.4825,0.8,0.7903947744518518,0.7506939907226986,0.9719742063492064,0.9782771512641271,2.7265218149740447,0.5680725297628549,0.1659674868434025,1.0,0.0,1.0,-0.01659388570027176,-0.028799892886988587,-0.01659388570027176,0.08965820590408069,-0.036373266432996654,-0.10625209160435245
SOXX,CUSTOM,BULL,raw_fallback,415,2013-01-03 00:00:00,2014-12-17 00:00:00,0.8304578313253012,0.8499759036144579,0.8499759036144579,0.18100037712379388,0.1774285747443219,,,,0.09390029742568513,0.3458900037172355,0.0,0.0,0.0,0.18579462202722996,-0.08096194248907096,0.18579462202722996,0.22160894212270654,-0.09765939911076416,-0.03581432009547658
SOXX,CUSTOM,NEUTRAL,30_50,4,2018-08-31 00:00:00,2025-05-23 00:00:00,0.8799999999999999,0.7050000000000001,0.75,0.4249062608927488,0.4769989607299369,0.4489087301587301,0.3835978835978836,-0.4946132066454112,0.43111326671695493,0.2624739235214578,0.75,0.0,1.0,-0.36124463524528305,-0.013101339008642077,-0.36124463524528305,-0.3560805652015059,-0.014215857156915646,-0.005164070043777169
SOXX,CUSTOM,NEUTRAL,50_70,4,2019-06-20 00:00:00,2025-05-30 00:00:00,0.8,0.54,0.805,0.5909360636025668,0.6684425446087746,0.5833333333333334,0.6091269841269841,0.2824578623549112,0.5953044384673426,0.12215253591791503,1.0,0.0,1.0,3.6676147954880953,-0.01796118099109456,3.6676147954880953,5.410723523754331,-0.022754503654273117,-1.743108728266236
SOXX,CUSTOM,NEUTRAL,70_85,11,2018-09-12 00:00:00,2024-11-05 00:00:00,0.8018181818181819,0.4763636363636364,0.7945454545454546,0.7550443367524582,0.7380686153018114,0.7628066378066378,0.7733285233285233,0.9972073231313107,0.550281618852402,0.182032882494822,0.9090909090909091,0.0,1.0,-0.8935664923792812,-0.11690379402580986,-0.8935664923792812,-0.9418270744661962,-0.1444054937419902,0.04826058208691497
SOXX,CUSTOM,NEUTRAL,85_95,5,2015-10-21 00:00:00,2020-05-13 00:00:00,0.8039999999999999,0.43999999999999995,0.8,0.8418509155511856,0.763830388509899,0.9376984126984127,0.9113494311794594,1.7084167840926459,0.6054148010746793,0.10308963859158086,1.0,0.0,1.0,0.6068889941619586,-0.025010928061371507,0.6068889941619586,0.8992510002581438,-0.03070158738026907,-0.2923620060961851
SOXX,CUSTOM,NEUTRAL,95_100,2,2015-05-08 00:00:00,2015-05-11 00:00:00,0.96,0.52,0.8,0.7262199401855469,0.6888906112710129,0.9632936507936508,0.9687242763067636,2.52236087818895,0.7620803139107231,0.10314399331887955,1.0,0.0,1.0,-0.300925721266433,0.0,-0.300925721266433,-0.31046572754379753,0.0,0.00954000627736451
SOXX,CUSTOM,NEUTRAL,raw_fallback,4,2013-08-23 00:00:00,2013-08-29 00:00:00,0.82,0.86,0.86,0.13736277762800453,0.16236234093953072,,,,0.27939574812005635,0.2393502720629816,0.0,0.0,0.0,-0.48969339657120237,-0.007255370358544289,-0.48969339657120237,-0.5387768746985155,-0.008578484304624046,0.049083478127313174
SOXX,EXTREME_RISK,BEAR,50_70,2,2022-07-13 00:00:00,2022-07-14 00:00:00,0.3000000000000001,0.42,0.8,0.6983767956495286,0.7854165699385879,0.6349206349206349,0.664021164021164,0.6392573777412196,0.5971103362901642,0.10311305342158344,1.0,0.0,1.0,1.2290355498356602,-0.002286876144262373,1.2290355498356602,12.050157058470532,-0.003194799091687961,-10.82112150863487
SOXX,EXTREME_RISK,BEAR,70_85,5,2022-06-27 00:00:00,2022-10-28 00:00:00,0.3000000000000001,0.372,0.372,0.7906877958774567,0.8540934981313395,0.7408730158730158,0.7777777777777778,1.0470927451392413,0.5993151491169701,0.10842858955653738,0.0,0.0,1.0,0.5219089367455967,0.0,0.5219089367455967,0.9789853456096167,0.0,-0.45707640886402
SOXX,EXTREME_RISK,BEAR,85_95,44,2015-09-25 00:00:00,2024-09-19 00:00:00,0.30000000000000016,0.31090909090909097,0.310909090909091,0.8632798756388101,0.8720399216669869,0.9175234487734486,0.9219432391754814,1.7134404953488036,0.673611406977873,0.09556061684201321,0.0,0.0,1.0,0.1431470313615144,-0.029693560227112115,0.14788258532648557,0.5571741431314423,-0.08222183690353146,-0.4140271117699279
SOXX,EXTREME_RISK,BEAR,95_100,89,2015-08-24 00:00:00,2022-07-06 00:00:00,0.30000000000000016,0.29999999999999993,0.30000000000000016,0.8916396143396249,0.8839584059495736,0.9801364365971108,0.9819952776383393,2.016493297775236,0.6435087981181461,0.11110885991623284,0.0,0.0,1.0,0.3782836213244014,-0.030791888554868696,0.38296454850595785,1.0922241111039859,-0.10362961836286522,-0.7139404897795845
SOXX,EXTREME_RISK,BULL,70_85,3,2018-05-09 00:00:00,2018-05-11 00:00:00,0.3000000000000001,0.42,0.6733333333333333,0.75602139433225,0.820364527399876,0.8908730158730158,0.8037918871252204,1.1462789512795972,0.8522806080991527,0.04545805754816943,0.6666666666666666,0.0,1.0,-0.35427088327142897,-0.005716181334545212,-0.35427088327142897,-0.4003102358288617,-0.010839181913222307,0.046039352557432744
SOXX,EXTREME_RISK,NEUTRAL,70_85,1,2019-06-10 00:00:00,2019-06-10 00:00:00,0.3000000000000001,0.42,0.42,0.8034605175256729,0.8502146549293482,0.751984126984127,0.8306878306878307,1.4259868986302904,0.635159897002445,0.1394189646556451,0.0,0.0,1.0,-0.7672440060281557,0.0,-0.7672440060281557,-0.9973183210846137,0.0,0.23007431505645803
SOXX,EXTREME_RISK,NEUTRAL,85_95,5,2018-05-08 00:00:00,2019-06-07 00:00:00,0.3000000000000001,0.3,0.3000000000000001,0.8517586505413057,0.8769063327966256,0.8722222222222223,0.893915343915344,1.645886214921506,0.6490756021037927,0.14164312617428426,0.0,0.0,1.0,2.0229765389170504,0.0,2.0229765389170504,34.99075805257911,0.0,-32.96778151366206
SOXX,EXTREME_RISK,NEUTRAL,95_100,1,2019-05-28 00:00:00,2019-05-28 00:00:00,0.3000000000000001,0.3,0.3000000000000001,0.9181583762168886,0.8707882996451111,1.0,1.0,2.0175965804642124,0.5147831474347657,0.2172843526744752,0.0,0.0,1.0,1.747570256018672,0.0,1.9181436946601322,7.317826447160876,0.0,-5.570256191142203
SOXX,HIGH_VOL,BEAR,50_70,2,2024-08-20 00:00:00,2024-08-21 00:00:00,0.52,0.56,0.56,0.570876344293356,0.6592175343012227,0.7023809523809523,0.5866402116402116,0.20273623126228177,0.36038117006764564,0.44673556218469124,0.0,0.0,1.0,-0.40025984659485414,0.0,-0.40025984659485414,-0.6494900477319772,0.0,0.24923020113712302
SOXX,HIGH_VOL,BEAR,70_85,5,2022-11-16 00:00:00,2024-08-22 00:00:00,0.52,0.48,0.5359999999999999,0.7980368793010713,0.7303412248652761,0.8333333333333333,0.7981481481481482,1.116491168107766,0.34146899670301456,0.43274554737668786,0.2,0.0,1.0,-0.8372009564148626,-0.03543455068414525,-0.8372009564148626,-0.9492732349708451,-0.05953630061877613,0.11207227855598256
SOXX,HIGH_VOL,BEAR,85_95,1,2024-08-06 00:00:00,2024-08-06 00:00:00,0.52,0.42,0.42,0.8231416255235673,0.7705329240642046,0.9523809523809523,0.8531746031746031,1.3287951478555584,0.3400679153252831,0.3727181280026813,0.0,0.0,1.0,5761.521098512558,0.0,5761.521098512558,20038566.79419297,0.0,-20032805.273094457
