start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-11-01,2023-12-11,-0.27179992477594783,518,240,0.5933333333333334,0.6661071613980185,0.5239436572024292,EXTREME_RISK
2020-02-14,2020-03-12,2020-06-19,-0.16410190512772893,87,18,0.5279545454545453,0.7528567670005114,0.535115695372406,EXTREME_RISK
2024-12-12,2025-04-04,2025-08-08,-0.15076276439530534,162,76,0.6154601226993864,0.5543784425777211,0.4810567427332372,EXTREME_RISK
2015-07-16,2016-02-05,2016-07-28,-0.12145888233472468,261,141,0.7479389312977098,0.4899123297657519,0.4589139758764177,RISK_OFF
2018-08-27,2018-12-20,2019-03-19,-0.11308596435709262,139,80,0.560142857142857,0.6263823573747884,0.4638628924068409,EXTREME_RISK
2024-07-08,2024-09-04,2024-12-04,-0.10572124495698076,105,41,0.7854716981132075,0.4954322944606819,0.43733337042224785,WATCH
2025-10-27,2026-03-26,2026-04-22,-0.10064803059595273,121,103,0.7370491803278688,0.5306126098830386,0.48122461641614256,WATCH
2018-01-24,2018-02-06,2018-03-08,-0.08187631435932818,30,9,0.7296774193548387,0.538449861163448,0.5047336818843025,NORMAL
2020-08-31,2020-09-21,2020-12-15,-0.07994235357149881,74,14,0.5776,0.7218514163600108,0.4996918680095804,RISK_OFF
2021-02-10,2021-03-04,2021-06-18,-0.07415122224359894,89,15,0.696,0.5724754814575087,0.5027896102702526,RISK_OFF
