from_regime,CUSTOM,EXTREME_RISK,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9633375474083439,0.0,0.020227560050568902,0.006321112515802781,0.010113780025284451
EXTREME_RISK,0.0,0.9551724137931035,0.0,0.041379310344827586,0.0034482758620689655
NORMAL,0.011586452762923352,0.0,0.9830659536541889,0.004456327985739751,0.00089126559714795
RISK_OFF,0.0,0.027600849256900213,0.004246284501061571,0.9235668789808917,0.044585987261146494
WATCH,0.023494860499265784,0.0,0.0014684287812041115,0.020558002936857563,0.9544787077826725
