start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2024-12-23,2025-04-04,2025-11-21,-0.31500446402953486,229,69,0.8242608695652173,0.5123541565512576,0.427433743243485,WATCH
2022-03-25,2022-12-29,2023-05-30,-0.26771045839438146,295,192,0.8216216216216216,0.5638906389530361,0.4590684912560202,CUSTOM
2018-10-01,2018-12-31,2019-04-18,-0.24719238452631043,137,62,0.7379710144927536,0.5656711194892511,0.45086800269911725,RISK_OFF
2015-07-16,2016-06-23,2017-01-30,-0.23794232328994225,388,237,0.7491002570694085,0.5767233550845879,0.4939819093072975,WATCH
2013-01-02,2013-06-25,2013-10-16,-0.2185735471465392,199,120,0.8039000000000001,0.6388299407379778,0.522751755867803,WATCH
2023-12-12,2024-04-17,2024-06-07,-0.15954008872091963,122,86,0.9269918699186991,0.3035896571455366,0.43011867409565424,NORMAL
2021-12-08,2022-03-10,2022-03-25,-0.1465187340914359,74,63,0.7448,0.5484695369756696,0.5164530820681402,WATCH
2020-02-10,2020-03-19,2020-05-01,-0.14039485999774448,57,27,0.5820689655172413,0.6797346360624372,0.4701658917747586,RISK_OFF
2023-07-27,2023-10-24,2023-12-01,-0.13521363895998784,89,62,0.9508888888888887,0.3361250013055586,0.4849197038405024,NORMAL
2019-05-01,2019-05-30,2019-09-09,-0.1251947546656581,90,20,0.6749450549450549,0.5327676479673635,0.5664079638798148,WATCH
