start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-12-23,2023-12-14,-0.2931539620733027,521,277,0.6405363984674328,0.5997341213788553,0.48320981532324825,EXTREME_RISK
2025-02-14,2025-04-04,2025-08-05,-0.12497621431530559,117,34,0.5937288135593222,0.54919179323502,0.41789156232439084,EXTREME_RISK
2024-07-08,2024-09-04,2024-12-02,-0.11570243066086794,103,41,0.7801923076923077,0.425389961958338,0.39563421161072737,CUSTOM
2020-02-14,2020-03-16,2020-04-27,-0.1124825971269433,49,20,0.5076,0.8196437558199886,0.5067957908775153,EXTREME_RISK
2025-10-27,2026-03-26,2026-04-13,-0.10335946032326615,114,103,0.733391304347826,0.5447039168075382,0.528797407161486,CUSTOM
2018-01-24,2018-04-23,2018-07-23,-0.09324049863804917,124,61,0.6155200000000002,0.627375188575705,0.44717763665508437,RISK_OFF
2015-07-16,2015-08-21,2015-10-21,-0.09298301862657443,68,26,0.546086956521739,0.6954032780928264,0.3952857922377675,WATCH
2016-05-31,2016-06-23,2016-07-08,-0.07313923723109561,27,17,0.9542857142857144,0.3627033126764578,0.43437893929935417,NORMAL
2018-08-29,2018-12-20,2019-02-01,-0.07173798386174124,106,78,0.4979439252336448,0.7312166793381749,0.40866267780693044,EXTREME_RISK
2015-12-02,2016-02-05,2016-04-14,-0.07121223543398958,91,44,0.5543478260869565,0.7101074440370445,0.3326357087547828,RISK_OFF
