feature,stage1_importance,downrisk_importance,mean_importance,max_importance,importance_gap_stage1_minus_downrisk,is_low_importance_candidate,used_more_by,stage1_rank,downrisk_rank,mean_rank
drawdown_60,0.06139258187959924,0.020087853150657416,0.04074021751512833,0.06139258187959924,0.04130472872894182,False,stage1,1,17,1
drawdown_120,0.045580096419663665,0.020138349087282233,0.03285922275347295,0.045580096419663665,0.025441747332381432,False,stage1,3,16,2
ma_gap_50_200,0.012394429100285133,0.05090596316430744,0.03165019613229629,0.05090596316430744,-0.03851153406402231,False,downrisk,26,1,3
ma_gap_60_120,0.014975748130006924,0.04506930100260963,0.030022524566308276,0.04506930100260963,-0.0300935528726027,False,downrisk,17,3,4
ma200_slope_60,0.010845195893558585,0.04514440510296388,0.02799480049826123,0.04514440510296388,-0.034299209209405296,False,downrisk,35,2,5
close_to_60d_high,0.04736352240676448,0.0069873654851929125,0.0271754439459787,0.04736352240676448,0.040376156921571565,False,stage1,2,50,6
return_120d,0.012961878448896598,0.037572933803166834,0.025267406126031716,0.037572933803166834,-0.024611055354270238,False,downrisk,24,4,7
price_ma_200_gap,0.01648081911260609,0.03163152331577403,0.024056171214190056,0.03163152331577403,-0.015150704203167938,False,downrisk,12,7,8
price_ma_120_gap,0.023178586782518006,0.024276476786801185,0.023727531784659597,0.024276476786801185,-0.0010978900042831786,False,downrisk,7,11,9
trend_slope_60,0.00906896273528897,0.03594437500131785,0.02250666886830341,0.03594437500131785,-0.02687541226602888,False,downrisk,49,5,10
positive_return_ratio_60,0.008308190735843955,0.03389186458929066,0.021100027662567307,0.03389186458929066,-0.025583673853446703,False,downrisk,54,6,11
price_position_60,0.023634166057129893,0.017152663432733833,0.020393414744931865,0.023634166057129893,0.006481502624396059,False,stage1,6,21,12
ma_gap_20_60,0.009980404964095677,0.03023097752948658,0.020105691246791128,0.03023097752948658,-0.020250572565390902,False,downrisk,42,8,13
atr_pct_5,0.034386661154611725,0.00472840458717686,0.019557532870894293,0.034386661154611725,0.029658256567434864,False,stage1,4,65,14
price_ma_60_gap,0.012210317665073763,0.02360048590593325,0.017905401785503507,0.02360048590593325,-0.011390168240859486,False,downrisk,30,12,15
