from_regime,CUSTOM,EXTREME_RISK,HIGH_VOL,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9401159047005795,0.0,0.0,0.03477141017385705,0.008370895041854474,0.01674179008370895
EXTREME_RISK,0.0,0.9363295880149812,0.0,0.0,0.0599250936329588,0.003745318352059925
HIGH_VOL,0.0,0.0,0.8278145695364238,0.033112582781456956,0.0728476821192053,0.06622516556291391
NORMAL,0.0889967637540453,0.0,0.0,0.8446601941747572,0.0,0.06634304207119741
RISK_OFF,0.041935483870967745,0.054838709677419356,0.0032258064516129032,0.0,0.867741935483871,0.03225806451612903
WATCH,0.05689277899343545,0.0,0.05470459518599562,0.0787746170678337,0.002188183807439825,0.8074398249452954
