section,count,pct,rebalance_type,trade_day_ratio,avg_turnover,annual_turnover_est,total_turnover,avg_trade_size_on_trade,max_turnover,cost_sum,allocation_regime
by_rebalance_type,55,0.016388557806912993,emergency,0.09090909090909091,0.029818181818181827,7.514181818181821,1.6400000000000006,0.3280000000000001,0.52,0.0016400000000000006,
by_rebalance_type,2965,0.883492252681764,no_rebalance,0.019224283305227657,0.007379426644182125,1.8596155143338955,21.88,0.38385964912280707,0.6399999999999999,0.02188,
by_rebalance_type,336,0.10011918951132301,scheduled_or_initial,0.17559523809523808,0.08428571428571428,21.24,28.32,0.48,1.24,0.02832,
by_regime,627,0.1868295589988081,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime,356,0.10607866507747318,,0.0449438202247191,0.012584269662921355,3.1712359550561815,4.480000000000002,0.28000000000000014,0.28000000000000014,0.004480000000000002,EXTREME_RISK
by_regime,1543,0.4597735399284863,,0.028515878159429683,0.012987686325340246,3.272896953985742,20.04,0.45545454545454533,1.24,0.02004,NORMAL
by_regime,263,0.07836710369487485,,0.11787072243346007,0.04060836501901142,10.233307984790878,10.680000000000003,0.3445161290322581,0.52,0.010680000000000004,RISK_OFF
by_regime,567,0.16895113230035758,,0.05291005291005291,0.029347442680776017,7.395555555555556,16.64,0.5546666666666666,1.24,0.016640000000000002,WATCH
by_regime_rebalance_type,585,0.17431466030989273,no_rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,42,0.012514898688915376,scheduled_or_initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,29,0.00864123957091776,emergency,0.034482758620689655,0.009655172413793107,2.433103448275863,0.28000000000000014,0.28000000000000014,0.28000000000000014,0.00028000000000000014,EXTREME_RISK
by_regime_rebalance_type,299,0.08909415971394517,no_rebalance,0.05016722408026756,0.014046822742474922,3.5397993311036804,4.200000000000002,0.2800000000000002,0.28000000000000014,0.004200000000000002,EXTREME_RISK
by_regime_rebalance_type,28,0.00834326579261025,scheduled_or_initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXTREME_RISK
by_regime_rebalance_type,1366,0.4070321811680572,no_rebalance,0.010248901903367497,0.0041581259150805265,1.0478477306002927,5.679999999999999,0.4057142857142857,0.43999999999999995,0.005679999999999999,NORMAL
by_regime_rebalance_type,177,0.05274135876042908,scheduled_or_initial,0.1694915254237288,0.08112994350282486,20.444745762711865,14.36,0.4786666666666665,1.24,0.01436,NORMAL
by_regime_rebalance_type,26,0.0077473182359952325,emergency,0.15384615384615385,0.05230769230769232,13.181538461538464,1.3600000000000003,0.3400000000000001,0.52,0.0013600000000000003,RISK_OFF
by_regime_rebalance_type,214,0.06376638855780692,no_rebalance,0.0794392523364486,0.03009345794392524,7.583551401869161,6.440000000000001,0.3788235294117648,0.52,0.006440000000000001,RISK_OFF
by_regime_rebalance_type,23,0.0068533969010727055,scheduled_or_initial,0.43478260869565216,0.1252173913043479,31.554782608695668,2.8800000000000017,0.28800000000000014,0.32000000000000006,0.0028800000000000015,RISK_OFF
by_regime_rebalance_type,501,0.14928486293206197,no_rebalance,0.021956087824351298,0.011097804391217563,2.796646706586826,5.559999999999999,0.5054545454545454,0.6399999999999999,0.005559999999999999,WATCH
by_regime_rebalance_type,66,0.01966626936829559,scheduled_or_initial,0.2878787878787879,0.16787878787878788,42.305454545454545,11.08,0.5831578947368422,1.24,0.01108,WATCH
