feature,stage1_importance,downrisk_importance,mean_importance,max_importance,importance_gap_stage1_minus_downrisk,is_low_importance_candidate,used_more_by,stage1_rank,downrisk_rank,mean_rank
atr_pct_14,0.08680024878066477,0.04366777051611626,0.06523400964839052,0.08680024878066477,0.0431324782645485,False,stage1,1,4,1
rogers_satchell_vol_20,0.041884081314492505,0.07936041756433301,0.06062224943941276,0.07936041756433301,-0.03747633624984051,False,downrisk,5,1,2
ewma_vol_20,0.072060360869944,0.03538963781414038,0.05372499934204219,0.072060360869944,0.036670723055803614,False,stage1,3,6,3
parkinson_vol_20,0.04000080762004169,0.049869533439743374,0.04493517052989253,0.049869533439743374,-0.009868725819701683,False,downrisk,6,3,4
semi_vol_20,0.0802407323218566,0.008260720535569513,0.04425072642871306,0.0802407323218566,0.07198001178628709,False,stage1,2,45,5
garman_klass_vol_20,0.031726116848447075,0.0548740825297067,0.04330009968907689,0.0548740825297067,-0.023147965681259625,False,downrisk,7,2,6
atr_pct_20,0.06948762558126223,0.009011828184676622,0.039249726882969425,0.06948762558126223,0.06047579739658561,False,stage1,4,44,7
atr_rank_252,0.013233486260148874,0.03758049751299301,0.02540699188657094,0.03758049751299301,-0.024347011252844133,False,downrisk,18,5,8
parkinson_vol_60,0.014547406258532732,0.027566489263942156,0.021056947761237444,0.027566489263942156,-0.013019083005409424,False,downrisk,15,8,9
atr_ratio_14_60,0.009760778173326148,0.03196249745776315,0.02086163781554465,0.03196249745776315,-0.022201719284437003,False,downrisk,36,7,10
true_range_pct,0.010704029411412887,0.02756008785599122,0.019132058633702053,0.02756008785599122,-0.016856058444578333,False,downrisk,27,9,11
ewma_vol_60,0.011840144329263629,0.024314461976679184,0.018077303152971406,0.024314461976679184,-0.012474317647415556,False,downrisk,21,11,12
ma_gap_60_120,0.009243939524042486,0.026812356598730686,0.018028148061386584,0.026812356598730686,-0.0175684170746882,False,downrisk,39,10,13
downside_vol_60,0.018432321494661404,0.016885534510254815,0.017658928002458107,0.018432321494661404,0.0015467869844065889,False,stage1,9,21,14
drawdown_20,0.015080190654857904,0.019519535463283926,0.017299863059070913,0.019519535463283926,-0.004439344808426022,False,downrisk,12,15,15
return_120d,0.012740511555984128,0.0199326487877226,0.016336580171853365,0.0199326487877226,-0.007192137231738472,False,downrisk,20,13,16
yang_zhang_vol_60,0.01544662562117169,0.016805346454367237,0.016125986037769463,0.016805346454367237,-0.0013587208331955463,False,downrisk,11,22,17
downside_vol_20,0.02084969227542474,0.011111674916243092,0.015980683595833916,0.02084969227542474,0.00973801735918165,False,stage1,8,38,18
price_position_20,0.013791509731120078,0.01786742036227094,0.01582946504669551,0.01786742036227094,-0.004075910631150863,False,downrisk,16,20,19
ma200_slope_60,0.010666634892307533,0.020064824847005575,0.015365729869656553,0.020064824847005575,-0.009398189954698042,False,downrisk,30,12,20
vol_of_vol_20,0.010278271010195437,0.018764155426781923,0.01452121321848868,0.018764155426781923,-0.008485884416586487,False,downrisk,32,16,21
price_ma_200_gap,0.010425191571162682,0.017980599003446212,0.014202895287304448,0.017980599003446212,-0.00755540743228353,False,downrisk,31,19,22
ulcer_index_60,0.009649438405869574,0.01860875759268224,0.014129097999275907,0.01860875759268224,-0.008959319186812666,False,downrisk,37,18,23
ma_gap_50_200,0.009015014054057247,0.018635672338340164,0.013825343196198705,0.018635672338340164,-0.009620658284282917,False,downrisk,40,17,24
keltner_width_20,0.014557671558664186,0.012979493465709743,0.013768582512186964,0.014557671558664186,0.0015781780929544423,False,stage1,14,33,25
ma_gap_20_60,0.0077947537148637435,0.01957942196722364,0.013687087841043692,0.01957942196722364,-0.011784668252359898,False,downrisk,51,14,26
realized_vol_60,0.009786744041429344,0.01639404913051597,0.013090396585972656,0.01639404913051597,-0.006607305089086626,False,downrisk,35,23,27
price_ma_120_gap,0.010716735565524903,0.015295012473957502,0.013005874019741202,0.015295012473957502,-0.004578276908432599,False,downrisk,26,27,28
return_20d,0.010668624700147553,0.014667760030885716,0.012668192365516634,0.014667760030885716,-0.0039991353307381634,False,downrisk,29,28,29
realized_vol_20,0.017009199503913157,0.007515188274867667,0.012262193889390411,0.017009199503913157,0.009494011229045491,False,stage1,10,47,30
yang_zhang_vol_ratio_20_60,0.008029718421658756,0.016142449402693836,0.012086083912176297,0.016142449402693836,-0.00811273098103508,False,downrisk,48,25,31
atr_accel_5,0.0069720354508934265,0.016145113798085645,0.011558574624489535,0.016145113798085645,-0.009173078347192219,False,downrisk,55,24,32
atr_pct_60,0.011141546457768723,0.011860311041735778,0.01150092874975225,0.011860311041735778,-0.0007187645839670555,False,downrisk,24,35,33
