feature,stage1_importance,downrisk_importance,mean_importance,max_importance,importance_gap_stage1_minus_downrisk,is_low_importance_candidate,used_more_by,stage1_rank,downrisk_rank,mean_rank
drawdown_120,0.03358231358944457,0.019669887981538202,0.026626100785491387,0.03358231358944457,0.01391242560790637,False,stage1,2,19,1
drawdown_60,0.029746204156369443,0.022804872774272844,0.026275538465321144,0.029746204156369443,0.006941331382096599,False,stage1,3,15,2
ma_gap_60_120,0.013182254641530259,0.03468259189168196,0.02393242326660611,0.03468259189168196,-0.021500337250151706,False,downrisk,25,2,3
return_120d,0.01241428104442584,0.034311430313256605,0.02336285567884122,0.034311430313256605,-0.021897149268830764,False,downrisk,27,4,4
price_ma_120_gap,0.01923161701812667,0.02703391309458751,0.023132765056357092,0.02703391309458751,-0.007802296076460841,False,downrisk,12,8,5
ma200_slope_60,0.010558544173522571,0.03513735871946003,0.0228479514464913,0.03513735871946003,-0.024578814545937456,False,downrisk,41,1,6
price_ma_200_gap,0.015510631997751751,0.029837788780304242,0.022674210389027998,0.029837788780304242,-0.01432715678255249,False,downrisk,16,6,7
ma_gap_50_200,0.010307937127234053,0.03446112719138204,0.022384532159308048,0.03446112719138204,-0.02415319006414799,False,downrisk,42,3,8
atr_pct_10,0.03844739270183103,0.004756262572735027,0.02160182763728303,0.03844739270183103,0.033691130129096,False,stage1,1,68,9
trend_slope_60,0.01028971566530157,0.03211880252486944,0.021204259095085505,0.03211880252486944,-0.021829086859567873,False,downrisk,44,5,10
ma_gap_20_60,0.010307613390689347,0.029389491496887975,0.01984855244378866,0.029389491496887975,-0.01908187810619863,False,downrisk,43,7,11
price_ma_60_gap,0.013068061517710053,0.02335615330610692,0.018212107411908485,0.02335615330610692,-0.010288091788396866,False,downrisk,26,13,12
positive_return_ratio_60,0.008875238727991277,0.026835416096616785,0.017855327412304032,0.026835416096616785,-0.017960177368625506,False,downrisk,57,9,13
close_to_60d_high,0.02283208098451146,0.012348442556175681,0.01759026177034357,0.02283208098451146,0.010483638428335778,False,stage1,8,29,14
trend_slope_20,0.009945700727632992,0.025102606906779172,0.01752415381720608,0.025102606906779172,-0.01515690617914618,False,downrisk,48,11,15
return_60d,0.00854081481008781,0.0260772105013415,0.017309012655714655,0.0260772105013415,-0.01753639569125369,False,downrisk,58,10,16
