start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-12-23,2023-12-14,-0.2928942097425582,521,277,0.6358620689655171,0.5999630824225869,0.4832923335070417,EXTREME_RISK
2025-02-14,2025-04-04,2025-08-05,-0.12497604870225221,117,34,0.5937288135593222,0.5492393122275568,0.41789156232439084,EXTREME_RISK
2024-07-08,2024-09-04,2024-12-02,-0.1157021076301753,103,41,0.7801923076923077,0.4256633886685271,0.39563421161072737,CUSTOM
2020-02-14,2020-03-16,2020-04-27,-0.11248257556388608,49,20,0.49760000000000004,0.8209262691479394,0.5065316672098482,EXTREME_RISK
2025-10-27,2026-03-26,2026-04-13,-0.10335942377230811,114,103,0.733391304347826,0.5452499195168873,0.528797407161486,CUSTOM
2015-07-16,2015-08-21,2015-10-21,-0.09370442043158034,68,26,0.5513043478260868,0.6955849686017824,0.3950876995519419,WATCH
2018-01-24,2018-04-23,2018-07-10,-0.09050519356231579,115,61,0.6222413793103445,0.6466405985900978,0.438314339143239,RISK_OFF
2015-12-02,2016-02-05,2016-05-25,-0.07414796919504252,120,44,0.6290909090909091,0.6726956294980042,0.3673771950148707,RISK_OFF
2016-05-31,2016-06-23,2016-07-08,-0.07313950636446476,27,17,0.9542857142857144,0.36632662572118,0.4354434285626466,NORMAL
2018-08-29,2018-12-20,2019-02-01,-0.07173773893388868,106,78,0.49570093457943926,0.7307082310519938,0.4086626581735541,EXTREME_RISK
