prob_col,actual_col,positive_value,prob_bin,count,actual_rate,avg_prob,avg_strategy_return_net,ann_return_est,avg_stock_weight,avg_turnover
prob_high_vol,actual_risk,고변동,"(0.1, 0.2]",141,0.2907801418439716,0.1769857750174573,0.0008195497739742111,0.21914697847724685,0.8219858156028369,0.0
prob_high_vol,actual_risk,고변동,"(0.2, 0.3]",486,0.31069958847736623,0.2509411178505315,0.0006946268753504752,0.182979945524822,0.8207818930041152,0.00699588477366255
prob_high_vol,actual_risk,고변동,"(0.3, 0.4]",620,0.3725806451612903,0.3519913741435169,0.0004684671234224533,0.11657366103955269,0.7679354838709679,0.020322580645161285
prob_high_vol,actual_risk,고변동,"(0.4, 0.5]",655,0.4030534351145038,0.44896932777521165,0.0002291629411575408,0.04949311967369341,0.7182290076335879,0.029312977099236647
prob_high_vol,actual_risk,고변동,"(0.5, 0.6]",574,0.5331010452961672,0.5474864698532591,0.0009474584163542244,0.2595470791401373,0.59595818815331,0.03979094076655053
prob_high_vol,actual_risk,고변동,"(0.6, 0.7]",441,0.5941043083900227,0.6479500204697116,0.0006862835868584706,0.18030112249896968,0.5624036281179137,0.01823129251700679
prob_high_vol,actual_risk,고변동,"(0.7, 0.8]",351,0.7663817663817664,0.7484190594399932,0.00025070058002746163,0.05300211484993533,0.47669515669515666,0.021196581196581202
prob_high_vol,actual_risk,고변동,"(0.8, 0.9]",89,0.8876404494382022,0.8184257881892419,-0.0003957697493903605,-0.1025036834733879,0.42000000000000004,0.0
prob_overall_risk,actual_risk,고변동,"(0.1, 0.2]",141,0.2907801418439716,0.1769857750174573,0.0008195497739742111,0.21914697847724685,0.8219858156028369,0.0
prob_overall_risk,actual_risk,고변동,"(0.2, 0.3]",486,0.31069958847736623,0.2509411178505315,0.0006946268753504752,0.182979945524822,0.8207818930041152,0.00699588477366255
prob_overall_risk,actual_risk,고변동,"(0.3, 0.4]",620,0.3725806451612903,0.3519913741435169,0.0004684671234224533,0.11657366103955269,0.7679354838709679,0.020322580645161285
prob_overall_risk,actual_risk,고변동,"(0.4, 0.5]",655,0.4030534351145038,0.44896932777521165,0.0002291629411575408,0.04949311967369341,0.7182290076335879,0.029312977099236647
prob_overall_risk,actual_risk,고변동,"(0.5, 0.6]",574,0.5331010452961672,0.5474864698532591,0.0009474584163542244,0.2595470791401373,0.59595818815331,0.03979094076655053
prob_overall_risk,actual_risk,고변동,"(0.6, 0.7]",441,0.5941043083900227,0.6479500204697116,0.0006862835868584706,0.18030112249896968,0.5624036281179137,0.01823129251700679
prob_overall_risk,actual_risk,고변동,"(0.7, 0.8]",351,0.7663817663817664,0.7484190594399932,0.00025070058002746163,0.05300211484993533,0.47669515669515666,0.021196581196581202
prob_overall_risk,actual_risk,고변동,"(0.8, 0.9]",89,0.8876404494382022,0.8184257881892419,-0.0003957697493903605,-0.1025036834733879,0.42000000000000004,0.0
prob_down,actual_direction,하락,"(-0.001, 0.1]",171,0.3684210526315789,0.01860576898853603,-2.4129427572395443e-05,-0.014569025924857093,0.6111111111111112,0.023859649122807018
prob_down,actual_direction,하락,"(0.1, 0.2]",350,0.38571428571428573,0.16595690996051246,0.00023016760288147237,0.04774586283456683,0.6477714285714287,0.024342857142857142
prob_down,actual_direction,하락,"(0.2, 0.3]",490,0.2836734693877551,0.24599249444552726,0.000707864981432264,0.18602934549285544,0.6644897959183674,0.020897959183673466
prob_down,actual_direction,하락,"(0.3, 0.4]",599,0.2988313856427379,0.35113418006794916,0.0006966201154375043,0.18226185187717636,0.6771619365609349,0.020567612687813017
prob_down,actual_direction,하락,"(0.4, 0.5]",573,0.2705061082024433,0.44816138442685816,0.0004829014880805753,0.12113308900818187,0.6750087260034904,0.02017452006980803
prob_down,actual_direction,하락,"(0.5, 0.6]",441,0.2653061224489796,0.5495265956516794,0.000627762975463803,0.1629149724624419,0.6698866213151926,0.020861678004535145
prob_down,actual_direction,하락,"(0.6, 0.7]",387,0.25064599483204136,0.6520853116013283,0.000735238625495612,0.1937716083724086,0.6862015503875968,0.027286821705426352
prob_down,actual_direction,하락,"(0.7, 0.8]",325,0.35384615384615387,0.7503493103303094,0.00042363257268992083,0.10127411886089965,0.7136615384615385,0.019323076923076922
prob_down,actual_direction,하락,"(0.8, 0.9]",21,0.42857142857142855,0.8185378279362038,-0.001112603179363365,-0.24882782721551733,0.6676190476190474,0.03619047619047618
prob_up,actual_direction,상승,"(0.1, 0.2]",92,0.5543478260869565,0.17555122772396833,0.00042382843529876384,0.09706772627704208,0.6843478260869564,0.020869565217391303
prob_up,actual_direction,상승,"(0.2, 0.3]",540,0.5833333333333334,0.25434722018510003,0.0005895767700660823,0.1512976684437104,0.7225185185185184,0.023259259259259257
prob_up,actual_direction,상승,"(0.3, 0.4]",452,0.6084070796460177,0.3500355858370207,0.0006703041612094057,0.1757341778970285,0.7003982300884956,0.023362831858407075
prob_up,actual_direction,상승,"(0.4, 0.5]",511,0.5753424657534246,0.4532502473462246,0.0006368402063982124,0.16627135656668712,0.674481409001957,0.020195694716242663
prob_up,actual_direction,상승,"(0.5, 0.6]",669,0.6307922272047832,0.549401346258712,0.0006039059763412226,0.1552910230383353,0.6625710014947683,0.021464872944693573
prob_up,actual_direction,상승,"(0.6, 0.7]",641,0.5366614664586583,0.6499100896390813,0.00038448019969206115,0.09146009118504872,0.6585023400936036,0.022152886115444616
prob_up,actual_direction,상승,"(0.7, 0.8]",434,0.5714285714285714,0.7379244323928069,0.0003018314540832546,0.06704678844396184,0.6154377880184331,0.020645161290322577
prob_up,actual_direction,상승,"(0.8, 0.9]",18,0.8888888888888888,0.8237352820584896,0.0014297142083490057,0.43161342121351165,0.5188888888888888,0.03555555555555556
prob_up_strengthening_score,actual_direction_strength_20d,UP_STRENGTHENING,"(-0.001, 0.1]",3357,0.20911528150134048,0.0,0.0005340962499900542,0.13451438896939072,0.6720762585641942,0.021900506404527845
