model,prob_col,actual_col,positive_value,threshold,precision,recall,f1,pred_positive_ratio,support_positive,support_negative
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.1,0.42554498004298436,0.9907076483202287,0.595360824742268,0.9707898658718331,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.15,0.4626762985896113,0.9614010007147963,0.6247097073850442,0.8664679582712369,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.2,0.5029285435376806,0.9206576125804146,0.6505050505050505,0.7633383010432191,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.25,0.5433035714285714,0.8699070764832023,0.6688650728222039,0.6676602086438153,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.3,0.5678342377898372,0.8227305218012866,0.6719206071220082,0.6041728763040238,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.35,0.6039823008849557,0.7805575411007862,0.6810102899906455,0.5388971684053652,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.4,0.6293577981651376,0.7355253752680486,0.6783124588002637,0.4873323397913562,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.45,0.6664355062413315,0.6869192280200143,0.6765223512847589,0.42980625931445604,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.5,0.7028704422032583,0.6476054324517513,0.6741071428571429,0.3842026825633383,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.55,0.7398230088495575,0.5975696926375983,0.6611308817714512,0.33681073025335323,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.6,0.7676266137040715,0.5525375268048606,0.6425602660016625,0.3001490312965723,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.65,0.7954802259887006,0.503216583273767,0.6164623467600701,0.2637853949329359,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.7,0.8246753246753247,0.45389563974267333,0.5855232826187183,0.22950819672131148,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.75,0.8575949367088608,0.3874195854181558,0.533727227966519,0.18837555886736215,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.8,0.8760504201680672,0.29807005003573983,0.4448,0.14187779433681072,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.85,0.9175257731958762,0.1908506075768406,0.31597633136094677,0.08673621460506706,1399,1956
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.9,0.9322033898305084,0.11794138670478914,0.20939086294416243,0.052757078986587186,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.1,0.42554498004298436,0.9907076483202287,0.595360824742268,0.9707898658718331,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.15,0.4626762985896113,0.9614010007147963,0.6247097073850442,0.8664679582712369,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.2,0.5029285435376806,0.9206576125804146,0.6505050505050505,0.7633383010432191,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.25,0.5433035714285714,0.8699070764832023,0.6688650728222039,0.6676602086438153,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.3,0.5678342377898372,0.8227305218012866,0.6719206071220082,0.6041728763040238,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.35,0.6039823008849557,0.7805575411007862,0.6810102899906455,0.5388971684053652,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.4,0.6293577981651376,0.7355253752680486,0.6783124588002637,0.4873323397913562,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.45,0.6664355062413315,0.6869192280200143,0.6765223512847589,0.42980625931445604,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.5,0.7028704422032583,0.6476054324517513,0.6741071428571429,0.3842026825633383,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.55,0.7398230088495575,0.5975696926375983,0.6611308817714512,0.33681073025335323,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.6,0.7676266137040715,0.5525375268048606,0.6425602660016625,0.3001490312965723,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.65,0.7954802259887006,0.503216583273767,0.6164623467600701,0.2637853949329359,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.7,0.8246753246753247,0.45389563974267333,0.5855232826187183,0.22950819672131148,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.75,0.8575949367088608,0.3874195854181558,0.533727227966519,0.18837555886736215,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.8,0.8760504201680672,0.29807005003573983,0.4448,0.14187779433681072,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.85,0.9175257731958762,0.1908506075768406,0.31597633136094677,0.08673621460506706,1399,1956
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.9,0.9322033898305084,0.11794138670478914,0.20939086294416243,0.052757078986587186,1399,1956
overall_risk_down,prob_overall_risk,actual_direction,하락,0.1,0.30334663801043904,0.979187314172448,0.46319737458977966,0.9707898658718331,1009,2346
overall_risk_down,prob_overall_risk,actual_direction,하락,0.15,0.304437564499484,0.8771060455896927,0.4519918283963228,0.8664679582712369,1009,2346
overall_risk_down,prob_overall_risk,actual_direction,하락,0.2,0.3088637251073799,0.7839444995044599,0.44313725490196076,0.7633383010432191,1009,2346
overall_risk_down,prob_overall_risk,actual_direction,하락,0.25,0.31339285714285714,0.6957383548067394,0.43213296398891965,0.6676602086438153,1009,2346
overall_risk_down,prob_overall_risk,actual_direction,하락,0.3,0.3127775037000493,0.6283448959365708,0.4176548089591568,0.6041728763040238,1009,2346
overall_risk_down,prob_overall_risk,actual_direction,하락,0.35,0.3185840707964602,0.5708622398414271,0.40894568690095845,0.5388971684053652,1009,2346
