from_regime,CUSTOM,EXTREME_RISK,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9958183990442055,0.0,0.0,0.002986857825567503,0.0011947431302270011
EXTREME_RISK,0.0,0.9672131147540983,0.0,0.028688524590163935,0.004098360655737705
NORMAL,0.037037037037037035,0.0,0.9555555555555556,0.007407407407407408,0.0
RISK_OFF,0.0,0.017977528089887642,0.006741573033707865,0.9415730337078652,0.033707865168539325
WATCH,0.0035046728971962616,0.0,0.002336448598130841,0.015186915887850467,0.9789719626168224
