regime,count,pct,ann_return_est,ann_vol_est,win_rate,avg_stock_weight,avg_prob_high_vol,avg_prob_up_strength,avg_risk_score
CUSTOM_UP,1994,0.5908148148148148,0.15216250068071058,0.14251540429644988,0.5606820461384152,0.9370376636758467,0.25196511165149293,0.4951803918985073,0.2074227580875233
NORMAL,584,0.17303703703703704,0.10194528231835531,0.13666382790206077,0.5702054794520548,0.7935232997140641,0.41635119505286183,0.3914117493292406,0.3530067701300029
WATCH,380,0.11259259259259259,0.24771599616411377,0.15987339691634841,0.5605263157894737,0.6387946639049693,0.6063913344890495,0.4507977127465057,0.5645311319783302
HIGH_VOL,368,0.10903703703703704,0.15720470056495683,0.1125973316575714,0.5815217391304348,0.34572485663710706,0.7324844848840424,0.49498117682340725,0.7736848370621783
EXTREME_RISK,49,0.01451851851851852,-0.09822624884247677,0.11949009528267106,0.5102040816326531,0.16940306737689706,0.8647330907796823,0.4593652302706897,0.9051407370019117
