prob_col,bin,count,avg_prob,actual_rate,ann_return_est,avg_stock_weight
prob_high_vol,"(-0.001, 0.1]",360,0.07599759097406382,0.07222222222222222,0.24033123761379005,0.966908589368088
prob_high_vol,"(0.1, 0.2]",552,0.14610887697817693,0.17572463768115942,0.021730285628144275,0.9351493053872131
prob_high_vol,"(0.2, 0.3]",562,0.25003283239335067,0.1387900355871886,0.11341836362214397,0.9162482793902457
prob_high_vol,"(0.3, 0.4]",455,0.3520591946575644,0.12087912087912088,0.16134139050384344,0.8919564631835837
prob_high_vol,"(0.4, 0.5]",324,0.4523152843058,0.17901234567901234,0.20799460060890174,0.8349805327969344
prob_high_vol,"(0.5, 0.6]",393,0.5495145652840052,0.1984732824427481,0.25721835705138796,0.7336038908681615
prob_high_vol,"(0.6, 0.7]",290,0.6426459233038224,0.31724137931034485,0.17282088096090287,0.6369062740854144
prob_high_vol,"(0.7, 0.8]",259,0.7409187869598248,0.32432432432432434,0.17158330852950487,0.4949584085420501
prob_high_vol,"(0.8, 0.9]",162,0.8439528582336223,0.6728395061728395,0.11798488278849817,0.21815973261608818
