asset_class,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_signal_stock_weight,avg_base_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank,strategy_ann_return,strategy_mdd,bh_ann_return,bh_mdd,bh_gap_ann_return
broad_index,00_30,BEAR,4,2023-09-22,2023-10-11,0.855,0.82,0.72,0.3325057629495859,0.3387996453142361,0.26884920634920634,-0.3154636370642778,-0.006952076240157035,-0.3164677907621105,-0.005376662832021872,0.0010041536978326882
broad_index,00_30,BULL,774,2015-02-13,2026-05-07,0.854935400516796,0.8854521963824291,0.8800000000000001,0.21662974423062278,0.24663605650990242,0.13540513852263705,0.017738368374052405,-0.15224536721728443,0.02269819533815909,-0.16790281601508872,-0.004959826964106684
broad_index,00_30,NEUTRAL,2,2015-07-23,2023-09-20,0.92,0.92,0.78,0.18474536240100858,0.20396698134201124,0.2010921441325796,-0.0009043991414262598,-0.002022399070687908,-0.0009901629919999433,-0.00224863527325625,8.576385057368352e-05
broad_index,30_50,BEAR,27,2015-07-27,2023-11-09,0.9192592592592592,0.9207407407407407,0.7199999999999999,0.4411086177108465,0.42878108744032534,0.4054450588267277,0.001868564866744915,-0.03351374026484921,0.002042164600465801,-0.033750023107468885,-0.0001735997337208861
broad_index,30_50,BULL,498,2015-03-02,2026-04-30,0.8356224899598396,0.837831325301205,0.8200000000000003,0.3614026470536209,0.37917478976064095,0.3995530761102671,0.013374356120055442,-0.088978923689775,0.016117686141624343,-0.11543791272095949,-0.0027433300215689016
broad_index,30_50,NEUTRAL,13,2016-11-09,2023-11-08,0.8961538461538462,0.8830769230769231,0.7799999999999999,0.4972876766553292,0.5816517545239861,0.41208791208791207,0.0068390534803930425,-0.007798591061988658,0.008415915744344638,-0.007798591061988658,-0.001576862263951595
broad_index,50_70,BEAR,42,2015-07-24,2023-11-01,0.7883333333333333,0.8290476190476193,0.68,0.5872909244682107,0.5733602489902666,0.6149601330251292,0.0012520991871740605,-0.056699755896497894,-0.0014436152334244001,-0.08176902125780516,0.0026957144205984607
broad_index,50_70,BULL,495,2015-01-02,2026-04-29,0.7615353535353536,0.7572121212121213,0.72,0.5140261951239422,0.5105794102066291,0.5934594841374699,0.016548592202433765,-0.11292883866962378,0.025589199805904572,-0.12803033599298663,-0.009040607603470807
broad_index,50_70,NEUTRAL,26,2015-10-27,2026-04-13,0.861923076923077,0.8930769230769232,0.6799999999999999,0.6222200091355122,0.6587925210119002,0.6115494964086513,-0.003046905155160262,-0.05725650367768664,-0.00409370926751873,-0.06418061001703468,0.0010468041123584682
broad_index,70_85,BEAR,125,2015-06-30,2026-03-17,0.5699199999999998,0.5937599999999995,0.5799999999999998,0.7693205516695977,0.7775841914479267,0.7851694157043897,0.003795838638116278,-0.1310495785081882,0.0009490633893811662,-0.25808240308454367,0.0028467752487351117
