policy1_signal_regime,mid_trend_state,ph_rank_bin_756,count,start_date,end_date,avg_stock_weight,avg_signal_stock_weight,avg_base_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank,strategy_ann_return,strategy_mdd,bh_ann_return,bh_mdd,bh_gap_ann_return
NORMAL,NEUTRAL,30_50,13,2016-11-09,2023-11-08,0.8961538461538462,0.8830769230769231,0.7799999999999999,0.4972876766553292,0.5816517545239861,0.41208791208791207,0.0068390534803930425,-0.007798591061988658,0.008415915744344638,-0.007798591061988658,-0.001576862263951595
RISK_OFF,BEAR,85_95,122,2015-07-08,2026-04-07,0.4314754098360655,0.4313114754098361,0.48000000000000015,0.8360606848216449,0.8245847613588939,0.9004073605545144,-0.00394150023699924,-0.07834346750972576,-0.00784498657485233,-0.22286020064204015,0.0039034863378530904
RISK_OFF,BEAR,raw_fallback,7,2014-10-15,2014-10-23,0.42,0.42,0.42,0.8180104460035053,0.7918530535547782,,0.9460646260995855,-0.0030490860844506473,5.439029246174395,-0.007110864512379411,-4.49296462007481
RISK_OFF,BULL,85_95,112,2015-01-05,2026-02-13,0.6084821428571429,0.5889285714285714,0.5199999999999998,0.7492020184839411,0.6838633984342527,0.8898759315898218,0.004435214702663615,-0.03930071040078886,0.0070507342880017365,-0.0685845509645181,-0.002615519585338122
RISK_OFF,NEUTRAL,85_95,24,2015-11-13,2026-03-09,0.6766666666666667,0.5858333333333333,0.48,0.8327959356208643,0.731142818404785,0.8968478170683616,0.0002851335265450228,-0.03037483573912081,0.0021011412001317176,-0.036408622699594106,-0.0018160076735866948
WATCH,BEAR,50_70,42,2015-07-24,2023-11-01,0.7883333333333333,0.8290476190476193,0.68,0.5872909244682107,0.5733602489902666,0.6149601330251292,0.0012520991871740605,-0.056699755896497894,-0.0014436152334244001,-0.08176902125780516,0.0026957144205984607
WATCH,BEAR,raw_fallback,2,2014-10-13,2014-10-14,0.8800000000000001,0.8,0.52,0.825457400083542,0.7043495729602066,,-0.6216410936863137,-0.0013441284542750065,-0.6184565876457853,-0.0008577317997580103,-0.0031845060405284453
WATCH,BULL,50_70,495,2015-01-02,2026-04-29,0.7615353535353536,0.7572121212121213,0.72,0.5140261951239422,0.5105794102066291,0.5934594841374699,0.016548592202433765,-0.11292883866962378,0.025589199805904572,-0.12803033599298663,-0.009040607603470807
WATCH,BULL,raw_fallback,28,2013-06-24,2014-12-18,0.6857142857142858,0.6807142857142859,0.5857142857142857,0.6062903270923664,0.6119230460146469,,0.05082035772714577,-0.011296409785099604,0.08309941942508137,-0.011414598763126782,-0.032279061697935596
WATCH,NEUTRAL,50_70,26,2015-10-27,2026-04-13,0.861923076923077,0.8930769230769232,0.6799999999999999,0.6222200091355122,0.6587925210119002,0.6115494964086513,-0.003046905155160262,-0.05725650367768664,-0.00409370926751873,-0.06418061001703468,0.0010468041123584682
WATCH,NEUTRAL,raw_fallback,5,2014-02-03,2014-12-16,0.852,0.784,0.6000000000000001,0.7600617676973342,0.5874827910064745,,-0.011848719548131936,-0.030365986448545934,-0.013633972123843097,-0.03593409817035553,0.0017852525757111604
