prob_col,bin,count,avg_prob,actual_rate,ann_return_est,avg_stock_weight
prob_up_strengthening_20d,"(0.1, 0.2]",5,0.19514155735125976,0.0,-0.20181414890618254,0.4546668359105303
prob_up_strengthening_20d,"(0.2, 0.3]",291,0.26501273596631597,0.4261168384879725,0.2437684611954567,0.6958696700695152
prob_up_strengthening_20d,"(0.3, 0.4]",558,0.35033638930779004,0.543010752688172,0.3281976361935084,0.6935374083998209
prob_up_strengthening_20d,"(0.4, 0.5]",836,0.4536433652660823,0.3815789473684211,0.12025612685199794,0.7403638932300978
prob_up_strengthening_20d,"(0.5, 0.6]",888,0.5474191670113514,0.41103603603603606,0.3330890585321291,0.8435212513962627
prob_up_strengthening_20d,"(0.6, 0.7]",653,0.6434026915609464,0.40888208269525267,0.1618881492333204,0.8225528998289255
prob_up_strengthening_20d,"(0.7, 0.8]",108,0.7468177087485678,0.5,-0.04394192107983763,0.8028774148242552
prob_up_strengthening_20d,"(0.8, 0.9]",18,0.8163161178030103,0.2222222222222222,-0.5097501722480782,0.833954842439808
